CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,TESLA INC,228200,111400,60.53M,29.55M,+95.4%,54.8%
67066G104,NVDA,NVIDIA CORPORATION,165500,128500,20.09M,15.6M,+347.3%,18.2%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,45292,45292,7.46M,7.46M,NEW,6.8%
833445109,SNOW,SNOWFLAKE INC,30100,30100,5.12M,5.12M,NEW,4.6%
50202M102,LI,LI AUTO INC,160000,160000,3.68M,3.68M,NEW,3.3%
60937P106,MDB,MONGODB INC,6000,6000,1.19M,1.19M,NEW,1.1%
573874104,MRVL,MARVELL TECHNOLOGY INC,22400,22400,961K,961K,NEW,0.87%
594918104,MSFT,MICROSOFT CORP,1000,1000,233K,233K,NEW,0.21%
72581M305,PXLW,PIXELWORKS INC,675000,0,1.09M,0,NO CHANGE,0.98%
90089L108,TSPH,TUSIMPLE HLDGS INC,0,-43000,0,-311K,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-8400,0,-955K,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,0,-18000,0,-995K,CLOSE,0%
98422D105,XPEV,XPENG INC,0,-34000,0,-1.08M,CLOSE,0%
23804L103,DDOG,DATADOG INC,26900,-25100,2.39M,-2.23M,-48.3%,2.2%
74347Y854,VIXY,PROSHARES TR II,390000,-160000,6.67M,-2.74M,-29.1%,6%
00851L103,API,AGORA INC,0,-505000,0,-3.32M,CLOSE,0%
977852102,WOLF,WOLFSPEED INC,0,-70000,0,-4.44M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,8700,-199300,983K,-22.52M,-95.8%,0.89%
Total,,,,,110.39M,25.21M,+18.9%,100%
