CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,6205353,6205353,148.74M,148.74M,NEW,37.8%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,28740750,28740750,75.59M,75.59M,NEW,19.2%
747525103,QCOM,QUALCOMM INC,324100,324100,36.62M,36.62M,NEW,9.3%
11135F101,AVGO,BROADCOM INC,75000,75000,33.3M,33.3M,NEW,8.5%
595112103,MU,MICRON TECHNOLOGY INC,658900,658900,33.01M,33.01M,NEW,8.4%
007903107,AMD,ADVANCED MICRO DEVICES INC,363200,363200,23.01M,23.01M,NEW,5.8%
722304102,PDD,PINDUODUO INC,166500,166500,10.42M,10.42M,NEW,2.6%
254687106,DIS,DISNEY WALT CO,37100,37100,3.5M,3.5M,NEW,0.89%
91332U101,U,UNITY SOFTWARE INC,106800,106800,3.4M,3.4M,NEW,0.86%
00507V109,ATVI,ACTIVISION BLIZZARD INC,67400,0,5.01M,0,NO CHANGE,1.3%
958102105,WDC,WESTERN DIGITAL CORP.,72800,-33000,2.37M,-1.07M,-31.2%,0.6%
464287515,IGV,ISHARES TR,0,-7200,0,-1.94M,CLOSE,0%
482497104,BEKE,KE HLDGS INC,0,-182500,0,-3.28M,CLOSE,0%
00851L103,API,AGORA INC,0,-649980,0,-4.27M,CLOSE,0%
05278C107,ATHM,AUTOHOME INC,0,-117390,0,-4.62M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,0,-64500,0,-5.27M,CLOSE,0%
81141R100,SE,SEA LTD,0,-84100,0,-5.62M,CLOSE,0%
64110L106,NFLX,NETFLIX INC,0,-39100,0,-6.84M,CLOSE,0%
47215P106,JD,JD.COM INC,0,-147500,0,-9.47M,CLOSE,0%
573874104,MRVL,MARVELL TECHNOLOGY INC,0,-391500,0,-17.04M,CLOSE,0%
52490G102,LEGN,LEGEND BIOTECH CORP,0,-475263,0,-26.14M,CLOSE,0%
48553T106,BZ,KANZHUN LIMITED,0,-1199602,0,-31.53M,CLOSE,0%
874080104,TAL,TAL EDUCATION GROUP,3780240,-10801201,18.67M,-53.36M,-74.1%,4.7%
682189105,ON,ON SEMICONDUCTOR CORP,0,-1153200,0,-58.02M,CLOSE,0%
Total,,,,,393.65M,139.13M,+54.6%,100%
