CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
M7S64H106,MNDY,MONDAY COM LTD,409973,409973,46.47M,46.47M,NEW,8.9%
04342Y104,ASAN,ASANA INC,919039,883444,20.43M,19.64M,+2481.9%,3.9%
G6683N103,NU,NU HLDGS LTD,12216335,2985406,53.75M,13.14M,+32.3%,10.3%
64110L106,NFLX,NETFLIX INC,64002,26737,15.07M,6.29M,+71.7%,2.9%
833445109,SNOW,SNOWFLAKE INC,39374,33546,6.69M,5.7M,+575.6%,1.3%
679295105,OKTA,OKTA INC,396459,89117,22.55M,5.07M,+29%,4.3%
767292105,RIOT,RIOT BLOCKCHAIN INC,947252,635262,6.64M,4.45M,+203.6%,1.3%
75960P104,RELY,REMITLY GLOBAL INC,349648,349648,3.89M,3.89M,NEW,0.75%
Q4982L109,IREN,IRIS ENERGY LTD,1256631,844514,5.19M,3.49M,+204.9%,1%
90138F102,TWLO,TWILIO INC,313485,43017,21.67M,2.97M,+15.9%,4.2%
82837P408,SICP,SILVERGATE CAP CORP,105655,38803,7.96M,2.92M,+58%,1.5%
852234103,XYZ,BLOCK INC,119347,46005,6.56M,2.53M,+62.7%,1.3%
98954M101,ZG,ZILLOW GROUP INC,81838,81838,2.34M,2.34M,NEW,0.45%
26916J106,GWH,ESS TECH INC,384257,384257,1.57M,1.57M,NEW,0.3%
86745K104,NOVAQ,SUNNOVA ENERGY INTL INC.,51678,51678,1.14M,1.14M,NEW,0.22%
86771W105,RUN,SUNRUN INC,40032,40032,1.1M,1.1M,NEW,0.21%
18452B209,CLSK,CLEANSPARK INC,273005,273005,868.16K,868.16K,NEW,0.17%
G29183103,ETN,EATON CORP PLC,5733,5733,764.55K,764.55K,NEW,0.15%
237266101,DAR,DARLING INGREDIENTS INC,10826,10826,716.14K,716.14K,NEW,0.14%
00770K202,AMTX,AEMETIS INC,116428,116428,712.54K,712.54K,NEW,0.14%
29355A107,ENPH,ENPHASE ENERGY INC,2506,2506,695.34K,695.34K,NEW,0.13%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,4334,4334,639.31K,639.31K,NEW,0.12%
18539C105,CWENA,CLEARWAY ENERGY INC,21470,21470,624.78K,624.78K,NEW,0.12%
00973Y108,AKRO,AKERO THERAPEUTICS INC,17923,17923,610.28K,610.28K,NEW,0.12%
22663K107,CRNX,CRINETICS PHARMACEUTICALS IN,30186,30186,592.85K,592.85K,NEW,0.11%
49926T104,,KNOWBE4 INC,25383,25383,528.22K,528.22K,NEW,0.1%
73739W104,,POSHMARK INC,32392,32392,507.58K,507.58K,NEW,0.1%
