CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,TESLA INC,150000,100000,39.79M,26.53M,+200%,35.8%
G6683N103,NU,NU HLDGS LTD,4813046,1826343,21.18M,8.04M,+61.1%,19.1%
146869102,CVNA,CARVANA CO,536000,268000,10.88M,5.44M,+100%,9.8%
83193G107,SMRT,SMARTRENT INC,46590,46590,106K,106K,NEW,0.1%
87043Q108,SG,SWEETGREEN INC,677109,0,12.53M,0,NO CHANGE,11.3%
22266T109,CPNG,COUPANG INC,714285,0,11.91M,0,NO CHANGE,10.7%
00827B106,AFRM,AFFIRM HLDGS INC,291152,0,5.46M,0,NO CHANGE,4.9%
91842V102,,VMG CONSUMER ACQUISITION COR,500000,0,5.01M,0,NO CHANGE,4.5%
75321W103,PACK,RANPAK HOLDINGS CORP,97517,0,334K,0,NO CHANGE,0.3%
91842V110,,VMG CONSUMER ACQUISITION COR,250000,0,18K,0,NO CHANGE,0.02%
888787108,TOST,TOAST INC,0,-69797,0,-903K,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,0,-14164,0,-1.97M,CLOSE,0%
358054104,FRSH,FRESHWORKS INC,0,-190284,0,-2.5M,CLOSE,0%
77664L207,ROOT,ROOT INC,486111,-835182,3.83M,-6.58M,-63.2%,3.4%
Total,,,,,111.04M,28.15M,+29.7%,100%
