CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K107,GOOG,Alphabet Inc Cl C,17821785,16928015,1.71B,1.63B,+1894%,7.8%
20825C104,COP,ConocoPhillips,5891021,3956477,602.89M,404.91M,+204.5%,2.7%
949746101,WFC,Wells Fargo & Co,23071555,4961037,927.94M,199.53M,+27.4%,4.2%
02079K305,GOOGL,Alphabet Inc Cl A,1887792,1790706,180.57M,171.28M,+1844.5%,0.82%
594918104,MSFT,Microsoft Corp,9009047,138986,2.1B,32.37M,+1.6%,9.6%
023135106,AMZN,Amazon.com Inc,13202861,233675,1.49B,26.41M,+1.8%,6.8%
38141G104,GS,Goldman Sachs Group Inc,3461261,74999,1.01B,21.98M,+2.2%,4.6%
91324P102,UNH,UnitedHealth Group Inc,2911949,41703,1.47B,21.06M,+1.5%,6.7%
369604301,GE,General Electric Co,13353339,244366,826.71M,15.13M,+1.9%,3.8%
30303M102,META,Meta Platforms Inc-Class A,7421405,107783,1.01B,14.62M,+1.5%,4.6%
530307305,LBRDK,Liberty Broadband-C,8496310,192333,627.03M,14.19M,+2.3%,2.9%
172967424,C,Citigroup Inc,21271506,336750,886.38M,14.03M,+1.6%,4%
43300A203,HLT,Hilton Worldwide Holdings Inc,6556433,97736,790.84M,11.79M,+1.5%,3.6%
64110L106,NFLX,Netflix Inc,5547667,49626,1.31B,11.68M,+0.9%,6%
N00985106,AER,AerCap Holdings NV,9259837,217796,391.97M,9.22M,+2.4%,1.8%
980745103,WWD,Woodward Inc,4335752,106345,347.99M,8.54M,+2.5%,1.6%
N53745100,LYB,LyondellBasell Industries-Cl A,4169600,76269,313.89M,5.74M,+1.9%,1.4%
92826C839,V,Visa Inc-Class A Shares,1746757,32284,310.31M,5.74M,+1.9%,1.4%
14040H105,COF,Capital One Financial Corp,3432588,59292,316.38M,5.46M,+1.8%,1.4%
20030N101,CMCSA,Comcast Corp-Class A,27008240,178100,792.15M,5.22M,+0.7%,3.6%
37045V100,GM,General Motors Co,7268291,96159,233.24M,3.09M,+1.3%,1.1%
25470M109,,Dish Network Corp Cl A,17131007,213392,236.92M,2.95M,+1.3%,1.1%
254687106,DIS,Walt Disney Co/The,3485689,16337,328.81M,1.54M,+0.5%,1.5%
464287598,IWD,iShares Russell 1000 Value,29785,9969,4.05M,1.36M,+50.3%,0.02%
084670702,BRK.B,Berkshire Hathaway Inc-Cl B,59161,0,15.8M,0,NO CHANGE,0.07%
883556102,TMO,Thermo Fisher Scientific Inc,28691,0,14.55M,0,NO CHANGE,0.07%
084423102,WRB,W R Berkley Corp,82365,0,5.32M,0,NO CHANGE,0.02%
68389X105,ORCL,Oracle Corp,78494,0,4.79M,0,NO CHANGE,0.02%
278865100,ECL,Ecolab Inc,24732,0,3.57M,0,NO CHANGE,0.02%
060505104,BAC,Bank of America Corp,77700,0,2.35M,0,NO CHANGE,0.01%
G5480U120,,Liberty Global Plc-Series C,68558,0,1.13M,0,NO CHANGE,<.01%
89417E109,TRV,"Travelers Companies, Inc",6900,0,1.06M,0,NO CHANGE,<.01%
46625H100,JPM,JPMorgan Chase & Co,8808,0,920K,0,NO CHANGE,<.01%
026874784,AIG,American International Group,13200,0,627K,0,NO CHANGE,<.01%
459200101,IBM,Intl Business Machines Corp,2700,0,321K,0,NO CHANGE,<.01%
92204A884,VOX,Vanguard Communication Service,0,-5495,0,-517K,CLOSE,0%
530307107,LBRDA,Liberty Broadband-A,717180,-13690,53.5M,-1.02M,-1.9%,0.24%
16119P108,CHTR,Charter Communications Inc-A,264534,-18099,80.25M,-5.49M,-6.4%,0.37%
44891N208,PPLI,IAC Inc,2420933,-166482,134.07M,-9.22M,-6.4%,0.61%
036752103,ELV,Elevance Health Inc,1306883,-33360,593.64M,-15.15M,-2.5%,2.7%
78462F103,SPY,SPDR S&P 500 ETF Trust,56514,-116774,20.19M,-41.71M,-67.4%,0.09%
G0403H108,AON,Aon PLC,3370698,-401516,902.91M,-107.55M,-10.6%,4.1%
617446448,MS,Morgan Stanley,12611416,-1367469,996.43M,-108.04M,-9.8%,4.5%
571903202,MAR,Marriott International -Cl A,6387859,-2432024,895.2M,-340.82M,-27.6%,4.1%
Total,,,,,21.95B,2.01B,+8.7%,100%
