CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
57667L107,MTCH,MATCH GROUP INC NEW,274924,274924,13.13M,13.13M,NEW,4.9%
70450Y103,PYPL,PAYPAL HLDGS INC,149286,149286,12.85M,12.85M,NEW,4.8%
67066G104,NVDA,NVIDIA CORPORATION,108139,100278,13.13M,12.17M,+1275.6%,4.9%
26142V105,DKNG,DRAFTKINGS INC NEW,1183121,783121,17.91M,11.86M,+195.8%,6.6%
023135106,AMZN,AMAZON COM INC,100940,100940,11.41M,11.41M,NEW,4.2%
654106103,NKE,NIKE INC,125000,125000,10.39M,10.39M,NEW,3.9%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,33110,33110,9.11M,9.11M,NEW,3.4%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,128181,128181,8.79M,8.79M,NEW,3.3%
09857L108,BKNG,BOOKING HOLDINGS INC,5279,5279,8.68M,8.68M,NEW,3.2%
02079K305,GOOGL,ALPHABET INC,89649,89649,8.57M,8.57M,NEW,3.2%
238337109,PLAY,DAVE & BUSTERS ENTMT INC,1537338,245168,47.7M,7.61M,+19%,17.7%
78137L105,RUM,RUMBLE INC,597423,597423,7.32M,7.32M,NEW,2.7%
681116109,OLLI,OLLIES BARGAIN OUTLET HLDGS,134741,132959,6.95M,6.86M,+7461.2%,2.6%
72352L106,PINS,PINTEREST INC,720117,270543,16.78M,6.3M,+60.2%,6.2%
98954M101,ZG,ZILLOW GROUP INC,175000,146381,5.01M,4.19M,+511.5%,1.9%
833445109,SNOW,SNOWFLAKE INC,24499,24499,4.16M,4.16M,NEW,1.5%
18915M107,NET,CLOUDFLARE INC,73416,73416,4.06M,4.06M,NEW,1.5%
98980F104,GTM,ZOOMINFO TECHNOLOGIES INC,95066,95066,3.96M,3.96M,NEW,1.5%
64110L106,NFLX,NETFLIX INC,5800,5800,1.37M,1.37M,NEW,0.51%
30303M102,META,META PLATFORMS INC,32485,7943,4.41M,1.08M,+32.4%,1.6%
771049103,RBLX,ROBLOX CORP,24000,24000,860K,860K,NEW,0.32%
45174J509,IHRT,IHEARTMEDIA INC,823478,81279,6.04M,595.77K,+11%,2.2%
12047B105,BMBL,BUMBLE INC,24831,24831,534K,534K,NEW,0.2%
06747R477,VXX,BARCLAYS BANK PLC,178543,0,3.79M,0,NO CHANGE,1.4%
594918104,MSFT,MICROSOFT CORP,27491,-5009,6.4M,-1.17M,-15.4%,2.4%
90184L102,TWTR,TWITTER INC,75000,-37700,3.29M,-1.65M,-33.5%,1.2%
20717M103,CFLT,CONFLUENT INC,0,-110500,0,-2.57M,CLOSE,0%
25470M109,,DISH NETWORK CORPORATION,469707,-191321,6.5M,-2.65M,-28.9%,2.4%
58733R102,MELI,MERCADOLIBRE INC,0,-4575,0,-2.91M,CLOSE,0%
46090E103,QQQ,INVESCO QQQ TR,0,-10828,0,-3.04M,CLOSE,0%
12521J103,,CF ACQUISITION CORP VI,0,-340104,0,-3.39M,CLOSE,0%
77543R102,ROKU,ROKU INC,55939,-83375,3.15M,-4.7M,-59.8%,1.2%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-42967,0,-4.88M,CLOSE,0%
690370101,BBBY,OVERSTOCK COM INC DEL,92623,-216800,2.25M,-5.28M,-70.1%,0.84%
88025T102,TENB,TENABLE HLDGS INC,0,-130959,0,-5.95M,CLOSE,0%
81730H109,S,SENTINELONE INC,0,-255747,0,-5.97M,CLOSE,0%
G4863A108,BRSL,INTERNATIONAL GAME TECHNOLOG,0,-405176,0,-7.52M,CLOSE,0%
83200N103,SMAR,SMARTSHEET INC,0,-346939,0,-10.9M,CLOSE,0%
74967X103,RH,RH,0,-67016,0,-14.22M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,0,-440000,0,-15.15M,CLOSE,0%
20030N101,CMCSA,COMCAST CORP NEW,0,-402027,0,-15.78M,CLOSE,0%
88339J105,TTD,THE TRADE DESK INC,0,-394066,0,-16.51M,CLOSE,0%
461202103,INTU,INTUIT,6553,-54235,2.54M,-21.01M,-89.2%,0.94%
595112103,MU,MICRON TECHNOLOGY INC,16000,-437130,802K,-21.91M,-96.5%,0.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-310000,0,-23.71M,CLOSE,0%
81282V100,PRKS,SEAWORLD ENTMT INC,393997,-733248,17.93M,-33.37M,-65%,6.6%
Total,,,,,269.77M,-68.38M,-19.8%,100%
