CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
N70544106,PLYA,PLAYA HOTELS & RESORTS NV,1249300,849983,7.27M,4.95M,+212.9%,2.3%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,15500,15500,4.27M,4.27M,NEW,1.3%
92534K107,VRTX,VERTEX ENERGY INC,1138900,668000,7.09M,4.16M,+141.9%,2.2%
923454102,,VERITIV CORP,99100,36004,9.69M,3.52M,+57.1%,3.1%
502160104,LXU,LSB INDS INC,549492,203773,7.83M,2.9M,+58.9%,2.5%
700517105,PK,PARK HOTELS & RESORTS INC,239558,239558,2.7M,2.7M,NEW,0.85%
74965L101,RLJ,RLJ LODGING TR,332800,215500,3.37M,2.18M,+183.7%,1.1%
81282V100,PRKS,SEAWORLD ENTMT INC,45900,45900,2.09M,2.09M,NEW,0.66%
88033G407,THC,TENET HEALTHCARE CORP,45200,36200,2.33M,1.87M,+402.2%,0.74%
594918104,MSFT,MICROSOFT CORP,7475,7475,1.74M,1.74M,NEW,0.55%
81761L102,SVC,SERVICE PPTYS TR,686504,305544,3.56M,1.59M,+80.2%,1.1%
55087P104,LYFT,LYFT INC,145000,112900,1.91M,1.49M,+351.7%,0.6%
G21810109,CLVT,CLARIVATE PLC,148800,148800,1.4M,1.4M,NEW,0.44%
85256A109,STGW,STAGWELL INC,179900,179900,1.25M,1.25M,NEW,0.4%
899896104,TUPBQ,TUPPERWARE BRANDS CORP,189666,189666,1.24M,1.24M,NEW,0.39%
361008105,FNKO,FUNKO INC,198800,57400,4.02M,1.16M,+40.6%,1.3%
G5784H106,MANU,MANCHESTER UTD PLC NEW,81800,81800,1.08M,1.08M,NEW,0.34%
N07059210,ASML,ASML HOLDING N V,2600,2600,1.08M,1.08M,NEW,0.34%
69318G106,PBF,PBF ENERGY INC,273800,28600,9.63M,1.01M,+11.7%,3%
038222105,AMAT,APPLIED MATLS INC,15700,11800,1.29M,966.55K,+302.6%,0.41%
46121Y201,IPI,INTREPID POTASH INC,202500,24400,8.01M,965.52K,+13.7%,2.5%
67077M108,NTR,NUTRIEN LTD,55400,11050,4.62M,921.3K,+24.9%,1.5%
30212P303,EXPE,EXPEDIA GROUP INC,56950,9750,5.34M,913.54K,+20.7%,1.7%
48253L205,KLXE,KLX ENERGY SERVICS HOLDNGS I,225503,109806,1.86M,903.76K,+94.9%,0.59%
69526K105,PTVE,PACTIV EVERGREEN INC,591307,103354,5.16M,902.26K,+21.2%,1.6%
88338K103,STKS,THE ONE GROUP HOSPITALITY IN,783493,133514,5.2M,886.47K,+20.5%,1.6%
001084102,AGCO,AGCO CORP,8800,8800,846K,846K,NEW,0.27%
54911Q107,,LOYALTY VENTURES INC,693322,693322,839K,839K,NEW,0.27%
912008109,USFD,US FOODS HLDG CORP,154300,30500,4.08M,806.48K,+24.6%,1.3%
31428X106,FDX,FEDEX CORP,5400,5400,802K,802K,NEW,0.25%
10482B101,BHR,BRAEMAR HOTELS & RESORTS INC,443521,182221,1.91M,783.49K,+69.7%,0.6%
90353T100,UBER,UBER TECHNOLOGIES INC,28200,28200,747K,747K,NEW,0.24%
866082100,INN,SUMMIT HOTEL PPTYS INC,142834,107700,960K,723.86K,+306.5%,0.3%
30322L101,,F45 TRAINING HLDGS INC,228300,228300,705K,705K,NEW,0.22%
783332109,,RUTHS HOSPITALITY GROUP INC,130500,41200,2.2M,694.56K,+46.1%,0.7%
12662P108,CVI,CVR ENERGY INC,160100,23200,4.64M,672.38K,+16.9%,1.5%
729640102,PLYM,PLYMOUTH INDL REIT INC,39500,39500,664K,664K,NEW,0.21%
120076104,BBW,BUILD-A-BEAR WORKSHOP INC,46700,46700,623K,623K,NEW,0.2%
359678109,FLL,FULL HSE RESORTS INC,541041,110801,3.04M,622.77K,+25.8%,0.96%
88339PAB7,,THE REALREAL INC,1000000,1000000,602K,602K,NEW,0.19%
833635105,SQM,SOCIEDAD QUIMICA Y MINERA DE,20900,6400,1.9M,580.9K,+44.1%,0.6%
02079K107,GOOG,ALPHABET INC,5900,5900,567K,567K,NEW,0.18%
05352A100,AVTR,AVANTOR INC,28300,28300,555K,555K,NEW,0.18%
53115L104,LBRT,LIBERTY ENERGY INC,43700,43700,554K,554K,NEW,0.18%
75321W103,PACK,RANPAK HOLDINGS CORP,157000,157000,537K,537K,NEW,0.17%
00791N102,ADV,ADVANTAGE SOLUTIONS INC,243800,243800,519K,519K,NEW,0.16%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,1650,1650,501K,501K,NEW,0.16%
913903100,UHS,UNIVERSAL HLTH SVCS INC,13100,5500,1.16M,484.92K,+72.4%,0.37%
512807108,LRCX.MX,LAM RESEARCH CORP,3425,1300,1.25M,475.97K,+61.2%,0.4%
29103W104,EEX,EMERALD HOLDING INC,246595,130686,833K,441.46K,+112.7%,0.26%
88830M102,TWI,TITAN INTL INC ILL,103011,35800,1.25M,434.77K,+53.3%,0.4%
803054204,SAP,SAP SE,5200,5200,423K,423K,NEW,0.13%
40609P105,HNRG,HALLADOR ENERGY COMPANY,1181642,73378,6.64M,412.4K,+6.6%,2.1%
38268T103,GPRO,GOPRO INC,140100,81100,691K,400K,+137.5%,0.22%
65441V101,NINE,NINE ENERGY SERVICE INC,349788,142613,923K,376.32K,+68.8%,0.29%
68389X105,ORCL,ORACLE CORP,6100,6100,373K,373K,NEW,0.12%
91544A109,UPLD,UPLAND SOFTWARE INC,43000,43000,350K,350K,NEW,0.11%
82452J109,FOUR,SHIFT4 PMTS INC,19200,7600,857K,339.23K,+65.5%,0.27%
679369108,OLPX,OLAPLEX HLDGS INC,34200,34200,327K,327K,NEW,0.1%
25525P107,DHC,DIVERSIFIED HEALTHCARE TR,430881,326781,427K,323.84K,+313.9%,0.13%
096308101,,BLUEGREEN VACATIONS HLDG COR,63544,19200,1.05M,317.26K,+43.3%,0.33%
14171W103,,CAREMAX INC,40900,40900,290K,290K,NEW,0.09%
247361702,DAL,DELTA AIR LINES INC DEL,55700,9900,1.56M,277.8K,+21.6%,0.49%
G48833118,WFRD,WEATHERFORD INTL PLC,8525,8525,275K,275K,NEW,0.09%
382550101,GT,GOODYEAR TIRE & RUBR CO,218600,27100,2.21M,273.48K,+14.2%,0.7%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS IN,3700,3700,272K,272K,NEW,0.09%
704551100,BTU,PEABODY ENERGY CORP,118900,10800,2.95M,268.05K,+10%,0.93%
