CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
19247G107,COHR,COHERENT,307000,307000,10.7M,10.7M,NEW,2.7%
876030107,TPR,TAPESTRY,300000,300000,8.54M,8.54M,NEW,2.1%
714046109,RVTY,PERKINELMER,55000,55000,6.6M,6.6M,NEW,1.6%
42704L104,HRI,HERC HOLDINGS,44000,44000,4.58M,4.58M,NEW,1.1%
038222105,AMAT,APPLIED MATERIALS,170000,19000,13.96M,1.56M,+12.6%,3.5%
171779309,CIEN,CIENA,527000,33000,21.29M,1.33M,+6.7%,5.3%
344849104,FL,FOOT LOCKER,191000,35000,5.95M,1.09M,+22.4%,1.5%
361008105,FNKO,FUNKO,438000,41000,8.86M,828.89K,+10.3%,2.2%
87166B102,,SYNEOS HEALTH,158000,16000,7.44M,753.01K,+11.3%,1.9%
002896207,ANF,ABERCROMBIE & FITCH,289000,18000,4.49M,279.4K,+6.6%,1.1%
466313103,JBL,JABIL,387000,0,22.31M,0,NO CHANGE,5.6%
110122108,BMY,BRISTOL-MYERS SQUIBB,255000,0,18.1M,0,NO CHANGE,4.5%
036752103,ELV,ELEVANCE HEALTH,32000,0,14.51M,0,NO CHANGE,3.6%
55024U109,LITE,LUMENTUM,205000,0,14.09M,0,NO CHANGE,3.5%
620076307,MSI,MOTOROLA SOLUTIONS,59000,0,13.3M,0,NO CHANGE,3.3%
23331A109,DHI,DR HORTON,191000,0,12.86M,0,NO CHANGE,3.2%
40434L105,HPQ,HP,501000,0,12.48M,0,NO CHANGE,3.1%
83417M104,SEDG,SOLAREDGE,53000,0,12.2M,0,NO CHANGE,3%
G46188101,,HORIZON THERAPEUTICS,159000,0,9.86M,0,NO CHANGE,2.5%
337738108,FISV,FISERV,101000,0,9.46M,0,NO CHANGE,2.4%
88023U101,SGI,TEMPUR SEALY INTERNATIONAL,377000,0,9.1M,0,NO CHANGE,2.3%
086516101,BBY,BEST BUY,135000,0,8.56M,0,NO CHANGE,2.1%
G51502105,JCI,JOHNSON CONTROLS,167000,0,8.23M,0,NO CHANGE,2.1%
882508104,TXN,TEXAS INSTRUMENTS,51000,0,7.93M,0,NO CHANGE,2%
31428X106,FDX,FEDEX CORP,53000,0,7.89M,0,NO CHANGE,2%
285512109,EA,ELECTRONIC ARTS INC,66000,0,7.58M,0,NO CHANGE,1.9%
037833100,AAPL,APPLE,51000,0,7.08M,0,NO CHANGE,1.8%
594918104,MSFT,MICROSOFT,29000,0,6.76M,0,NO CHANGE,1.7%
227046109,CROX,CROCS,98000,0,6.7M,0,NO CHANGE,1.7%
67066G104,NVDA,NVIDIA,55000,0,6.62M,0,NO CHANGE,1.7%
109641100,EAT,BRINKER INTERNATIONAL,256000,0,6.39M,0,NO CHANGE,1.6%
016255101,ALGN,ALIGN TECHNOLOGY,31000,0,6.37M,0,NO CHANGE,1.6%
09857L108,BKNG,BOOKING HOLDINGS,4000,0,5.89M,0,NO CHANGE,1.5%
34964C106,FBIN,FORTUNE BRANDS,98000,0,5.27M,0,NO CHANGE,1.3%
368736104,GNRC,GENERAC,29000,0,5.14M,0,NO CHANGE,1.3%
942749102,WTS,WATTS WATER,37000,0,4.67M,0,NO CHANGE,1.2%
09062X103,BIIB,BIOGEN,12000,0,3.17M,0,NO CHANGE,0.79%
679580100,ODFL,OLD DOMINION FREIGHT LINE,12000,0,3.09M,0,NO CHANGE,0.77%
136635109,CSIQ,CANADIAN SOLAR,24000,0,906K,0,NO CHANGE,0.23%
98985W102,,ZYMEWORKS INC,75000,0,462K,0,NO CHANGE,0.12%
550021109,LULU,LULULEMON ATHLETICA,1000,0,252K,0,NO CHANGE,0.06%
934423104,WBD,WARNER BROS DISCOVERY INC,625000,-63000,7.19M,-724.45K,-9.2%,1.8%
74967X103,RH,RH,45000,-5000,11.08M,-1.23M,-10%,2.8%
747525103,QCOM,QUALCOMM,124000,-14000,13.96M,-1.58M,-10.1%,3.5%
46982L108,J,JACOBS SOLUTIONS,97000,-16671,10.51M,-1.81M,-14.7%,2.6%
M5425M103,INMD,INMODE,283000,-64000,8.24M,-1.86M,-18.4%,2.1%
30052F100,EVGO,EVGO,0,-313000,0,-1.88M,CLOSE,0%
911363109,URI,UNITED RENTALS,0,-16000,0,-3.89M,CLOSE,0%
883556102,TMO,THERMO FISHER SCIENTIFIC,0,-14000,0,-7.58M,CLOSE,0%
G1890L107,CPRI,CAPRI HOLDINGS,0,-224000,0,-9.17M,CLOSE,0%
902104108,,II-VI,0,-307000,0,-15.64M,CLOSE,0%
Total,,,,,400.62M,-9.1M,-2.1%,100%
