CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
243537107,DECK,DECKERS OUTDOOR CORP,91190,91190,28.51M,28.51M,NEW,7.4%
70450Y103,PYPL,PAYPAL HLDGS INC,217050,217050,18.68M,18.68M,NEW,4.8%
29786A106,ETSY,ETSY INC,178774,178774,17.9M,17.9M,NEW,4.6%
007903107,AMD,ADVANCED MICRO DEVICES INC,268017,268017,16.98M,16.98M,NEW,4.4%
285512109,EA,ELECTRONIC ARTS INC,100000,100000,11.57M,11.57M,NEW,3%
71375U101,PRFT,PERFICIENT INC,557863,104177,36.27M,6.77M,+23%,9.4%
606710200,MITK,MITEK SYS INC,3780859,596199,34.63M,5.46M,+18.7%,9%
25278X109,FANG,DIAMONDBACK ENERGY INC,153527,39746,18.49M,4.79M,+34.9%,4.8%
92511U102,VRRM,VERRA MOBILITY CORP,2573220,263881,39.55M,4.06M,+11.4%,10.2%
03073E105,COR,AMERISOURCEBERGEN CORP,168073,28787,22.75M,3.9M,+20.7%,5.9%
969904101,WSM,WILLIAMS SONOMA INC,30000,30000,3.54M,3.54M,NEW,0.91%
92552R406,PRSU,VIAD CORP,1110715,111398,35.08M,3.52M,+11.1%,9.1%
353469109,FC,FRANKLIN COVEY CO,288578,35305,13.1M,1.6M,+13.9%,3.4%
46266C105,IQV,IQVIA HLDGS INC,166876,7247,30.23M,1.31M,+4.5%,7.8%
N20944109,CNH,CNH INDL N V,650000,29379,7.26M,328.14K,+4.7%,1.9%
136385101,CNQ,CANADIAN NAT RES LTD,379846,-20154,17.69M,-938.55K,-5%,4.6%
00091G104,ACVA,ACV AUCTIONS INC,1467801,-302610,10.55M,-2.18M,-17.1%,2.7%
45780R101,IBP,NAME,0,-50000,0,-4.16M,CLOSE,0%
683344105,ONTO,ONTO INNOVATION INC,119949,-114486,7.68M,-7.33M,-48.8%,2%
57667L107,MTCH,NAME,0,-150000,0,-10.45M,CLOSE,0%
65249B109,NWSA,NEWS CORP NEW,1089788,-779463,16.47M,-11.78M,-41.7%,4.3%
G8060N102,ST,NAME,0,-323545,0,-13.37M,CLOSE,0%
78467J100,SSNC,NAME,0,-479846,0,-27.86M,CLOSE,0%
84790A105,SPB,NAME,0,-400593,0,-32.86M,CLOSE,0%
Total,,,,,386.93M,17.99M,+4.6%,100%
