CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,3962140,3962140,94.97M,94.97M,NEW,45.3%
67066G104,NVDA,NVIDIA CORPORATION,318130,224100,38.62M,27.2M,+238.3%,18.4%
722304102,PDD,PINDUODUO INC,172900,172900,10.82M,10.82M,NEW,5.2%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,322800,110492,22.13M,7.58M,+52%,10.5%
64110L106,NFLX,NETFLIX INC,1800,1800,424K,424K,NEW,0.2%
482497104,BEKE,KE HLDGS INC,24500,0,429K,0,NO CHANGE,0.2%
64110W102,NTES,NETEASE INC,4100,0,310K,0,NO CHANGE,0.15%
518439104,EL,LAUDER ESTEE COS INC,1400,0,302K,0,NO CHANGE,0.14%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,40320,-110,11.1M,-30.27K,-0.3%,5.3%
66981J102,MNSO,MINISO GROUP HLDG LTD,2916400,-20980,16.01M,-115.18K,-0.7%,7.6%
254687106,DIS,DISNEY WALT CO,0,-3370,0,-318K,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,0,-1260,0,-324K,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,0,-165,0,-360K,CLOSE,0%
05278C107,ATHM,AUTOHOME INC,511300,-12700,14.71M,-365.25K,-2.4%,7%
47215P106,JD,JD.COM INC,0,-5900,0,-379K,CLOSE,0%
48553T106,BZ,KANZHUN LIMITED,0,-16370,0,-430K,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-3800,0,-432K,CLOSE,0%
98850P109,YUMC,YUM CHINA HLDGS INC,0,-9000,0,-437K,CLOSE,0%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,0,-58700,0,-532K,CLOSE,0%
91332U101,U,UNITY SOFTWARE INC,0,-597100,0,-21.98M,CLOSE,0%
Total,,,,,209.82M,115.29M,+99%,100%
