CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
61945C103,MOS,MOSAIC CO NEW,55000,55000,2.66M,2.66M,NEW,3.9%
03674X106,AR,ANTERO RESOURCES CORP,87500,77500,2.67M,2.37M,+775%,3.9%
565849106,MRO,MARATHON OIL CORP,150000,75000,3.39M,1.69M,+100%,4.9%
37045V100,GM,GENERAL MTRS CO,52200,52200,1.68M,1.68M,NEW,2.4%
25470MAB5,,DISH NETWORK CORPORATION,2000000,2000000,1.38M,1.38M,NEW,2%
11135F101,AVGO,BROADCOM INC,6700,2900,2.98M,1.29M,+76.3%,4.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,25700,20000,1.63M,1.27M,+350.9%,2.4%
701094104,PH,PARKER-HANNIFIN CORP,12000,5000,2.91M,1.21M,+71.4%,4.2%
95082P105,WCC,WESCO INTL INC,9900,9900,1.18M,1.18M,NEW,1.7%
911363109,URI,UNITED RENTALS INC,4200,4200,1.14M,1.14M,NEW,1.7%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,16000,16000,976K,976K,NEW,1.4%
03831W108,APP,APPLOVIN CORP,48000,48000,936K,936K,NEW,1.4%
125269100,CF,CF INDS HLDGS INC,7900,7900,760K,760K,NEW,1.1%
013872106,AA,ALCOA CORP,16300,16300,549K,549K,NEW,0.8%
56585A102,MPC,MARATHON PETE CORP,25450,4300,2.53M,427.13K,+20.3%,3.7%
758750103,RRX,REGAL REXNORD CORPORATION,19500,2100,2.74M,294.75K,+12.1%,4%
060505104,BAC,BK OF AMERICA CORP,53600,6500,1.62M,196.33K,+13.8%,2.4%
674599105,OXY,OCCIDENTAL PETE CORP,71400,0,4.39M,0,NO CHANGE,6.4%
780259305,SHEL,SHELL PLC,81000,0,4.03M,0,NO CHANGE,5.9%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,4365,0,3.48M,0,NO CHANGE,5.1%
N00985106,AER,AERCAP HOLDINGS NV,73455,0,3.11M,0,NO CHANGE,4.5%
15135U109,CVE,CENOVUS ENERGY INC,196500,0,3.02M,0,NO CHANGE,4.4%
878742204,TECK,TECK RESOURCES LTD,92800,0,2.82M,0,NO CHANGE,4.1%
82706C108,SIMO,SILICON MOTION TECHNOLOGY CO,32600,0,2.12M,0,NO CHANGE,3.1%
848637AD6,,SPLUNK INC,2000000,0,1.76M,0,NO CHANGE,2.6%
693475105,PNC,PNC FINL SVCS GROUP INC,10200,0,1.52M,0,NO CHANGE,2.2%
041242116,ARKOW,ARKO CORP,366628,0,653K,0,NO CHANGE,0.95%
68989M103,OUST,OUSTER INC,60000,0,58K,0,NO CHANGE,0.08%
68989M111,,OUSTER INC,75000,0,13K,0,NO CHANGE,0.02%
848637104,,SPLUNK INC,25100,-1300,1.89M,-97.78K,-4.9%,2.8%
867224107,SU,SUNCOR ENERGY INC NEW,56500,-3900,1.59M,-109.75K,-6.5%,2.3%
12008R107,BLDR,BUILDERS FIRSTSOURCE INC,27100,-1900,1.6M,-111.97K,-6.6%,2.3%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,10214,-2986,1.51M,-440.56K,-22.6%,2.2%
M9T951109,ZIM,ZIM INTEGRATED SHIPPING SERV,0,-12500,0,-590K,CLOSE,0%
92826C839,V,VISA INC,0,-4600,0,-906K,CLOSE,0%
854502846,,STANLEY BLACK & DECKER INC,0,-17900,0,-1.2M,CLOSE,0%
174610105,CFG,CITIZENS FINL GROUP INC,0,-43000,0,-1.53M,CLOSE,0%
339041105,,FLEETCOR TECHNOLOGIES INC,0,-8100,0,-1.7M,CLOSE,0%
718546104,PSX,PHILLIPS 66,0,-21022,0,-1.72M,CLOSE,0%
89151E109,TTE,TOTALENERGIES SE,0,-34000,0,-1.79M,CLOSE,0%
91913Y100,VLO,VALERO ENERGY CORP,0,-17850,0,-1.9M,CLOSE,0%
25470MAF6,DISHB,DISH NETWORK CORPORATION,5000000,-3000000,3.31M,-1.98M,-37.5%,4.8%
971378104,WSC,WILLSCOT MOBIL MINI HLDNG CO,0,-65300,0,-2.12M,CLOSE,0%
92839U206,VC,VISTEON CORP,0,-21100,0,-2.19M,CLOSE,0%
380237107,GDDY,GODADDY INC,0,-35139,0,-2.44M,CLOSE,0%
Total,,,,,68.58M,-840.33K,-1.2%,100%
