CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
808524870,SCHP,SCHWAB STRATEGIC TR,29042,2689,1.5M,139.26K,+10.2%,1.5%
784730103,SSRM,SSR MNG INC,800000,0,11.76M,0,NO CHANGE,11.6%
067901108,B,BARRICK GOLD CORP,650000,0,10.07M,0,NO CHANGE,9.9%
011532108,AGI,ALAMOS GOLD INC NEW,1200000,0,8.89M,0,NO CHANGE,8.7%
008474108,AEM,AGNICO EAGLE MINES LTD,200000,0,8.45M,0,NO CHANGE,8.3%
38059T106,GFI,GOLD FIELDS LTD,1000000,0,8.09M,0,NO CHANGE,8%
11777Q209,BTG,B2GOLD CORP,2000000,0,6.44M,0,NO CHANGE,6.3%
83056P715,SKE,SKEENA RES LTD NEW,700000,0,3.28M,0,NO CHANGE,3.2%
82575P107,SBSW,SIBANYE STILLWATER LTD,273043,0,2.54M,0,NO CHANGE,2.5%
03062D100,USAS,AMERICAS GOLD AND SILVER COR,4601400,0,1.9M,0,NO CHANGE,1.9%
45826T301,,INTEGRA RES CORP,3230000,0,1.75M,0,NO CHANGE,1.7%
46140H403,DBO,INVESCO DB MULTI-SECTOR COMM,13009,-1921,197K,-29.09K,-12.9%,0.19%
922908553,VNQ,VANGUARD INDEX FDS,0,-2229,0,-203K,CLOSE,0%
464286772,EWY,ISHARES INC,0,-4500,0,-262K,CLOSE,0%
921078101,OUNZ,VANECK MERK GOLD TR,309904,-64506,5M,-1.04M,-17.2%,4.9%
035128206,,ANGLOGOLD ASHANTI LIMITED,600000,-100000,8.29M,-1.38M,-14.3%,8.2%
68634K106,ORLA,ORLA MNG LTD NEW,7200000,-1000000,23.51M,-3.26M,-12.2%,23.1%
Total,,,,,101.67M,-6.04M,-1.4%,100%
