CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
03940R107,ARCH,ARCH RESOURCES INC,406872,148616,48.26M,17.63M,+57.5%,6.3%
608190104,MHK,MOHAWK INDUSTRIES INC,159921,78925,14.58M,7.2M,+97.4%,1.9%
546347105,LPX,LOUISIANA-PACIFIC CORP,135000,135000,6.91M,6.91M,NEW,0.91%
G6359F137,NBR,NABORS INDUSTRIES LTD,96199,32345,9.76M,3.28M,+50.7%,1.3%
05337M104,,AVADEL PHARMACEUTICALS-ADR,4786327,527631,23.98M,2.64M,+12.4%,3.1%
81617J301,WTTR,SELECT ENERGY SERVICES INC-A,356722,270124,2.49M,1.88M,+311.9%,0.33%
015658107,ASTL,ALGOMA STEEL GROUP INC,1038740,221460,6.69M,1.43M,+27.1%,0.88%
48253L205,KLXE,KLX ENERGY SERVICES HOLDING,788356,172692,6.49M,1.42M,+28%,0.85%
46138E164,PSCE,INVESCO S&P SMALLCAP ENERGY,366761,116761,3.12M,994.87K,+46.7%,0.41%
077454106,BDC,BELDEN INC,12500,12500,750K,750K,NEW,0.1%
678026105,OIS,OIL STATES INTERNATIONAL INC,2247998,175305,8.74M,681.96K,+8.5%,1.1%
08862L103,XAIR,BEYOND AIR INC,704379,53032,5.24M,394.59K,+8.1%,0.69%
231021106,CMI,CUMMINS INC,1798,1798,366K,366K,NEW,0.05%
88162F105,TTI,TETRA TECHNOLOGIES INC,2280471,64306,8.19M,230.86K,+2.9%,1.1%
09624H208,BXC,BLUELINX HOLDINGS INC,554488,1753,34.43M,108.86K,+0.3%,4.5%
358435105,FRD,FRIEDMAN INDUSTRIES,46010,12809,327K,91.04K,+38.6%,0.04%
015658115,ASTLW,ALGOMA STEEL GROUP INC -CW26,93408,93408,90K,90K,NEW,0.01%
350060109,FSTR,FOSTER (LB) CO-A,270022,4333,2.63M,42.28K,+1.6%,0.35%
45784J105,,INNOVATE CORP,3765450,50800,2.64M,35.58K,+1.4%,0.35%
218683100,CMT,CORE MOLDING TECHNOLOGIES IN,295141,2582,2.93M,25.64K,+0.9%,0.38%
44951W106,IESC,IES HOLDINGS INC,11410152,0,315.15M,0,NO CHANGE,41.4%
710577107,PEBK,PEOPLES BANCORP OF NC,242275,0,6.01M,0,NO CHANGE,0.79%
830830105,SKY,SKYLINE CHAMPION CORP,113300,0,5.99M,0,NO CHANGE,0.79%
81577F109,,SEELOS THERAPEUTICS INC,4908725,0,5.06M,0,NO CHANGE,0.66%
03074A102,ASRV,AMERISERV FINANCIAL INC,1054816,0,4.01M,0,NO CHANGE,0.53%
703343103,PATK,PATRICK INDUSTRIES INC,90059,0,3.95M,0,NO CHANGE,0.52%
33744V103,FUSB,FIRST US BANCSHARES INC,282515,0,2.25M,0,NO CHANGE,0.3%
255519100,DXYN,DIXIE GROUP INC,1399547,0,1.51M,0,NO CHANGE,0.2%
78408D105,SBFG,SB FINANCIAL GROUP INC,32597,0,549K,0,NO CHANGE,0.07%
07556Q881,BZH,BEAZER HOMES USA INC,52725,0,510K,0,NO CHANGE,0.07%
174903104,CZWI,CITIZENS COMMUNITY BANCORP I,234052,-18,2.85M,-219.03,-0%,0.37%
33741H107,FUNC,FIRST UNITED CORP,160791,-200,2.66M,-3.31K,-0.1%,0.35%
178867107,CIVB,CIVISTA BANCSHARES INC,17742,-1120,368K,-23.23K,-5.9%,0.05%
825107105,SHBI,SHORE BANCSHARES INC,123410,-1590,2.14M,-27.53K,-1.3%,0.28%
420476103,HWBK,HAWTHORN BANCSHARES INC,39598,-5237,866K,-114.53K,-11.7%,0.11%
40424G108,,HMN FINANCIAL INC,308891,-5787,6.92M,-129.63K,-1.8%,0.91%
423452101,HP,HELMERICH & PAYNE,21039,-5961,778K,-220.43K,-22.1%,0.1%
44951J105,IROQ,IF BANCORP INC,237709,-13970,4.51M,-265.05K,-5.6%,0.59%
095825105,BRBS,BLUE RIDGE BANKSHARES INC,127225,-29802,1.62M,-378.78K,-19%,0.21%
75508B104,RYAM,RAYONIER ADVANCED MATERIALS,0,-150703,0,-395K,CLOSE,0%
