CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
N00985106,AER,AERCAP HOLDINGS NV,2469625,835032,104.54M,35.35M,+51.1%,16.4%
92918VAB5,VRMMQ,VROOM INC,58930000,58930000,18.19M,18.19M,NEW,2.9%
91680MAB3,UPST,UPSTART HLDGS INC,17956000,17956000,10.06M,10.06M,NEW,1.6%
02005N100,ALLY,ALLY FINL INC,397585,297585,11.06M,8.28M,+297.6%,1.7%
02156K103,OPTU,ALTICE USA INC,10839699,0,63.2M,0,NO CHANGE,9.9%
46267XAE8,IQ,IQIYI INC,66683000,0,44.44M,0,NO CHANGE,7%
172967424,C,CITIGROUP INC,890000,0,37.09M,0,NO CHANGE,5.8%
54150E104,LOMA,LOMA NEGRA C I A S A MTN 14,5873428,0,36.59M,0,NO CHANGE,5.7%
G0084W101,ADNT,ADIENT PLC,1104134,0,30.64M,0,NO CHANGE,4.8%
848574109,SPR,SPIRIT AEROSYSTEMS HLDGS INC,1214079,0,26.61M,0,NO CHANGE,4.2%
294600101,,EQUITRANS MIDSTREAM CORP,3130760,0,23.42M,0,NO CHANGE,3.7%
929042109,VNO,VORNADO RLTY TR,931901,0,21.58M,0,NO CHANGE,3.4%
88033G407,THC,TENET HEALTHCARE CORP,399138,0,20.59M,0,NO CHANGE,3.2%
G27907107,DOLE,DOLE PLC,2557687,0,18.67M,0,NO CHANGE,2.9%
02913V103,APEI,AMERICAN PUB ED INC,1852192,0,16.93M,0,NO CHANGE,2.7%
29249E109,ACT,ENACT HLDGS INC,708728,0,15.71M,0,NO CHANGE,2.5%
879273209,TEO,TELECOM ARGENTINA SA,3585329,0,14.38M,0,NO CHANGE,2.3%
143658300,CCL,CARNIVAL CORP,1974260,0,13.88M,0,NO CHANGE,2.2%
552848103,MTG,MGIC INVT CORP WIS,820705,0,10.52M,0,NO CHANGE,1.7%
86389T106,MSC,STUDIO CITY INTL HLDGS LTD,3275911,0,7.17M,0,NO CHANGE,1.1%
Y81669106,GASS,STEALTHGAS INC,2404887,0,6.16M,0,NO CHANGE,0.97%
62886HAT8,,NCL CORP LTD,4000000,0,4.98M,0,NO CHANGE,0.78%
81761L102,SVC,SERVICE PPTYS TR,932122,0,4.84M,0,NO CHANGE,0.76%
78573NAE2,SABR,SABRE GLBL INC,5000000,0,4.75M,0,NO CHANGE,0.74%
85256A109,STGW,STAGWELL INC,682708,0,4.75M,0,NO CHANGE,0.74%
30303M102,META,META PLATFORMS INC,30000,0,4.07M,0,NO CHANGE,0.64%
75737FAC2,RDFN,REDFIN CORP,6000000,0,3.51M,0,NO CHANGE,0.55%
124830878,CBL,CBL & ASSOC PPTYS INC,115946,0,2.97M,0,NO CHANGE,0.47%
54911Q107,,LOYALTY VENTURES INC,1979885,0,2.4M,0,NO CHANGE,0.38%
165167735,EXE,CHESAPEAKE ENERGY CORP,18824,0,1.77M,0,NO CHANGE,0.28%
75737FAE8,RDFN,REDFIN CORP,3000000,0,1.47M,0,NO CHANGE,0.23%
030506109,AMWD,AMERICAN WOODMARK CORPORATIO,30000,0,1.32M,0,NO CHANGE,0.21%
42704L104,HRI,HERC HLDGS INC,12500,0,1.3M,0,NO CHANGE,0.2%
25525P107,DHC,DIVERSIFIED HEALTHCARE TR,753801,0,746K,0,NO CHANGE,0.12%
780153BB7,,ROYAL CARIBBEAN GROUP,640000,0,626K,0,NO CHANGE,0.1%
23131L107,,CURO GROUP HOLDINGS CORP,123172,0,494K,0,NO CHANGE,0.08%
18453H106,CCO,CLEAR CHANNEL OUTDOOR HLDGS,321006,0,440K,0,NO CHANGE,0.07%
92918V109,,VROOM INC,300000,0,348K,0,NO CHANGE,0.05%
018581108,BFH,BREAD FINANCIAL HOLDINGS INC,700058,-195420,22.02M,-6.15M,-21.8%,3.5%
N82405106,STLA,STELLANTIS N.V,0,-560000,0,-6.92M,CLOSE,0%
588056101,MERC,MERCER INTL INC,1901159,-1115972,23.38M,-13.73M,-37%,3.7%
67181AAB3,,OAK STR HEALTH INC,0,-22440000,0,-16.16M,CLOSE,0%
071734107,BHC,BAUSCH HEALTH COS INC,0,-2754118,0,-23.02M,CLOSE,0%
750236101,RDN,RADIAN GROUP INC,0,-1428589,0,-28.07M,CLOSE,0%
Total,,,,,637.6M,-22.17M,-3%,100%
