CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
278865100,ECL,Ecolab Inc,203750,203750,56.77M,56.77M,NEW,10.4%
G54950103,LIN,Linde PLC,90227,90227,46.82M,46.82M,NEW,8.6%
35671D857,FCX,Freeport-McMoRan Inc,1156308,697776,72.72M,43.88M,+152.2%,13.3%
693506107,PPG,PPG Industries Inc,343338,343338,41.64M,41.64M,NEW,7.6%
67077M108,NTR,Nutrien Ltd,848248,573705,53.4M,36.11M,+209%,9.8%
25179M103,DVN,Devon Energy Corp,1128022,640673,46.61M,26.47M,+131.5%,8.6%
806857108,SLB,SLB NV,1043077,568077,48.49M,26.41M,+119.6%,8.9%
878742204,TECK,Teck Resources Ltd,753980,332378,44.83M,19.76M,+78.8%,8.2%
008474108,AEM,Agnico Eagle Mines Ltd,255001,113949,39.56M,17.68M,+80.8%,7.3%
25278X109,FANG,Diamondback Energy Inc,109544,34474,19.26M,6.06M,+45.9%,3.5%
166764100,CVX,Chevron Corp,164672,14506,27.3M,2.4M,+9.7%,5%
26614N201,DD,Dupont De Nemours Inc,69525,-7094,9.43M,-962.2K,-9.3%,1.7%
65340P106,NXE,Nexgen Energy Ltd,307100,-140307,2.88M,-1.32M,-31.4%,0.53%
13321L108,CCJ,Cameco Corp,74261,-22635,7.56M,-2.31M,-23.4%,1.4%
013872106,AA,Alcoa Corp,385711,-92815,20.11M,-4.84M,-19.4%,3.7%
156431108,CENX,Century Aluminum Co,162274,-118818,7.47M,-5.47M,-42.3%,1.4%
573284106,MLM,Martin Marietta Materials Inc,0,-26170,0,-15.41M,CLOSE,0%
Total,,,,,544.85M,293.72M,+103.9%,100%
