CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
N20944109,CNH,CNH INDUSTRIAL ORD,3705690,3705690,41.61M,41.61M,NEW,18.5%
47233W109,JEF,JEFFERIES FINANCIAL GROUP ORD,910370,133302,45.5M,6.66M,+17.2%,20.3%
399909100,GGAL,GRUPO FINANCIERO ADR REP 10 CL B ORD,246487,71389,12.33M,3.57M,+40.8%,5.5%
25961D105,DOUG,DOUGLAS ELLIMAN ORD,3241090,148600,5.74M,263.02K,+4.8%,2.6%
G0457F107,ARCO,ARCOS DORADOS HOLDINGS CL A ORD,4275279,11690,34.46M,94.22K,+0.3%,15.4%
11271J107,BN,BROOKFIELD CL A ORD,227939,0,9.71M,0,NO CHANGE,4.3%
126402106,CSW,CSW INDUSTRIALS ORD,6847,0,1.91M,0,NO CHANGE,0.85%
113004105,BAM,BROOKFIELD ASSET MNGMT CL A ORD,41318,0,1.85M,0,NO CHANGE,0.83%
140501107,CSWC,CAPITAL SOUTHWEST ORD,61698,0,1.47M,0,NO CHANGE,0.65%
G17434104,BNT,BROOKFIELD WEALTH SOLUTIONS CL A ORD,1187,0,50.64K,0,NO CHANGE,0.02%
059460303,BBD,BANCO BRADESCO ADR REPSTG 1 PRF,8329722,-77998,28.9M,-270.65K,-0.9%,12.9%
39525U107,GFR,GREENFIRE RESOURCES ORD,2232277,-103527,12.61M,-584.87K,-4.4%,5.6%
88642R109,TDW,TIDEWATER ORD,82251,-25741,5.48M,-1.72M,-23.8%,2.4%
962879102,WPM,WHEATON PRECIOUS METALS ORD,202628,-32017,22.76M,-3.6M,-13.6%,10.1%
67077M108,NTR,NUTRIEN ORD,0,-599236,0,-45.22M,CLOSE,0%
G9460G101,VAL,VALARIS ORD,0,-463985,0,-45.49M,CLOSE,0%
Total,,,,,224.38M,-44.67M,-16.5%,100%
