CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92333F101,VG,VENTURE GLOBAL INC,310422,310422,3.45M,3.45M,NEW,3.7%
31556C106,FRVO,FERVO ENERGY CO,20000,20000,584.6K,584.6K,NEW,0.62%
87484T108,TALO,TALOS ENERGY INC,139206,-4294,1.8M,-55.44K,-3%,1.9%
576485205,MTDR,MATADOR RES CO,43379,-1338,2.16M,-66.61K,-3%,2.3%
53115L104,LBRT,LIBERTY ENERGY INC,104166,-3212,2.73M,-84.12K,-3%,2.9%
714266103,PPTA,PERPETUA RESOURCES CORP,166343,-5130,3.45M,-106.5K,-3%,3.7%
165167735,EXE,EXPAND ENERGY CORPORATION,32566,-1212,2.97M,-110.52K,-3.6%,3.2%
26884L109,EQT,EQT CORP,88122,-2718,4.69M,-144.52K,-3%,5%
674215207,CHRD,CHORD ENERGY CORPORATION,45950,-1418,5.25M,-162.08K,-3%,5.6%
767292105,RIOT,RIOT PLATFORMS INC,225233,-6973,6.17M,-190.92K,-3%,6.6%
73933G202,PSIX,POWER SOLUTIONS INTL INC,53458,-24461,2.08M,-951.29K,-31.4%,2.2%
74347M108,PUMP,PROPETRO HLDG CORP,0,-142046,0,-2.05M,CLOSE,0%
674599162,OXYWS,OCCIDENTAL PETE CORP,161104,-80917,4.29M,-2.15M,-33.4%,4.6%
03743Q108,APA,APA CORPORATION,0,-59783,0,-2.54M,CLOSE,0%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,0,-593622,0,-8.88M,CLOSE,0%
87422Q109,TLN,TALEN ENERGY CORP,11016,-35049,4.23M,-13.47M,-76.1%,4.5%
71424F105,PR,PERMIAN RESOURCES CORP,2721490,-4821947,50.1M,-88.77M,-63.9%,53.3%
Total,,,,,93.96M,-115.69M,-49%,100%
