CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
45113Y203,AMBR,AMBER INTL HLDG LTD,30889261,30889261,46.02M,46.02M,NEW,4.5%
770700102,HOOD,ROBINHOOD MKTS INC,4734616,430636,474.79M,43.18M,+10%,46%
44916Y106,PURR,HYPERLIQUID STRATEGIES INC,5709852,0,44.94M,0,NO CHANGE,4.4%
19260Q107,COIN,COINBASE GLOBAL INC,3185297,-404131,465.66M,-59.08M,-11.3%,45.1%
Total,,,,,1.03B,30.13M,+3.2%,100%
