CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,141250,141250,67.46M,67.46M,NEW,15.3%
M5216V106,GLBE,GLOBAL E ONLINE LTD,798500,798500,27.73M,27.73M,NEW,6.3%
67066G104,NVDA,NVIDIA CORPORATION,87500,87500,17.51M,17.51M,NEW,4%
02079K107,GOOG,ALPHABET INC,47500,47500,16.78M,16.78M,NEW,3.8%
03783C100,APPF,APPFOLIO INC,304875,100375,48.89M,16.1M,+49.1%,11.1%
02079K305,GOOGL,ALPHABET INC,153625,16125,54.9M,5.76M,+11.7%,12.5%
78462F953,,STATE STR SPDR S&P 500 ETF T,15000,15000,5.12M,5.12M,NEW,1.2%
72352L106,PINS,PINTEREST INC,1400000,110000,29.44M,2.31M,+8.5%,6.7%
22266T109,CPNG,COUPANG INC,1970000,-192500,34.22M,-3.34M,-8.9%,7.8%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,43000,-11575,19.74M,-5.31M,-21.2%,4.5%
90353W103,UI,UBIQUITI INC,34532,-10718,18.44M,-5.72M,-23.7%,4.2%
G6683N103,NU,NU HLDGS LTD,2460000,-480000,32.87M,-6.41M,-16.3%,7.5%
64110L106,NFLX,NETFLIX INC.,0,-180000,0,-17.31M,CLOSE,0%
25809K105,DASH,DOORDASH INC,187500,-95000,34.6M,-17.53M,-33.6%,7.8%
009066101,ABNB,AIRBNB INC,0,-162500,0,-20.52M,CLOSE,0%
N97284108,NBIS,NEBIUS GROUP N.V.,120000,-97000,33.14M,-26.79M,-44.7%,7.5%
Total,,,,,440.83M,55.82M,+16.3%,100%
