CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
146869102,CVNA,CARVANA CO,1763296,1385998,116.06M,91.23M,+367.3%,30.3%
594918104,MSFT,MICROSOFT CORP,33100,7880,12.35M,2.94M,+31.2%,3.2%
02079K305,GOOGL,ALPHABET INC,32520,0,11.62M,0,NO CHANGE,3%
244199105,DE,DEERE & CO,5001,0,3.17M,0,NO CHANGE,0.83%
70432V102,PAYC,PAYCOM SOFTWARE INC,21395,0,2.69M,0,NO CHANGE,0.7%
79466L302,CRM,SALESFORCE INC,15511,0,2.43M,0,NO CHANGE,0.63%
617700109,MORN,MORNINGSTAR INC,3700,0,577.27K,0,NO CHANGE,0.15%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,500,0,229.56K,0,NO CHANGE,0.06%
98850P109,YUMC,YUM CHINA HLDGS INC,398021,-23518,16.27M,-961.18K,-5.6%,4.2%
44332N106,HTHT,H WORLD GROUP LTD,513413,-44967,21.42M,-1.88M,-8.1%,5.6%
30303M102,META,META PLATFORMS INC,138997,-6537,78.3M,-3.68M,-4.5%,20.4%
225310101,CACC,CREDIT ACCEP CORP MICH,108272,-15888,68.94M,-10.12M,-12.8%,18%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,561086,-196833,48.84M,-17.13M,-26%,12.8%
Total,,,,,382.89M,60.4M,+15.8%,100%
