CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
595112103,MU,MICRON TECHNOLOGY INC,9980,2764,11.52M,3.19M,+38.3%,7.1%
573874104,MRVL,MARVELL TECHNOLOGY INC,14788,9597,4.41M,2.86M,+184.9%,2.7%
038222105,AMAT,APPLIED MATLS INC,34799,982,25.16M,709.99K,+2.9%,15.6%
016255101,ALGN,ALIGN TECHNOLOGY INC,1725,1725,290.94K,290.94K,NEW,0.18%
609839105,MPWR,MONOLITHIC PWR SYS INC,186,186,257.12K,257.12K,NEW,0.16%
007903107,AMD,ADVANCED MICRO DEVICES INC,4649,290,2.7M,168.46K,+6.7%,1.7%
023135106,AMZN,AMAZON COM INC,13948,564,3.32M,134.42K,+4.2%,2.1%
697435105,PANW,PALO ALTO NETWORKS INC,7754,265,2.64M,90.37K,+3.5%,1.6%
369604301,GE,GE AEROSPACE,955,105,356.91K,39.24K,+12.4%,0.22%
02079K305,GOOGL,ALPHABET INC,7395,89,2.64M,31.81K,+1.2%,1.6%
03073E105,COR,CENCORA INC,1314,0,371.84K,0,NO CHANGE,0.23%
36828A101,GEV,GE VERNOVA INC,290,0,340.71K,0,NO CHANGE,0.21%
92826C839,V,VISA INC,918,0,314.96K,0,NO CHANGE,0.2%
22160K105,COST,COSTCO WHOLESALE CORPORATION,316,0,295.61K,0,NO CHANGE,0.18%
74762E102,PWR,QUANTA SVCS INC,400,0,288.02K,0,NO CHANGE,0.18%
57636Q104,MA,MASTERCARD INCORPORATED,488,0,250.64K,0,NO CHANGE,0.16%
03945R102,ACHR,ARCHER AVIATION INC,47520,0,224.77K,0,NO CHANGE,0.14%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,400,-20,200.54K,-10.03K,-4.8%,0.12%
836100107,SOUN,SOUNDHOUND AI INC,88379,-1800,571.81K,-11.65K,-2%,0.35%
512807306,LRCX,LAM RESEARCH CORP,6550,-66,2.84M,-28.6K,-1%,1.8%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,37032,-152,17.69M,-72.59K,-0.4%,11%
037833100,AAPL,APPLE INC,6998,-494,2.02M,-142.94K,-6.6%,1.3%
30303M102,META,META PLATFORMS INC,16557,-489,9.33M,-275.44K,-2.9%,5.8%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,85198,-3632,9.94M,-423.75K,-4.1%,6.2%
11135F101,AVGO,BROADCOM INC,42185,-1255,15.94M,-474.08K,-2.9%,9.9%
67066G104,NVDA,NVIDIA CORPORATION,236145,-6553,47.25M,-1.31M,-2.7%,29.3%
25278X109,FANG,DIAMONDBACK ENERGY INC,0,-35000,0,-6.92M,CLOSE,0%
Total,,,,,161.16M,-1.9M,-1.5%,100%
