CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
82706C108,SIMO,Silicon Motion Technology Corp,117623,117623,39.21M,39.21M,NEW,12.7%
747525103,QCOM,Qualcomm Inc,108429,108429,20.04M,20.04M,NEW,6.5%
314911108,FRMI,Fermi Inc,2158749,2158749,19.77M,19.77M,NEW,6.4%
042068205,ARM,Arm Holdings Plc,43515,43515,15.43M,15.43M,NEW,5%
595112103,MU,Micron Technology Inc,13000,13000,15.01M,15.01M,NEW,4.8%
57776J100,MXL,MaxLinear Inc,107581,107581,13.77M,13.77M,NEW,4.4%
458110100,INTC,Intel Corp,183653,68350,25.64M,9.54M,+59.3%,8.3%
29382R107,EVC,Entravision Communications Corp,522902,522902,6.82M,6.82M,NEW,2.2%
15674D103,,Cerebras Systems Inc,21000,21000,4.64M,4.64M,NEW,1.5%
80004C200,SNDK,Sandisk Corp,1740,1740,3.96M,3.96M,NEW,1.3%
G7997R103,STX,Seagate Technology Holdings PLC,3750,3750,3.62M,3.62M,NEW,1.2%
05459C108,,AXT Inc,50000,50000,3.6M,3.6M,NEW,1.2%
750102105,RXT,Rackspace Technology Inc,404985,404985,2.64M,2.64M,NEW,0.85%
97785W106,WOLF,Wolfspeed Inc,51128,51128,2.47M,2.47M,NEW,0.8%
35834F104,TE,T1 Energy Inc,200000,200000,1.9M,1.9M,NEW,0.61%
N07059210,ASML,ASML Holding NV,900,900,1.79M,1.79M,NEW,0.58%
45720N103,INBX,Inhibrx Biosciences Inc,16612,16612,1.57M,1.57M,NEW,0.51%
Q4982L109,IREN,IREN Ltd,24000,24000,1.1M,1.1M,NEW,0.35%
313586109,FNMA,Federal National Mortgage Association,79000,79000,514.29K,514.29K,NEW,0.17%
313400301,FMCC,Federal Home Loan Mortgage Corp,75915,75915,453.97K,453.97K,NEW,0.15%
855919106,STRZ,Starz Entertainment Corp,12738,12738,367.62K,367.62K,NEW,0.12%
57636Q104,MA,MasterCard Inc,3100,0,1.59M,0,NO CHANGE,0.51%
83444M101,SOLV,Solventum Corp,20000,0,1.54M,0,NO CHANGE,0.5%
49338L103,KEYS,Keysight Technologies Inc,3650,0,1.28M,0,NO CHANGE,0.41%
235851102,DHR,Danaher Corp,5600,0,1.07M,0,NO CHANGE,0.34%
75513E101,RTX,RTX Corp,5000,0,948.65K,0,NO CHANGE,0.31%
594918104,MSFT,Microsoft Corp,2250,0,839.29K,0,NO CHANGE,0.27%
883556102,TMO,Thermo Fisher Scientific Inc,1550,0,777.11K,0,NO CHANGE,0.25%
46266C105,IQV,IQVIA Holdings Inc,3342,0,645.74K,0,NO CHANGE,0.21%
855244109,SBUX,Starbucks Corp,6004,0,613.55K,0,NO CHANGE,0.2%
81762P102,NOW,ServiceNow Inc,6000,0,595.68K,0,NO CHANGE,0.19%
40415F101,HDB,HDFC Bank Ltd,13000,0,335.79K,0,NO CHANGE,0.11%
92338C103,VLTO,Veralto Corp,1866,0,165.48K,0,NO CHANGE,0.05%
46090E103,QQQ,iShares China Large-Cap ETF,15000,-15467,473.85K,-488.6K,-50.8%,0.15%
82452J109,FOUR,Shift4 Payments Inc,25053,-20587,1.22M,-1M,-45.1%,0.39%
67576A100,OCUL,Ocular Therapeutix Inc,70792,-117983,695.18K,-1.16M,-62.5%,0.22%
038169207,APLD,Applied Digital Corp,0,-50000,0,-1.19M,CLOSE,0%
76134H101,RHLD,Resolute Holdings Management Inc,31271,-8595,4.52M,-1.24M,-21.6%,1.5%
007903107,AMD,Advanced Micro Devices Inc,23604,-3092,13.71M,-1.8M,-11.6%,4.4%
74347M108,PUMP,ProPetro Holding Corp,292389,-128092,4.19M,-1.84M,-30.5%,1.4%
717051076,BLCO,Bausch Lomb Corp,383710,-153058,6.35M,-2.53M,-28.5%,2.1%
093712107,BE,Bloom Energy Corp,52249,-9245,15.82M,-2.8M,-15%,5.1%
55024U109,LITE,Lumentum Holdings Inc,0,-6862,0,-4.82M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,20697,-14494,7.4M,-5.18M,-41.2%,2.4%
69608A108,PLTR,Palantir Technologies Inc,0,-37525,0,-5.49M,CLOSE,0%
83418M103,SEI,Solaris Energy Infrastructure Inc,0,-110046,0,-6.22M,CLOSE,0%
097023105,BA,Boeing Co,3000,-29328,649.41K,-6.35M,-90.7%,0.21%
03831W108,APP,Applovin Corp,0,-18114,0,-7.21M,CLOSE,0%
349381103,FIGR,Figure Technology Solutions Inc,0,-250636,0,-8.51M,CLOSE,0%
53626N102,LION,Lionsgate Studios Corp,735870,-585202,11.27M,-8.96M,-44.3%,3.6%
11135F101,AVGO,Broadcom Inc,0,-41822,0,-12.94M,CLOSE,0%
92840M102,VST,Vistra Corp,86728,-61038,25.79M,-18.15M,-41.3%,8.3%
023135106,AMZN,Amazon.Com Inc,94288,-93623,22.47M,-22.31M,-49.8%,7.3%
67066G104,NVDA,NVIDIA Corp,0,-174002,0,-30.35M,CLOSE,0%
30303M102,META,Meta Platforms Inc,1000,-55663,563.29K,-31.35M,-98.2%,0.18%
Total,,,,,309.84M,-13.68M,-5.1%,100%
