CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
958102105,WDC,WESTERN DIGITAL CORP,21500,21500,13.73M,13.73M,NEW,29%
68389X105,ORCL,ORACLE CORP,51560,51560,7.56M,7.56M,NEW,15.9%
770700102,HOOD,ROBINHOOD MKTS INC,51372,51372,5.15M,5.15M,NEW,10.9%
Q4982L109,IREN,IREN LIMITED,53500,53500,2.45M,2.45M,NEW,5.2%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,26500,16486,3.93M,2.44M,+164.6%,8.3%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,1390,1390,1.34M,1.34M,NEW,2.8%
573874104,MRVL,MARVELL TECHNOLOGY INC,3485,3485,1.04M,1.04M,NEW,2.2%
81762P102,NOW,SERVICENOW INC,8000,8000,794.24K,794.24K,NEW,1.7%
84615Q103,SPCX,SPACE EXPLORATION TECHN CORP,4500,4500,768.87K,768.87K,NEW,1.6%
92840M102,VST,VISTRA CORP,2500,2500,396.57K,396.57K,NEW,0.84%
74347Y730,VIXY,PROSHARES TR II,18202,18202,387.52K,387.52K,NEW,0.82%
55024U109,LITE,LUMENTUM HLDGS INC,2350,-650,2.02M,-557.74K,-21.7%,4.3%
458140100,INTC,INTEL CORP COM,0,-20835,0,-919.45K,CLOSE,0%
21874A106,CORZ,CORE SCIENTIFIC INC NEW COM,0,-65273,0,-976.48K,CLOSE,0%
21037T109,CEG,CONSTELLATION ENERGY CORP COM,0,-7500,0,-2.09M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION COM,0,-54000,0,-9.42M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,1250,-46718,297.93K,-11.13M,-97.4%,0.63%
30303M102,META,META PLATFORMS INC,507,-21600,285.59K,-12.17M,-97.7%,0.6%
19247G107,COHR,COHERENT CORP,5000,-32847,1.97M,-12.96M,-86.8%,4.2%
595112103,MU,MICRON TECHNOLOGY INC,4587,-28913,5.29M,-33.37M,-86.3%,11.2%
Total,,,,,47.41M,-47.54M,-80.1%,100%
