CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
46187W107,INVH,INVITATION HOMES INC,8335309,8335309,251.81M,251.81M,NEW,10.8%
G22845104,OCTV,OCTAVE INTELLIGENCE PLC,4222663,4222663,68.83M,68.83M,NEW,3%
22266T109,CPNG,COUPANG INC,12457195,3093574,216.38M,53.74M,+33%,9.3%
852312305,STAA,STAAR SURGICAL CO,4175748,1734070,119.8M,49.75M,+71%,5.2%
570535104,MKL,MARKEL GROUP INC,112325,24436,219.37M,47.72M,+27.8%,9.4%
801056102,SANM,SANMINA CORP,188322,188322,47.66M,47.66M,NEW,2.1%
74164F103,PRIM,PRIMORIS SVCS CORP,462058,462058,45.8M,45.8M,NEW,2%
911684108,AD,ARRAY DIGITAL INFRASTRUCTURE,1109463,1109463,40.23M,40.23M,NEW,1.7%
36315X101,LKFT,LAKEFRONT BIOTHERAPEUTICS NV,3447807,982628,103.37M,29.46M,+39.9%,4.4%
379577208,GMED,GLOBUS MED INC,935216,217740,73.89M,17.2M,+30.3%,3.2%
601137102,MRP,MILLROSE PPRYS INC,298461,298461,8.97M,8.97M,NEW,0.39%
610236101,MNRO,MONRO INC,95966,95966,1.64M,1.64M,NEW,0.07%
384637104,GHC,GRAHAM HLDGS CO,246368,539,281.21M,615.23K,+0.2%,12.1%
90041L105,TPB,TURNING PT BRANDS INC,247823,100,21.02M,8.48K,+0%,0.9%
85256A109,STGW,STAGWELL INC,8014322,0,59.55M,0,NO CHANGE,2.6%
03748R747,AIV,APARTMENT INVT & MGMT CO,12374991,0,36.75M,0,NO CHANGE,1.6%
492327101,KROS,KEROS THERAPEUTICS INC,626583,0,6.7M,0,NO CHANGE,0.29%
G8068L108,SN,SHARKNINJA INC,0,-6152,0,-651.5K,CLOSE,0%
35471R106,FSP,FRANKLIN STR PPTYS CORP,0,-1080132,0,-717.75K,CLOSE,0%
829242106,SBGI,SINCLAIR INC,1383470,-90014,19.71M,-1.28M,-6.1%,0.85%
55939A107,MAGN,MAGNERA CORP,1302066,-288550,15.3M,-3.39M,-18.1%,0.66%
110448107,BTI,BRITISH AMERN TOB PLC,1043302,-80465,64.43M,-4.97M,-7.2%,2.8%
G8807B106,TBPH,THERAVANCE BIOPHARMA INC,9212252,-298898,156.61M,-5.08M,-3.1%,6.7%
698884103,PAR,PAR TECHNOLOGY CORP,0,-447878,0,-5.97M,CLOSE,0%
N5505D105,MICC,MAGNUM ICE CREAM CO NV,10892592,-552937,189.64M,-9.63M,-4.8%,8.2%
83444M101,SOLV,SOLVENTUM CORP,1741221,-134515,134.34M,-10.38M,-7.2%,5.8%
152413100,CBC,CENTRAL BANCOMPANY,0,-444933,0,-10.66M,CLOSE,0%
67011P100,DNOW,DNOW INC,0,-1365067,0,-16.26M,CLOSE,0%
741623102,PRMB,PRIMO BRANDS CORPORATION,0,-1321942,0,-24.89M,CLOSE,0%
968223206,WLY,WILEY JOHN & SONS INC,0,-678417,0,-25.85M,CLOSE,0%
45579U109,INDV,INDIVIOR PLC,2874368,-1440794,117.94M,-59.12M,-33.4%,5.1%
60855R100,MOH,MOLINA HEALTHCARE INC,0,-633877,0,-84.5M,CLOSE,0%
G4705A100,ICLR,ICON PLC,0,-1282838,0,-141.96M,CLOSE,0%
80004C200,SNDK,SANDISK CORP,9698,-609312,22.05M,-1.39B,-98.4%,0.95%
Total,,,,,2.32B,-1.13B,-49%,100%
