CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
84615Q103,SPCX,SPACE EXPLORATION TECHN CORP,2606,2606,445.35K,445.35K,NEW,24%
02079K305,GOOGL,ALPHABET INC,691,691,246.91K,246.91K,NEW,13.3%
922908363,VOO,VANGUARD INDEX FDS,339,339,233.09K,233.09K,NEW,12.6%
09260D107,BX,BLACKSTONE INC,1597,1597,188.22K,188.22K,NEW,10.2%
52886X107,LXEO,LEXEO THERAPEUTICS INC,16962,3019,78.96K,14.05K,+21.7%,4.3%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,754,27,377.13K,13.5K,+3.7%,20.3%
98420X202,XFOR,X4 PHARMACEUTICALS INC,15557,0,72.65K,0,NO CHANGE,3.9%
45719W205,IKT,INHIBIKASE THERAPEUTICS INC,28453,0,57.76K,0,NO CHANGE,3.1%
00166B105,ALXO,ALX ONCOLOGY HLDGS INC,20946,0,43.36K,0,NO CHANGE,2.3%
501976104,KYTX,KYVERNA THERAPEUTICS INC,12347,-6426,110.01K,-57.25K,-34.2%,5.9%
78463V107,GLD,SPDR GOLD TR,0,-7623,0,-3.28M,CLOSE,0%
Total,,,,,1.85M,-2.2M,-54.6%,100%
