CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
84615Q103,SPCX,Space Exploration Technologies Corp,4478013,4478013,765.11M,765.11M,NEW,5%
15675D103,CBRS,Cerebras Systems Inc,764613,764613,168.98M,168.98M,NEW,1.1%
02079K107,GOOG,Alphabet Inc,1043334,322920,368.64M,114.1M,+44.8%,2.4%
98386P102,XE,X-Energy Inc,5411846,5411846,99.36M,99.36M,NEW,0.65%
532457108,LLY,Eli Lilly & Co,77254,64578,92.66M,77.46M,+509.5%,0.6%
67066G104,NVDA,NVIDIA Corp,1381247,345821,276.37M,69.2M,+33.4%,1.8%
833445109,SNOW,Snowflake Inc,269539,269539,68.6M,68.6M,NEW,0.45%
50077B207,KTOS,Kratos Defense & Security Solutions Inc.,4672566,1181372,232.97M,58.9M,+33.8%,1.5%
023135106,AMZN,Amazon.com Inc,1591177,235894,379.24M,56.22M,+17.4%,2.5%
02079K305,GOOGL,Alphabet Inc,140122,140122,50.08M,50.08M,NEW,0.33%
30303M102,META,Meta Platforms Inc,238973,84977,134.61M,47.87M,+55.2%,0.87%
45826J105,NTLA,Intellia Therapeutics Inc,16875684,2366437,285.54M,40.04M,+16.3%,1.9%
010911105,ALMR,Alamar Biosciences Inc,1373959,1373959,37.22M,37.22M,NEW,0.24%
771049103,RBLX,ROBLOX Corp,6465890,569784,351.62M,30.98M,+9.7%,2.3%
88023B103,TEM,Tempus AI Inc,10022634,414889,580.61M,24.03M,+4.3%,3.8%
19260Q107,COIN,Coinbase Global Inc,2511319,138435,367.13M,20.24M,+5.8%,2.4%
81663L200,WGS,GeneDx Holdings Corp,1610189,285606,110.54M,19.61M,+21.6%,0.72%
370920100,GENB,Generate Biomedicines Inc,1284617,786209,21.67M,13.26M,+157.7%,0.14%
502431109,LHX,L3Harris Technologies Inc,431179,41485,125.3M,12.06M,+10.6%,0.81%
69608A108,PLTR,Palantir Technologies Inc,3212286,102405,374.78M,11.95M,+3.3%,2.4%
21873S108,CRWV,CoreWeave Inc,2657192,119067,264.5M,11.85M,+4.7%,1.7%
008073108,AVAV,AeroVironment Inc,607502,48248,100.28M,7.96M,+8.6%,0.65%
74168J101,PRME,Prime Medicine Inc,8348746,2101919,30.81M,7.76M,+33.6%,0.2%
500081104,KDK,Kodiak AI Inc,5150227,1344999,26.16M,6.83M,+35.3%,0.17%
25809K105,DASH,DoorDash Inc,380139,33992,70.15M,6.27M,+9.8%,0.46%
43849R105,HONA,Honeywell Aerospace Inc,23262,23262,5.14M,5.14M,NEW,0.03%
G65163100,JOBY,Joby Aviation Inc,6694311,520367,59.71M,4.64M,+8.4%,0.39%
71535D106,PSNL,Personalis Inc,8271339,327227,110.84M,4.38M,+4.1%,0.72%
G16910120,BLSH,Bullish,6746186,184147,158.06M,4.31M,+2.8%,1%
896239100,TRMB,Trimble Inc,1331680,83755,68.16M,4.29M,+6.7%,0.44%
75629V104,RXRX,Recursion Pharmaceuticals Inc,41337632,1124863,151.71M,4.13M,+2.8%,0.98%
L8681T102,SPOT,Spotify Technology SA,75108,7330,34.48M,3.37M,+10.8%,0.22%
172573107,CRCL,Circle Internet Group Inc,4558162,48680,285.48M,3.05M,+1.1%,1.9%
40131M109,GH,Guardant Health Inc,506416,19741,75.98M,2.96M,+4.1%,0.49%
M84137104,SMWB,SimilarWeb Ltd,834663,482593,5.12M,2.96M,+137.1%,0.03%
871607107,SNPS,Synopsys Inc,81283,5213,36.26M,2.33M,+6.9%,0.24%
879360105,TDY,Teledyne Technologies Inc,54873,3438,36.59M,2.29M,+6.7%,0.24%
422806109,HEI,HEICO Corp,50052,6311,17.83M,2.25M,+14.4%,0.12%
20451W101,CMPS,Compass Pathways Plc,3451965,150915,48.85M,2.14M,+4.6%,0.32%
732908108,PONY,Pony AI Inc,2212454,286303,15.38M,1.99M,+14.9%,0.1%
H2906T109,GRMN,Garmin Ltd,61682,7982,14.65M,1.9M,+14.9%,0.1%
M3760D101,ESLT,Elbit Systems Ltd,62709,2428,47.58M,1.84M,+4%,0.31%
67080M103,NRIX,Nurix Therapeutics Inc,1793196,72061,43.5M,1.75M,+4.2%,0.28%
80810D103,SDGR,Schrodinger Inc,2154018,86883,35M,1.41M,+4.2%,0.23%
888787108,TOST,Toast Inc,1859887,49133,51.74M,1.37M,+2.7%,0.34%
92259N302,VELO,Velo3D Inc,194753,76855,3.42M,1.35M,+65.2%,0.02%
632307104,NTRA,Natera Inc,688855,4600,186.99M,1.25M,+0.7%,1.2%
M7518J104,ODD,Oddity Tech Ltd,146754,81239,2.22M,1.23M,+124%,0.01%
M7S64H106,MNDY,Monday.com Ltd,33167,16175,2.4M,1.17M,+95.2%,0.02%
02156V109,OKLO,Oklo Inc,372257,21088,19.48M,1.1M,+6%,0.13%
M6191J100,FROG,JFrog Ltd,50621,11080,4.6M,1.01M,+28%,0.03%
M4130Y106,ENLV,Enlivex Ltd,2382731,1754421,1.31M,964.76K,+279.2%,<.01%
462222100,IONS,Ionis Pharmaceuticals Inc,300770,12054,23.85M,955.76K,+4.2%,0.15%
46125A100,LUNR,Intuitive Machines Inc,2699401,42870,57.74M,916.99K,+1.6%,0.37%
03969T109,ARCT,Arcturus Therapeutics Holdings,2901635,132117,19.5M,887.83K,+4.8%,0.13%
M7S64L123,PGY,Pagaya Technologies Ltd,147603,48542,2.69M,885.89K,+49%,0.02%
M0854Q105,ALLT,Allot Ltd,297726,95018,2.59M,825.83K,+46.9%,0.02%
M9607U115,VLN,Valens Semiconductor Ltd,1412570,364082,3.19M,822.83K,+34.7%,0.02%
M85548101,SSYS,Stratasys Ltd,512180,95752,4.38M,819.64K,+23%,0.03%
539830109,LMT,Lockheed Martin Corp,14806,1539,7.54M,784.06K,+11.6%,0.05%
M4R82T106,FVRR,Fiverr International Ltd,202039,73883,2.09M,762.47K,+57.7%,0.01%
