CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
007903107,AMD,ADVANCED MICRO DEVICES INC,225653,225653,131.08M,131.08M,NEW,12.9%
512807306,LRCX,LAM RESEARCH CORP,271100,271100,117.48M,117.48M,NEW,11.6%
928298108,VSH,VISHAY INTERTECHNOLOGY INC,1544690,1544690,83.07M,83.07M,NEW,8.2%
88160R101,TSLA,TESLA INC,243300,162190,102.33M,68.22M,+200%,10.1%
038222105,AMAT,APPLIED MATLS INC,92357,92357,66.77M,66.77M,NEW,6.6%
573874104,MRVL,MARVELL TECHNOLOGY INC,315200,175908,93.89M,52.4M,+126.3%,9.3%
747525103,QCOM,QUALCOMM INC,281160,281160,51.96M,51.96M,NEW,5.1%
34631F102,FPS,FORGENT POWER SOLUTIONS INC COM SHS,711329,711329,39.73M,39.73M,NEW,3.9%
73044W302,POET,POET TECHNOLOGIES INC,3860024,3860024,39.68M,39.68M,NEW,3.9%
97785W106,WOLF,WOLFSPEED INC,719134,719134,34.7M,34.7M,NEW,3.4%
093712107,BE,BLOOM ENERGY CORP,109217,109217,33.06M,33.06M,NEW,3.3%
458140100,INTC,INTEL CORP,234800,234800,32.79M,32.79M,NEW,3.2%
770700102,HOOD,ROBINHOOD MKTS INC,234199,234199,23.49M,23.49M,NEW,2.3%
55306N104,MKSI,MKS INC.,41589,41589,18.5M,18.5M,NEW,1.8%
833445109,SNOW,SNOWFLAKE INC,56875,56875,14.47M,14.47M,NEW,1.4%
90385V107,UCTT,ULTRA CLEAN HLDGS INC,91971,91971,13.11M,13.11M,NEW,1.3%
29362U104,ENTG,ENTEGRIS INC,72727,72727,13.08M,13.08M,NEW,1.3%
G4740B105,ICHR,ICHOR HOLDINGS,115582,115582,12.98M,12.98M,NEW,1.3%
04626A103,ALAB,ASTERA LABS INC,20200,20190,9.76M,9.75M,+201900%,0.96%
732908108,PONY,PONY AI INC,334352,334352,2.32M,2.32M,NEW,0.23%
595112103,MU,MICRON TECHNOLOGY INC,10,0,11.54K,0,NO CHANGE,<.01%
629377508,NRG,NRG ENERGY INC,0,-4000,0,-584.56K,CLOSE,0%
25809K105,DASH,DOORDASH INC,0,-4700,0,-705.71K,CLOSE,0%
124155102,BFLY,BUTTERFLY NETWORK INC,0,-218000,0,-880.72K,CLOSE,0%
67079K100,SMR,NUSCALE PWR CORP,0,-84036,0,-910.95K,CLOSE,0%
26740W109,QBTS,D-WAVE QUANTUM INC,0,-67300,0,-971.14K,CLOSE,0%
76655K103,RGTI,RIGETTI COMPUTING INC,0,-81000,0,-1.14M,CLOSE,0%
17253J106,CIFR,CIPHER DIGITAL INC,0,-107000,0,-1.38M,CLOSE,0%
007973100,AEIS,ADVANCED ENERGY INDS,0,-4783,0,-1.54M,CLOSE,0%
46222L108,IONQ,IONQ INC,0,-54102,0,-1.56M,CLOSE,0%
00851L103,API,AGORA INC,0,-645700,0,-2.29M,CLOSE,0%
360852107,VCX,FUNDRISE INNOVATION FD LLC,172355,-30749,14.9M,-2.66M,-15.1%,1.5%
15643U104,LEU,CENTRUS ENERGY CORP,0,-27136,0,-4.71M,CLOSE,0%
80401C100,SATL,SATELLOGIC INC,0,-920000,0,-5M,CLOSE,0%
219350105,GLW,CORNING INC,0,-46500,0,-6.32M,CLOSE,0%
87305R109,TTMI,TTM TECHNOLOGIES INC,0,-92475,0,-9.01M,CLOSE,0%
679295105,OKTA,OKTA INC,0,-133000,0,-10.47M,CLOSE,0%
29444U700,EQIX,EQUINIX INC,0,-13300,0,-13.04M,CLOSE,0%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,0,-177410,0,-15.01M,CLOSE,0%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,0,-77214,0,-17.15M,CLOSE,0%
576323109,MTZ,MASTEC INC,0,-57400,0,-18.47M,CLOSE,0%
00246W103,AXTI,AXT INC,0,-334402,0,-19.05M,CLOSE,0%
880770102,TER,TERADYNE INC,0,-66662,0,-19.76M,CLOSE,0%
773121108,RKLB,ROCKET LAB CORP,0,-371400,0,-23.85M,CLOSE,0%
74762E102,PWR,QUANTA SVCS INC,0,-47600,0,-26.13M,CLOSE,0%
30303M102,META,META PLATFORMS INC,0,-52610,0,-30.1M,CLOSE,0%
171779309,CIEN,CIENA CORP,0,-88110,0,-34.21M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC CAP STK,7740,-166970,2.77M,-59.67M,-95.6%,0.27%
594918104,MSFT,MICROSOFT CORP,0,-176910,0,-65.49M,CLOSE,0%
19247G107,COHR,COHERENT CORP,0,-281910,0,-67.15M,CLOSE,0%
607828100,MOD,MODINE MFG CO,0,-427256,0,-92.59M,CLOSE,0%
80004C200,SNDK,SANDISK CORP,26800,-43770,60.94M,-99.52M,-62%,6%
172573107,CRCL,CIRCLE INTERNET GROUP INC,0,-1205610,0,-115.03M,CLOSE,0%
55024U109,LITE,LUMENTUM HLDGS INC,0,-198356,0,-139.4M,CLOSE,0%
Total,,,,,1.01B,-47.1M,-5.2%,100%
