CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
69351T106,PPL,PPL CORP,216329,216329,7.86M,7.86M,NEW,5.3%
Q4982L109,IREN,IREN LIMITED,143142,143142,6.55M,6.55M,NEW,4.4%
025537101,AEP,AMERICAN ELEC PWR CO INC,47600,47600,6.51M,6.51M,NEW,4.4%
05614L209,BW,BABCOCK & WILCOX ENTERPRISES,434022,434022,6.12M,6.12M,NEW,4.1%
233331107,DTE,DTE ENERGY CO,39400,39400,6M,6M,NEW,4%
038169207,APLD,APPLIED DIGITAL CORP,155219,155219,5.79M,5.79M,NEW,3.9%
55277P104,MGEE,MGE ENERGY INC,68585,68585,5.59M,5.59M,NEW,3.7%
18539C204,CWEN,CLEARWAY ENERGY INC,127191,127191,4.35M,4.35M,NEW,2.9%
G1144A105,BTBT,BIT DIGITAL INC,2377251,2377251,4.28M,4.28M,NEW,2.9%
552690109,MDU,MDU RES GROUP INC,184163,184163,3.91M,3.91M,NEW,2.6%
92537N108,VRT,VERTIV HOLDINGS CO,9760,9760,3.27M,3.27M,NEW,2.2%
69331C108,PCG,PG&E CORP,312149,192849,5.25M,3.24M,+161.7%,3.5%
N52A8C105,INIO,INNIO NV,71200,71200,2.82M,2.82M,NEW,1.9%
314911108,FRMI,FERMI INC,304920,304920,2.79M,2.79M,NEW,1.9%
98386P102,XE,X-ENERGY INC,148843,148843,2.73M,2.73M,NEW,1.8%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,104774,104774,2.68M,2.68M,NEW,1.8%
L1995B107,CAAP,CORPORACION AMER ARPTS S A,94140,94140,2.37M,2.37M,NEW,1.6%
G16910120,BLSH,BULLISH,100029,100029,2.34M,2.34M,NEW,1.6%
53115L104,LBRT,LIBERTY ENERGY INC,88779,88779,2.33M,2.33M,NEW,1.6%
98389B100,XEL,XCEL ENERGY INC,27700,27700,2.22M,2.22M,NEW,1.5%
74347M108,PUMP,PROPETRO HLDG CORP,145700,145700,2.09M,2.09M,NEW,1.4%
05603J108,BKV,BKV CORP,293382,58019,8.03M,1.59M,+24.7%,5.4%
29364G103,ETR,ENTERGY CORP NEW,46320,1320,5.32M,151.62K,+2.9%,3.6%
29355A107,ENPH,ENPHASE ENERGY INC,48300,-7148,2.38M,-351.97K,-12.9%,1.6%
697660207,PAM,PAMPA ENERGIA SA,96417,-9546,7.92M,-784.01K,-9%,5.3%
36317J209,GLXY,GALAXY DIGITAL INC.,181323,-46566,4.96M,-1.27M,-20.4%,3.3%
893870204,TGS,TRANSPORTADORA DE GAS DEL SU,227806,-46243,6.77M,-1.37M,-16.9%,4.5%
N85083108,NKLR,TERRA INNOVATUM GLOBAL NV,0,-306833,0,-1.42M,CLOSE,0%
881454102,IMSR,TERRESTRIAL ENERGY INC,353010,-222489,2.5M,-1.58M,-38.7%,1.7%
784305104,HTO,H2O AMERICA,128839,-33378,7.83M,-2.03M,-20.6%,5.2%
30040W108,ES,EVERSOURCE ENERGY,0,-40500,0,-2.81M,CLOSE,0%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,0,-360442,0,-3.12M,CLOSE,0%
44812J104,HUT,HUT 8 CORP,0,-69001,0,-3.24M,CLOSE,0%
88080T104,WULF,TERAWULF INC,0,-258133,0,-3.72M,CLOSE,0%
18452B209,CLSK,CLEANSPARK INC,0,-644865,0,-5.49M,CLOSE,0%
N3168P101,FER,FERROVIAL NV,116166,-84289,7.97M,-5.78M,-42%,5.3%
78475V103,MWH,SOLV ENERGY INC,70342,-202476,2.4M,-6.89M,-74.2%,1.6%
25380B102,DGXX,DIGI PWR X INC,966252,-1953152,5.27M,-10.64M,-66.9%,3.5%
Total,,,,,149.19M,37.08M,+37.5%,100%
