CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,404584,265,49.78M,32.61K,+0.1%,11.5%
88023U101,SGI,SOMNIGROUP INTERNATIONAL INC,568634,280,44.58M,21.95K,+0%,10.3%
03783C100,APPF,APPFOLIO INC,273617,120,43.87M,19.24K,+0%,10.1%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,672813,390,27.33M,15.84K,+0.1%,6.3%
16119P108,CHTR,CHARTER COMMUNICATIONS INC,174167,9,24.77M,1.28K,+0%,5.7%
03831W108,APP,APPLOVIN CORP,195251,0,100.6M,0,NO CHANGE,23.3%
29430C102,VSTS,VESTIS CORPORATION,5094356,0,73.97M,0,NO CHANGE,17.1%
00508Y102,AYI,ACUITY INC,179710,0,67.69M,0,NO CHANGE,15.6%
983793100,XPO,XPO INC,0,-27715,0,-5.39M,CLOSE,0%
Total,,,,,432.6M,-5.3M,-1.3%,100%
