CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
683344105,ONTO,ONTO INNOVATION ORD,333422,333422,126.18M,126.18M,NEW,4.6%
032654105,ADI,ANALOG DEVICES ORD,287443,287443,114.16M,114.16M,NEW,4.2%
87305R109,TTMI,TTM TECHNOLOGIES ORD,585401,585401,109.48M,109.48M,NEW,4%
N97284108,NBIS,NEBIUS CL A ORD,356181,356181,98.37M,98.37M,NEW,3.6%
45765U103,NSIT,INSIGHT ENTERPRISES ORD,771966,771966,94.03M,94.03M,NEW,3.4%
032095101,APH,AMPHENOL CL A ORD,809893,28938,142.8M,5.1M,+3.7%,5.2%
007973100,AEIS,ADVANCED ENERGY INDUSTRIES ORD,332945,8294,124.15M,3.09M,+2.6%,4.5%
874039100,TSM,TAIWAN SEMICONDUCTOR MNFTG ADR 5 ORD,296487,-6398,141.59M,-3.06M,-2.1%,5.2%
573874104,MRVL,MARVELL TECHNOLOGY ORD,349599,-31856,104.14M,-9.49M,-8.4%,3.8%
80004C200,SNDK,SANDISK ORD,28939,-4413,65.8M,-10.03M,-13.2%,2.4%
171779309,CIEN,CIENA ORD,226198,-21214,110.96M,-10.41M,-8.6%,4.1%
67066G104,NVDA,NVIDIA ORD,677694,-72431,135.6M,-14.49M,-9.7%,5%
925550105,VIAV,VIAVI SOLUTIONS ORD,2267067,-495351,108.25M,-23.65M,-17.9%,4%
55024U109,LITE,LUMENTUM HOLDINGS ORD,127088,-30600,109.05M,-26.26M,-19.4%,4%
M87915274,TSEM,TOWER SEMICONDUCTOR ORD,359758,-103264,93.77M,-26.91M,-22.3%,3.4%
595112103,MU,MICRON TECHNOLOGY ORD,119129,-24881,137.51M,-28.72M,-17.3%,5%
G3323L100,FN,FABRINET ORD,112696,-58797,63.34M,-33.05M,-34.3%,2.3%
11135F101,AVGO,BROADCOM ORD,260516,-93545,98.41M,-35.34M,-26.4%,3.6%
620076307,MSI,MOTOROLA SOLUTIONS ORD,136714,-85394,56.78M,-35.46M,-38.4%,2.1%
038222105,AMAT,APPLIED MATERIAL ORD,219615,-59379,158.78M,-42.93M,-21.3%,5.8%
G8060N102,ST,SENSATA TECHNOLOGIES HLDG PL,0,-1468566,0,-51.72M,CLOSE,0%
537008104,LFUS,LITTELFUSE INC,0,-153997,0,-52.26M,CLOSE,0%
55405Y100,MTSI,MACOM TECHNOLOGY SOLUTIONS ORD,296293,-140053,112.7M,-53.27M,-32.1%,4.1%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE ORD,2342236,-1292931,105.66M,-58.32M,-35.6%,3.9%
82706C108,SIMO,SILICON MOTION TECHNO ADR REP 4 ORD,362502,-176246,120.83M,-58.75M,-32.7%,4.4%
654902204,NOK,NOKIA CORP,0,-10494766,0,-84.38M,CLOSE,0%
861012102,STM,STMICROELECTRONICS ADR,1030699,-1303306,77.19M,-97.6M,-55.8%,2.8%
042068205,ARM,ARM HOLDINGS PLC,0,-691364,0,-104.59M,CLOSE,0%
00971T101,AKAM,AKAMAI TECHNOLOGIES INC,0,-927023,0,-106.47M,CLOSE,0%
04626A103,ALAB,ASTERA LABS ORD,253619,-250682,122.5M,-121.08M,-49.7%,4.5%
Total,,,,,2.73B,-537.84M,-25.7%,100%
