CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
83418M103,SEI,SOLARIS ENERGY INFRAS INC,130300,130300,10.48M,10.48M,NEW,6.2%
25179M103,DVN,DEVON ENERGY CORP NEW,146300,146300,6.05M,6.05M,NEW,3.6%
969457100,WMB,WILLIAMS COS INC,237800,75800,17.68M,5.63M,+46.8%,10.4%
G2R11M108,DPC,DPC HOLDINGS PLC,100000,100000,4.91M,4.91M,NEW,2.9%
03674X106,AR,ANTERO RESOURCES CORP,374400,116538,13.16M,4.1M,+45.2%,7.8%
05603J108,BKV,BKV CORP,135352,116352,3.7M,3.18M,+612.4%,2.2%
126408103,CSX,CSX CORP,66800,66800,3.18M,3.18M,NEW,1.9%
907818108,UNP,UNION PAC CORP,11500,11500,3.13M,3.13M,NEW,1.8%
88080T104,WULF,TERAWULF INC,327970,115600,8.1M,2.86M,+54.4%,4.8%
65341B106,XIFR,XPLR INFRASTRUCTURE LP,2767955,229235,32.69M,2.71M,+9%,19.3%
44812J104,HUT,HUT 8 CORP,86697,23163,10.01M,2.67M,+36.5%,5.9%
17253J106,CIFR,CIPHER DIGITAL INC,84800,84800,2.08M,2.08M,NEW,1.2%
87422Q109,TLN,TALEN ENERGY CORP,25250,2741,9.7M,1.05M,+12.2%,5.7%
84615Q103,SPCX,SPACE EXPLORATION TECHN CORP,5000,5000,854.3K,854.3K,NEW,0.5%
92840M102,VST,VISTRA CORP,102300,2300,16.23M,364.85K,+2.3%,9.6%
92333F101,VG,VENTURE GLOBAL INC,7790,7790,86.7K,86.7K,NEW,0.05%
125269100,CF,CF INDUSTRIES HOLD,0,-38289,0,-4.97M,CLOSE,0%
46578C108,IE,IVANHOE ELECTRIC INC,495000,-745225,4.76M,-7.16M,-60.1%,2.8%
13321L108,CCJ,CAMECO CORP,0,-78192,0,-8.49M,CLOSE,0%
65342K105,NEXT,NEXTDECADE CORP,0,-1339723,0,-10.26M,CLOSE,0%
50012A108,KGS,KODIAK GAS SVCS INC,300630,-157370,22.59M,-11.82M,-34.4%,13.3%
Total,,,,,169.37M,10.61M,+7.4%,100%
