CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,TESLA INC,376050,376050,158.17M,158.17M,NEW,71.3%
115637209,BF.B,BROWN FORMAN CORP,1442248,1442248,38.44M,38.44M,NEW,17.3%
25243Q205,DEO,DIAGEO PLC,312237,312237,25.1M,25.1M,NEW,11.3%
Total,,,,,221.7M,221.7M,+100%,100%
