CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
372460105,GPC,GENUINE PARTS CO,2816178,1325830,332.25M,156.42M,+89%,6.1%
023135106,AMZN,AMAZON COM INC,3743854,625100,892.31M,148.99M,+20%,16.5%
12572Q105,CME,CME GROUP INC,619000,619000,136.69M,136.69M,NEW,2.5%
G66721104,NCLH,NORWEGIAN CRUISE LINE HLDGS,7730000,4100000,163.18M,86.55M,+112.9%,3%
02079K107,GOOG,ALPHABET INC,1371931,190800,484.74M,67.42M,+16.2%,9%
G0750C108,AXTA,AXALTA COATING SYS LTD,1274356,1274356,43.61M,43.61M,NEW,0.81%
36165L108,GDS,GDS HLDGS LTD,3769818,725000,113.21M,21.77M,+23.8%,2.1%
71531U102,PS,PERSHING SQUARE INC,392000,392000,12.88M,12.88M,NEW,0.24%
31488V107,FERG,FERGUSON ENTERPRISES INC,1450594,8183,344.27M,1.94M,+0.6%,6.4%
036752103,ELV,ELEVANCE HEALTH INC FORMERLY,1275154,0,493.14M,0,NO CHANGE,9.1%
92826C839,V,VISA INC,701355,0,240.63M,0,NO CHANGE,4.4%
60855R100,MOH,MOLINA HEALTHCARE INC,633609,0,144.91M,0,NO CHANGE,2.7%
G4412G101,HLF,HERBALIFE LTD,9259844,0,121.77M,0,NO CHANGE,2.2%
40054J109,AERO,GRUPO AEROMEXICO SAB DE CV,4880188,0,87.84M,0,NO CHANGE,1.6%
67011P100,DNOW,DNOW INC,2788000,-837000,36.16M,-10.86M,-23.1%,0.67%
03064D108,COLD,AMERICOLD REALTY TRUST INC,6830230,-950570,107.37M,-14.94M,-12.2%,2%
879369106,TFX,TELEFLEX INCORPORATED,1409000,-186000,178.6M,-23.58M,-11.7%,3.3%
G0403H108,AON,AON PLC,687000,-82000,227.87M,-27.2M,-10.7%,4.2%
92243G108,PCVX,VAXCYTE INC,0,-800000,0,-46.49M,CLOSE,0%
G61188127,LBTYK,LIBERTY GLOBAL LTD,8543161,-4854086,93.97M,-53.4M,-36.2%,1.7%
26969P108,EXP,EAGLE MATLS INC,530763,-362000,119.42M,-81.45M,-40.5%,2.2%
76131D103,QSR,RESTAURANT BRANDS INTL INC,6753112,-1327000,489.61M,-96.21M,-16.4%,9%
907818108,UNP,UNION PAC CORP,1185395,-355600,322.43M,-96.72M,-23.1%,6%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,0,-893126,0,-259.63M,CLOSE,0%
95082P105,WCC,WESCO INTL INC,662881,-774000,228.98M,-267.36M,-53.9%,4.2%
Total,,,,,5.42B,-301.56M,-5.9%,100%
