CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G5279N105,KLAR,KLARNA GROUP PLC,646463,646463,13.08M,13.08M,NEW,12%
50187T106,LGIH,LGI HOMES,65856,65856,4.19M,4.19M,NEW,3.8%
91531W106,TIGR,UP FINTECH HLDG LTD,6759673,951406,29.74M,4.19M,+16.4%,27.3%
G68707101,PAGS,PAGSEGURO DIGITAL LTD,445010,445010,4.03M,4.03M,NEW,3.7%
48666K109,KBH,KB HOME,59489,59489,3.72M,3.72M,NEW,3.4%
25609L105,DCBO,DOCEBO,199765,199765,3.58M,3.58M,NEW,3.3%
0M542M103,,INMODE LTD,184008,184008,2.69M,2.69M,NEW,2.5%
704223387,BLDX,IMPAX FUNDS SERIES TRUST I,2047195,2047195,2.68M,2.68M,NEW,2.5%
92847W103,VITL,VITA LFARMS INC,225023,225023,2.62M,2.62M,NEW,2.4%
91688F104,UPWK,UPWORK INC,296628,296628,2.48M,2.48M,NEW,2.3%
G98239210,,XP INC,124600,124600,2.03M,2.03M,NEW,1.9%
550021109,LULU,LULULEMON ATHLETICA INC,10145,10145,1.16M,1.16M,NEW,1.1%
830940102,SKWD,SKYWARD SPECIALTY INS GROUP,50000,17995,2.92M,1.05M,+56.2%,2.7%
722304102,PDD,PDD HOLDINGS INC,11400,11400,869.59K,869.59K,NEW,0.8%
G85158106,STNE,STONECO LTD,50000,50000,542K,542K,NEW,0.5%
68401P403,OPHC,OPTIMUMBANK HLDGS INC,73443,73443,428.91K,428.91K,NEW,0.39%
26622P107,DOCS,DOXIMITY INC,126266,0,2.62M,0,NO CHANGE,2.4%
464286624,THD,ISHARES TR,0,-12100,0,-839.5K,CLOSE,0%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,0,-14000,0,-938.98K,CLOSE,0%
M7518J104,ODD,ODDITY TECH LTD,0,-80883,0,-1.08M,CLOSE,0%
52567D107,LMND,LEMONADE INC,68336,-37392,4.45M,-2.43M,-35.4%,4.1%
46434V761,UAE,ISHARES TR,1015500,-175455,19.3M,-3.34M,-14.7%,17.7%
M4R82T106,FVRR,FIVERR,569451,-369637,5.88M,-3.81M,-39.4%,5.4%
70450Y103,PYPL,PAY PAL HLDGS INC,0,-120276,0,-5.44M,CLOSE,0%
Total,,,,,109M,31.45M,+35.9%,100%
