CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
75281A109,RRC,RANGE RES CORP,6575941,2387327,244.56M,88.78M,+57%,15%
165167735,EXE,EXPAND ENERGY CORPORATION,1723513,909881,157.17M,82.97M,+111.8%,9.6%
48268K101,KT,KT CORP,9043938,3722016,156.28M,64.32M,+69.9%,9.6%
67077M108,NTR,NUTRIEN LTD,2185431,761651,137.57M,47.95M,+53.5%,8.4%
962166104,WY,WEYERHAEUSER CO,3758427,1853836,89.98M,44.38M,+97.3%,5.5%
20602D101,CNXC,CONCENTRIX CORP,3175766,1548460,71.15M,34.69M,+95.2%,4.4%
29414B104,EPAM,EPAM SYS INC,402809,402809,31.96M,31.96M,NEW,2%
653656108,NICE,NICE LTD,563013,312065,51.15M,28.35M,+124.4%,3.1%
780287108,RGLD,ROYAL GOLD INC,214983,128824,42.91M,25.71M,+149.5%,2.6%
61945C103,MOS,MOSAIC CO,1119095,1119095,23.71M,23.71M,NEW,1.5%
754907103,RYN,RAYONIER INC,3268598,1082095,69.56M,23.03M,+49.5%,4.3%
20030N101,CMCSA,COMCAST CORP NEW,1278141,628928,31.38M,15.44M,+96.9%,1.9%
651639106,NEM,NEWMONT CORP,50328,49567,4.7M,4.63M,+6513.4%,0.29%
226406106,CRESY,CRESUD S A C I F Y A,4767644,352101,53.45M,3.95M,+8%,3.3%
66987E206,NG,NOVAGOLD RESOURCES INC,6898074,386345,41.18M,2.31M,+5.9%,2.5%
46050R102,THM,INTERNATIONAL TOWER HILL MIN,18767533,1117101,37.35M,2.22M,+6.3%,2.3%
927926303,VGZ,VISTA GOLD CORP,14049338,197328,26.83M,376.9K,+1.4%,1.6%
72765Q882,PLG,PLATINUM GROUP METALS LTD,407105,48413,549.59K,65.36K,+13.5%,0.03%
500631106,KEP,KOREA ELEC PWR CORP,207140,0,2.51M,0,NO CHANGE,0.15%
450047303,IRS,IRSA INVERSIONES Y REP S A,85360,-3,1.32M,-46.32,-0%,0.08%
66510M204,NAK,NORTHERN DYNASTY MINERALS LT,32178392,-477454,61.78M,-916.71K,-1.5%,3.8%
46578C108,IE,IVANHOE ELECTRIC INC,1033970,-750200,9.94M,-7.21M,-42%,0.61%
811927102,SA,SEABRIDGE GOLD INC,7554992,-518564,194.47M,-13.35M,-6.4%,11.9%
06849F108,B,BARRICK MNG CORP,134459,-425585,4.94M,-15.63M,-76%,0.3%
00912X302,AL,AIR LEASE CORP,0,-277612,0,-18.03M,CLOSE,0%
444859102,HUM,HUMANA INC,0,-113385,0,-19.66M,CLOSE,0%
60855R100,MOH,MOLINA HEALTHCARE INC,0,-291941,0,-38.92M,CLOSE,0%
354613101,BEN,FRANKLIN RESOURCES INC,1320571,-2202016,43.94M,-73.26M,-62.5%,2.7%
15135B101,CNC,CENTENE CORP DEL,646716,-1870390,41.51M,-120.06M,-74.3%,2.5%
Total,,,,,1.63B,217.82M,+15.2%,100%
