CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
888787108,TOST,TOAST INC,9786789,98422,220.89M,2.22M,+1%,26.8%
146869102,CVNA,CARVANA CO,7370124,0,191.03M,0,NO CHANGE,23.1%
22266T109,CPNG,COUPANG INC,8937768,0,155.52M,0,NO CHANGE,18.8%
25809K105,DASH,DOORDASH INC,855000,0,65.34M,0,NO CHANGE,7.9%
81141R100,SE,SEA LTD,756942,0,43.93M,0,NO CHANGE,5.3%
023135106,AMZN,AMAZON COM INC,275000,0,35.85M,0,NO CHANGE,4.3%
650111107,NYT,NEW YORK TIMES CO,710000,0,27.96M,0,NO CHANGE,3.4%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,250000,0,16.27M,0,NO CHANGE,2%
83200N103,SMAR,SMARTSHEET INC,185000,0,7.08M,0,NO CHANGE,0.86%
98954M200,Z,ZILLOW GROUP INC,29511,0,1.48M,0,NO CHANGE,0.18%
98954M101,ZG,ZILLOW GROUP INC,27901,0,1.37M,0,NO CHANGE,0.17%
83542D102,,SONDER HOLDINGS INC,1002110,0,531.62K,0,NO CHANGE,0.06%
833445109,SNOW,SNOWFLAKE INC,210000,-20000,36.96M,-3.52M,-8.7%,4.5%
91688F104,UPWK,UPWORK INC,2300925,-689075,21.49M,-6.44M,-23%,2.6%
79589L106,IOT,SAMSARA INC,0,-1363027,0,-26.88M,CLOSE,0%
Total,,,,,825.7M,-34.61M,-5%,100%
