CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
68389X105,ORCL,ORACLE CORP,431120,431120,51.34M,51.34M,NEW,10.1%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS IN,730900,730900,49.61M,49.61M,NEW,9.8%
833445109,SNOW,SNOWFLAKE INC,228000,228000,40.12M,40.12M,NEW,7.9%
81762P102,NOW,SERVICENOW INC,52860,52860,29.71M,29.71M,NEW,5.9%
023135106,AMZN,AMAZON COM INC,210100,210100,27.39M,27.39M,NEW,5.4%
19247G107,COHR,COHERENT CORP,487300,487300,24.84M,24.84M,NEW,4.9%
86800U104,SUPER,SUPER MICRO COMPUTER INC,86000,86000,21.44M,21.44M,NEW,4.2%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,55850,42850,27.31M,20.95M,+329.6%,5.4%
N14506104,ESTC,ELASTIC N V,292000,292000,18.72M,18.72M,NEW,3.7%
443573100,HUBS,HUBSPOT INC,14100,14100,7.5M,7.5M,NEW,1.5%
049468101,TEAM,ATLASSIAN CORPORATION,38000,38000,6.38M,6.38M,NEW,1.3%
23804L103,DDOG,DATADOG INC,60000,60000,5.9M,5.9M,NEW,1.2%
697435105,PANW,PALO ALTO NETWORKS INC,20000,20000,5.11M,5.11M,NEW,1%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,10700,7000,2.51M,1.64M,+189.2%,0.49%
683344105,ONTO,ONTO INNOVATION INC,9000,9000,1.05M,1.05M,NEW,0.21%
501242101,KLIC,KULICKE & SOFFA INDS INC,17100,17100,1.02M,1.02M,NEW,0.2%
60937P106,MDB,MONGODB INC,1000,1000,410.99K,410.99K,NEW,0.08%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,61000,61000,363.56K,363.56K,NEW,0.07%
98422D105,XPEV,XPENG INC,0,-26200,0,-291.08K,CLOSE,0%
500767306,KWEB,KRANESHARES TR,0,-31000,0,-966.89K,CLOSE,0%
74969N103,RLX,RLX TECHNOLOGY INC,0,-380000,0,-1.1M,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,0,-24010,0,-1.45M,CLOSE,0%
63942X106,NVTS,NAVITAS SEMICONDUCTOR CORP,101750,-160311,1.07M,-1.69M,-61.2%,0.21%
02079K305,GOOGL,ALPHABET INC,99000,-50987,11.85M,-6.1M,-34%,2.3%
91332U101,U,UNITY SOFTWARE INC,354000,-167000,15.37M,-7.25M,-32.1%,3%
037833100,AAPL,APPLE INC,7000,-56000,1.36M,-10.86M,-88.9%,0.27%
750917106,RMBS,RAMBUS INC DEL,0,-272700,0,-13.98M,CLOSE,0%
573874104,MRVL,MARVELL TECHNOLOGY INC,161000,-263100,9.62M,-15.73M,-62%,1.9%
874080104,TAL,TAL EDUCATION GROUP,0,-2510000,0,-16.09M,CLOSE,0%
852312305,STAA,STAAR SURGICAL CO,0,-440300,0,-28.16M,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,225500,-254100,25.69M,-28.94M,-53%,5.1%
88160R101,TSLA,TESLA INC,64100,-117700,16.78M,-30.81M,-64.7%,3.3%
64110L106,NFLX,NETFLIX INC,1000,-92400,440.49K,-40.7M,-98.9%,0.09%
30303M102,META,META PLATFORMS INC,110900,-257065,31.83M,-73.77M,-69.9%,6.3%
67066G104,NVDA,NVIDIA CORPORATION,130500,-249800,55.2M,-105.67M,-65.7%,10.9%
594918104,MSFT,MICROSOFT CORP,51888,-377162,17.67M,-128.44M,-87.9%,3.5%
Total,,,,,507.61M,-198.5M,-35.8%,100%
