CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
15135B101,CNC,CENTENE CORP DEL,76415,76415,5.15M,5.15M,NEW,4.1%
62886E108,VYX,NCR CORP NEW,169356,169356,4.27M,4.27M,NEW,3.4%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,234058,205543,3.92M,3.44M,+720.8%,3.1%
92840M102,VST,VISTRA CORP,342921,123083,9M,3.23M,+56%,7.2%
G9460G101,VAL,VALARIS LIMITED,81104,36000,5.1M,2.27M,+79.8%,4.1%
G21810109,CLVT,CLARIVATE PLC,231440,231440,2.21M,2.21M,NEW,1.8%
018581108,BFH,BREAD FINANCIAL HOLDINGS INC,60041,60041,1.88M,1.88M,NEW,1.5%
08579W103,BERY,BERRY GLOBAL GROUP INC,81835,27635,5.27M,1.78M,+51%,4.2%
87484T108,TALO,TALOS ENERGY INC,348799,125000,4.84M,1.73M,+55.9%,3.9%
G69451105,PAX,PATRIA INVESTMENTS LIMITED,368151,105139,5.26M,1.5M,+40%,4.2%
Y8162K204,SBLK,STAR BULK CARRIERS CORP.,96607,82900,1.71M,1.47M,+604.8%,1.4%
64107A105,NPWR,NET POWER INC,108228,108228,1.41M,1.41M,NEW,1.1%
595112103,MU,MICRON TECHNOLOGY INC.,48105,17284,3.04M,1.09M,+56.1%,2.4%
674215207,CHRD,CHORD ENERGY CORPORATION,31715,7000,4.88M,1.08M,+28.3%,3.9%
Y41053102,INSW,INTERNATIONAL SEAWAYS INC,22500,22500,860.4K,860.4K,NEW,0.69%
464287432,TLT,ISHARES TR,8000,8000,823.52K,823.52K,NEW,0.66%
85207H104,PHYS,SPROTT PHYSICAL GOLD TR,343007,45900,5.12M,684.83K,+15.4%,4.1%
516806205,VTLE,VITAL ENERGY INC,14300,14300,645.64K,645.64K,NEW,0.52%
G65431127,NE,NOBLE CORP PLC,11000,11000,454.41K,454.41K,NEW,0.36%
G7997W102,SDRL,SEADRILL 2021 LTD,11000,11000,453.97K,453.97K,NEW,0.36%
88642R109,TDW,TIDEWATER INC NEW,173882,0,9.64M,0,NO CHANGE,7.7%
03769M106,APO,APOLLO GLOBAL MGMT INC,75357,0,5.79M,0,NO CHANGE,4.6%
29273V100,ET,ENERGY TRANSFER L P,428146,0,5.44M,0,NO CHANGE,4.4%
05722G100,BKR,BAKER HUGHES COMPANY,170323,0,5.38M,0,NO CHANGE,4.3%
011532108,AGI,ALAMOS GOLD INC NEW,341728,0,4.07M,0,NO CHANGE,3.3%
377320106,,GLATFELTER CORPORATION,1162534,0,3.51M,0,NO CHANGE,2.8%
008474108,AEM,AGNICO EAGLE MINES LTD,61915,0,3.09M,0,NO CHANGE,2.5%
302301106,EZPW,EZCORP INC,353702,0,2.96M,0,NO CHANGE,2.4%
651639106,NEM,NEWMONT CORP,59160,0,2.52M,0,NO CHANGE,2%
165167735,EXE,CHESAPEAKE ENERGY CORP,26137,0,2.19M,0,NO CHANGE,1.8%
697900108,PAAS,PAN AMERN SILVER CORP,131162,0,1.91M,0,NO CHANGE,1.5%
93627C101,HCC,WARRIOR MET COAL INC,29807,0,1.16M,0,NO CHANGE,0.93%
934423104,WBD,WARNER BROS DISCOVERY INC,3927,0,49.24K,0,NO CHANGE,0.04%
G98239109,XP,XP INC,0,-43712,0,-518.86K,CLOSE,0%
G75529100,,RICE ACQUISITION ACQ CORP,0,-110047,0,-1.13M,CLOSE,0%
H8817H100,RIG,TRANSOCEAN LTD,0,-337806,0,-2.15M,CLOSE,0%
675232102,OII,OCEANEERING INTL INC,72708,-132388,1.36M,-2.48M,-64.5%,1.1%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,1621,-2245,2.08M,-2.88M,-58.1%,1.7%
88033G407,THC,TENET HEALTHCARE CORP,91493,-36235,7.45M,-2.95M,-28.4%,6%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-35320,0,-3.46M,CLOSE,0%
Total,,,,,124.91M,20.87M,+21.6%,100%
