CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G33856108,GSM,FERROGLOBE PLC,225000,225000,1.07M,1.07M,NEW,3.6%
42600H108,,HENNESSY CAPITAL INVST CORP,849438,0,8.72M,0,NO CHANGE,29.1%
20607U108,CNDA,CONCORD ACQUISITION CORP II,502902,0,5.16M,0,NO CHANGE,17.2%
73919C100,,POWER & DIGITAL INFRASTRUCTU,227200,0,2.36M,0,NO CHANGE,7.9%
30320F106,,FTAC ZEUS ACQUISITION COR,160000,0,1.67M,0,NO CHANGE,5.6%
05467C108,APMI,AXONPRIME INFRSTCTR AQSTN CO,124020,0,1.27M,0,NO CHANGE,4.3%
G41522106,,THE GROWTH FOR GOOD ACQU COR,80000,0,835.2K,0,NO CHANGE,2.8%
50202P105,,LI-CYCLE HOLDINGS CORP,150000,0,832.5K,0,NO CHANGE,2.8%
23312M106,,DA32 LIFE SCNCE TEC ACQSTN C,69000,0,707.94K,0,NO CHANGE,2.4%
24703L202,DELL,DELL TECHNOLOGIES INC,12000,0,649.32K,0,NO CHANGE,2.2%
G8253U103,,SOCIAL CAP SUVRETTA HLDS CRP,59175,0,612.46K,0,NO CHANGE,2%
117043109,BC,BRUNSWICK CORP,7000,0,606.48K,0,NO CHANGE,2%
72703X106,PL,PLANET LABS PBC,154431,0,497.27K,0,NO CHANGE,1.7%
G8253Y105,,SOCIAL CAP SUVRETTA HLDS CP,34972,0,361.96K,0,NO CHANGE,1.2%
G4412G101,HLF,HERBALIFE LTD,22000,0,291.28K,0,NO CHANGE,0.97%
M8744T106,TBLA,TABOOLA.COM LTD,51973,0,161.64K,0,NO CHANGE,0.54%
68829A111,,OSIRIS ACQUISITION CORP,1137500,0,122.74K,0,NO CHANGE,0.41%
G30092103,,ELLIOTT OPPORTUNITY II CORP,11370,0,117.79K,0,NO CHANGE,0.39%
72703X114,PLWS,PLANET LABS PBC,235628,0,113.95K,0,NO CHANGE,0.38%
L01800116,ALVOW,ALVOTECH,82967,0,102.88K,0,NO CHANGE,0.34%
70451X112,,PAYONEER GLOBAL INC,146439,0,73.22K,0,NO CHANGE,0.24%
654484153,NIOBW,NIOCORP DEVS LTD,100000,0,63.49K,0,NO CHANGE,0.21%
86738J106,,SUNLIGHT FINANCIAL HOLDINGS,198696,0,57.62K,0,NO CHANGE,0.19%
51477A112,,LANDCADIA HOLDINGS IV INC,317468,0,52.98K,0,NO CHANGE,0.18%
008183105,LIDR,AEYE INC,250000,0,45.05K,0,NO CHANGE,0.15%
863685103,SNAX,STRYVE FOODS INC,50000,0,30.61K,0,NO CHANGE,0.1%
G5259L129,,KERNEL GROUP HOLDINGS INC,205092,0,22.4K,0,NO CHANGE,0.07%
H5870P110,OCSAW,OCULIS HOLDING AG,19251,0,21.18K,0,NO CHANGE,0.07%
