CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92189F676,SMH,VANECK ETF TRUST,18450,9125,2.81M,1.39M,+97.9%,2.1%
64110L106,NFLX,NETFLIX INC,578,578,254.6K,254.6K,NEW,0.19%
02079K305,GOOGL,ALPHABET INC,95840,2090,11.47M,250.17K,+2.2%,8.6%
67066G104,NVDA,NVIDIA CORPORATION,76810,550,32.49M,232.66K,+0.7%,24.2%
247361702,DAL,DELTA AIR LINES INC DEL,4750,4750,225.81K,225.81K,NEW,0.17%
25459W458,SOXL,DIREXION SHS ETF TR,178790,8825,4.44M,219.12K,+5.2%,3.3%
46090E103,QQQ,INVESCO QQQ TR,3580,400,1.32M,147.77K,+12.6%,0.99%
30303M102,META,META PLATFORMS INC,3211,456,921.49K,130.86K,+16.6%,0.69%
697435105,PANW,PALO ALTO NETWORKS INC,15068,410,3.85M,104.76K,+2.8%,2.9%
74347R206,QLD,PROSHARES TR,122736,1175,7.9M,75.65K,+1%,5.9%
90353T100,UBER,UBER TECHNOLOGIES INC,48475,1600,2.09M,69.07K,+3.4%,1.6%
023135106,AMZN,AMAZON COM INC,32871,460,4.29M,59.97K,+1.4%,3.2%
594918104,MSFT,MICROSOFT CORP,25486,100,8.68M,34.05K,+0.4%,6.5%
464287556,IBB,ISHARES TR,8555,200,1.09M,25.39K,+2.4%,0.81%
654106103,NKE,NIKE INC,11252,200,1.24M,22.07K,+1.8%,0.93%
907818108,UNP,UNION PAC CORP,5825,100,1.19M,20.46K,+1.7%,0.89%
747525103,QCOM,QUALCOMM INC,4233,150,503.9K,17.86K,+3.7%,0.38%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,8505,80,1.74M,16.37K,+0.9%,1.3%
31428X106,FDX,FEDEX CORP,2640,55,654.46K,13.63K,+2.1%,0.49%
46625H100,JPM,JPMORGAN CHASE & CO,7562,75,1.1M,10.91K,+1%,0.82%
09260D107,BX,BLACKSTONE INC,7150,50,664.74K,4.65K,+0.7%,0.5%
02079K107,GOOG,ALPHABET INC,7160,20,866.14K,2.42K,+0.3%,0.65%
25459W862,SPXL,DIREXION SHS ETF TR,31200,25,2.81M,2.25K,+0.1%,2.1%
37045V100,GM,GENERAL MTRS CO,10040,45,387.14K,1.74K,+0.5%,0.29%
59134N104,,META MATERIALS INC,100,100,22,22,NEW,<.01%
78462F103,SPY,SPDR S&P 500 ETF TR,2731,0,1.21M,0,NO CHANGE,0.9%
007903107,AMD,ADVANCED MICRO DEVICES INC,4279,0,487.42K,0,NO CHANGE,0.36%
25434V401,DFUS,DIMENSIONAL ETF TRUST,7420,0,357.35K,0,NO CHANGE,0.27%
38141G104,GS,GOLDMAN SACHS GROUP INC,1095,0,353.18K,0,NO CHANGE,0.26%
81762P102,NOW,SERVICENOW INC,625,0,351.23K,0,NO CHANGE,0.26%
09062X103,BIIB,BIOGEN INC,1175,0,334.7K,0,NO CHANGE,0.25%
717081103,PFE,PFIZER INC,7746,0,284.12K,0,NO CHANGE,0.21%
60770K107,MRNA,MODERNA INC,1900,0,230.85K,0,NO CHANGE,0.17%
29273V100,ET,ENERGY TRANSFER L P,13000,0,165.1K,0,NO CHANGE,0.12%
83304A106,SNAP,SNAP INC,11960,0,141.61K,0,NO CHANGE,0.11%
254687106,DIS,DISNEY WALT CO,7490,-5,668.71K,-446.4,-0.1%,0.5%
464287721,IYW,ISHARES TR,12905,-10,1.4M,-1.09K,-0.1%,1%
01609W102,BABA,ALIBABA GROUP HLDG LTD,8580,-33,715.14K,-2.75K,-0.4%,0.53%
852234103,XYZ,BLOCK INC,9000,-140,599.13K,-9.32K,-1.5%,0.45%
25459W847,TNA,DIREXION SHS ETF TR,55395,-720,1.95M,-25.41K,-1.3%,1.5%
70450Y103,PYPL,PAYPAL HLDGS INC,4220,-815,281.6K,-54.39K,-16.2%,0.21%
478160104,JNJ,JOHNSON & JOHNSON,2597,-950,429.86K,-157.24K,-26.8%,0.32%
892331307,TM,TOYOTA MOTOR CORP,0,-1500,0,-212.53K,CLOSE,0%
037833100,AAPL,APPLE INC,160585,-1653,31.15M,-320.63K,-1%,23.2%
Total,,,,,134.11M,2.55M,+2.4%,100%
