CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
55826T102,SPHR,SPHERE ENTERTAINMENT CO,90002,90002,2.47M,2.47M,NEW,1.1%
05541T101,,BGC PARTNERS INC,1059946,332213,4.7M,1.47M,+45.7%,2%
747525103,QCOM,QUALCOMM INC,132404,7988,15.76M,950.89K,+6.4%,6.8%
G54050102,LAZ,LAZARD LTD,146603,25263,4.69M,808.42K,+20.8%,2%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,22795,2095,7.77M,714.39K,+10.1%,3.3%
55261F104,MTB,M & T BK CORP,22283,4528,2.76M,560.39K,+25.5%,1.2%
907818108,UNP,UNION PAC CORP,10590,2525,2.17M,516.67K,+31.3%,0.93%
33833Q106,FPH,FIVE POINT HOLDINGS LLC,1483000,133619,4.29M,386.16K,+9.9%,1.8%
93627C101,HCC,WARRIOR MET COAL INC,257776,8163,10.04M,317.95K,+3.3%,4.3%
384313508,EAF.MX,GRAFTECH INTL LTD,822124,61806,4.14M,311.5K,+8.1%,1.8%
858586100,SCL,STEPAN CO,56949,2851,5.44M,272.44K,+5.3%,2.3%
962166104,WY,WEYERHAEUSER CO MTN BE,302835,7768,10.15M,260.31K,+2.6%,4.4%
031162100,AMGN,AMGEN INC,47903,1095,10.64M,243.11K,+2.3%,4.6%
20030N101,CMCSA,COMCAST CORP NEW,5251,5251,218.18K,218.18K,NEW,0.09%
87265H109,TPH,TRI POINTE HOMES INC,225773,4737,7.42M,155.66K,+2.1%,3.2%
46625H100,JPM,JPMORGAN CHASE & CO,4493,596,653.46K,86.68K,+15.3%,0.28%
540424108,L,LOEWS CORP,165646,1121,9.84M,66.57K,+0.7%,4.2%
219350105,GLW,CORNING INC,296157,1670,10.38M,58.52K,+0.6%,4.5%
49446R109,KIM,KIMCO RLTY CORP,365574,2967,7.21M,58.51K,+0.8%,3.1%
594918104,MSFT,MICROSOFT CORP,1115,154,379.7K,52.44K,+16%,0.16%
742718109,PG,PROCTER AND GAMBLE CO,2635,344,399.83K,52.2K,+15%,0.17%
478160104,JNJ,JOHNSON & JOHNSON,4705,300,778.77K,49.66K,+6.8%,0.33%
717081103,PFE,PFIZER INC,8105,1184,297.29K,43.43K,+17.1%,0.13%
30231G102,XOM,EXXON MOBIL CORP,17719,372,1.9M,39.9K,+2.1%,0.82%
539439109,LYG,LLOYDS BANKING GROUP PLC,27609,11388,60.74K,25.05K,+70.2%,0.03%
25787G100,DFIN,DONNELLEY FINL SOLUTIONS INC,218887,301,9.97M,13.7K,+0.1%,4.3%
254687106,DIS,DISNEY WALT CO,2489,95,222.22K,8.48K,+4%,0.1%
704326107,PAYX,PAYCHEX INC,8807,0,985.24K,0,NO CHANGE,0.42%
58933Y105,MRK,MERCK & CO INC,3716,0,428.73K,0,NO CHANGE,0.18%
580135101,MCD,MCDONALDS CORP,1300,0,387.93K,0,NO CHANGE,0.17%
74834L100,DGX,QUEST DIAGNOSTICS INC,2500,0,351.4K,0,NO CHANGE,0.15%
773903109,ROK,ROCKWELL AUTOMATION INC,800,0,263.56K,0,NO CHANGE,0.11%
452308109,ITW,ILLINOIS TOOL WKS INC,940,0,235.15K,0,NO CHANGE,0.1%
037833100,AAPL,APPLE INC,1973,-6,382.77K,-1.16K,-0.3%,0.16%
89656D101,TPHS,TRINITY PL HLDGS INC,446826,-13900,241.29K,-7.51K,-3%,0.1%
718546104,PSX,PHILLIPS 66,24374,-124,2.32M,-11.83K,-0.5%,1%
03743Q108,APA,APA CORPORATION,33461,-996,1.14M,-34.03K,-2.9%,0.49%
G0457F107,ARCO,ARCOS DORADOS HOLDINGS INC,501059,-3762,5.14M,-38.56K,-0.7%,2.2%
427825500,,HERSHA HOSPITALITY TR,323662,-8080,1.97M,-49.21K,-2.4%,0.85%
934423104,WBD,WARNER BROS DISCOVERY INC,557269,-6190,6.99M,-77.62K,-1.1%,3%
875465106,SKT,TANGER FACTORY OUTLET CTRS I,397510,-5472,8.77M,-120.77K,-1.4%,3.8%
67066G104,NVDA,NVIDIA CORPORATION,162090,-23616,68.57M,-9.99M,-12.7%,29.4%
Total,,,,,232.9M,-122.69K,-0.1%,100%
