CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
366505105,GTX,GARRETT MOTION INC,26070589,22495589,197.35M,170.29M,+629.2%,3.5%
023135106,AMZN,AMAZON COM INC,963946,963946,125.66M,125.66M,NEW,2.2%
31620M106,FIS,FIDELITY NATL INFORMATION SV,6775000,1933451,370.59M,105.76M,+39.9%,6.6%
19260QAB3,COIN,COINBASE GLOBAL INC,110250000,65000000,83.11M,49M,+143.6%,1.5%
256677105,DG,DOLLAR GEN CORP NEW,242000,242000,41.09M,41.09M,NEW,0.73%
907818108,UNP,UNION PAC CORP,175000,175000,35.81M,35.81M,NEW,0.64%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,600000,463923,37.12M,28.7M,+340.9%,0.66%
78467J100,SSNC,SS&C TECHNOLOGIES HLDGS INC,3720430,446000,225.46M,27.03M,+13.6%,4%
G50871105,JAZZ,JAZZ PHARMACEUTICALS PLC,673696,195000,83.52M,24.17M,+40.7%,1.5%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,902367,43700,212.51M,10.29M,+5.1%,3.8%
12626K203,CRH,CRH PLC,56543,56543,3.15M,3.15M,NEW,0.06%
046513107,,ATARA BIOTHERAPEUTICS INC,9773616,650000,15.74M,1.05M,+7.1%,0.28%
31773D200,FNCHQ,FINCH THERAPEUTICS GROUP INC,67296,67296,574K,574K,NEW,0.01%
92552V100,VSAT,VIASAT INC,16288959,0,672.08M,0,NO CHANGE,12%
531229607,,LIBERTY MEDIA CORP DEL,14851048,0,486.07M,0,NO CHANGE,8.7%
923454102,,VERITIV CORP,3324324,0,417.57M,0,NO CHANGE,7.4%
934423104,WBD,WARNER BROS DISCOVERY INC,25235094,0,316.45M,0,NO CHANGE,5.6%
531229409,,LIBERTY MEDIA CORP DEL,8177656,0,268.31M,0,NO CHANGE,4.8%
G5480U104,,LIBERTY GLOBAL PLC,7194276,0,121.3M,0,NO CHANGE,2.2%
389375106,GTN,GRAY TELEVISION INC,3760000,0,29.63M,0,NO CHANGE,0.53%
G4412G101,HLF,HERBALIFE LTD,1954200,0,25.87M,0,NO CHANGE,0.46%
02156K103,OPTU,ALTICE USA INC,4774615,0,14.42M,0,NO CHANGE,0.26%
89621C105,TMQ,TRILOGY METALS INC NEW,3407128,-864414,2.02M,-513K,-20.2%,0.04%
31773D101,,FINCH THERAPEUTICS GROUP INC,0,-2019008,0,-793K,CLOSE,0%
00791N102,ADV,ADVANTAGE SOLUTIONS INC,10651369,-350255,24.92M,-819.59K,-3.2%,0.44%
25401T603,DBRG,DIGITALBRIDGE GROUP INC,0,-1233914,0,-14.79M,CLOSE,0%
536797103,LAD,LITHIA MTRS INC,0,-65043,0,-14.89M,CLOSE,0%
G8807B106,TBPH,THERAVANCE BIOPHARMA INC,7419226,-3000000,76.79M,-31.05M,-28.8%,1.4%
G5480U120,,LIBERTY GLOBAL PLC,45004310,-2500000,799.73M,-44.43M,-5.3%,14.2%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,4118784,-1300000,162.65M,-51.34M,-24%,2.9%
337738108,FISV,FISERV INC,0,-533382,0,-60.29M,CLOSE,0%
83088M102,SWKS,SKYWORKS SOLUTIONS INC,0,-703865,0,-83.04M,CLOSE,0%
74736K101,QRVO,QORVO INC,2617703,-2031801,267.08M,-207.3M,-43.7%,4.8%
02079K107,GOOG,ALPHABET INC,4119780,-1732000,498.37M,-209.52M,-29.6%,8.9%
366505204,,GARRETT MOTION INC,0,-25480292,0,-226.52M,CLOSE,0%
Total,,,,,5.61B,-322.72M,-5.5%,100%
