CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
19260Q107,COIN,COINBASE GLOBAL INC,4515596,810000,325.12M,58.32M,+21.9%,100%
Total,,,,,325.12M,58.32M,+23.3%,100%
