CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
366505105,GTX,GARRETT MOTION INC,34888600,24668346,264.11M,186.74M,+241.4%,51.8%
848577102,AAL,SPIRIT AIRLS INC,3125870,1010000,53.64M,17.33M,+47.7%,10.5%
69036R863,SFGRX,OVERSEAS SHIPHOLDING GROUP I,7240767,0,30.19M,0,NO CHANGE,5.9%
Y41053102,INSW,INTERNATIONAL SEAWAYS INC,740976,0,28.33M,0,NO CHANGE,5.6%
21870UAC0,,CORENERGY INFRASTRUCTURE TR,28170000,0,23.08M,0,NO CHANGE,4.5%
46090R104,ICMB,INVESTCORP CR MGMT BDC INC,1204836,0,4.36M,0,NO CHANGE,0.86%
34984V209,FET,FORUM ENERGY TECHNOLOGIES IN,78177,-464,2M,-11.87K,-0.6%,0.39%
24790A101,,DENBURY INC,1209726,-150000,104.35M,-12.94M,-11%,20.5%
366505204,,GARRETT MOTION INC,0,-23636315,0,-210.13M,CLOSE,0%
Total,,,,,510.06M,-19.01M,-3.6%,100%
