CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,TESLA INC,6300,2850,1.65M,746.04K,+82.6%,1.4%
674599105,OXY,OCCIDENTAL PETE CORP,13400,11700,787.92K,687.96K,+688.2%,0.69%
38141G104,GS,GOLDMAN SACHS GROUP INC,4549,1628,1.47M,525.09K,+55.7%,1.3%
857477103,STT,STATE STR CORP,8300,6500,607.39K,475.67K,+361.1%,0.53%
29414B104,EPAM,EPAM SYS INC,2000,2000,449.5K,449.5K,NEW,0.39%
038222105,AMAT,APPLIED MATLS INC,24500,2900,3.54M,419.17K,+13.4%,3.1%
654106103,NKE,NIKE INC,21315,3721,2.35M,410.69K,+21.1%,2%
060505104,BAC,BANK AMERICA CORP,57691,14240,1.66M,408.55K,+32.8%,1.4%
852312305,STAA,STAAR SURGICAL CO,18000,7500,946.26K,394.27K,+71.4%,0.82%
00507V109,ATVI,ACTIVISION BLIZZARD INC,4650,4650,392K,392K,NEW,0.34%
032654105,ADI,ANALOG DEVICES INC,14005,1749,2.73M,340.72K,+14.3%,2.4%
81762P102,NOW,SERVICENOW INC,3400,600,1.91M,337.18K,+21.4%,1.7%
235851102,DHR,DANAHER CORPORATION,4050,1250,972K,300K,+44.6%,0.85%
57667L107,MTCH,MATCH GROUP INC NEW,32500,6000,1.36M,251.1K,+22.6%,1.2%
12504L109,CBRE,CBRE GROUP INC,12500,3000,1.01M,242.13K,+31.6%,0.88%
00206R102,T,AT&T INC,42000,14400,669.9K,229.68K,+52.2%,0.58%
244199105,DE,DEERE & CO,2300,550,931.94K,222.85K,+31.4%,0.81%
125523100,CI,THE CIGNA GROUP,1190,690,333.91K,193.61K,+138%,0.29%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,8000,2000,716.72K,179.18K,+33.3%,0.62%
37637K108,GTLB,GITLAB INC,13500,3500,689.99K,178.88K,+35%,0.6%
09073M104,TECH,BIO-TECHNE CORP,9000,2000,734.67K,163.26K,+28.6%,0.64%
256677105,DG,DOLLAR GEN CORP NEW,4350,950,738.54K,161.29K,+27.9%,0.64%
254687106,DIS,DISNEY WALT CO,14782,1800,1.32M,160.7K,+13.9%,1.1%
717081103,PFE,PFIZER INC,15600,4200,572.21K,154.06K,+36.8%,0.5%
911363109,URI,UNITED RENTALS INC,600,320,267.22K,142.52K,+114.3%,0.23%
595112103,MU,MICRON TECHNOLOGY INC,49159,2211,3.1M,139.54K,+4.7%,2.7%
036752103,ELV,ELEVANCE HEALTH INC,750,290,333.22K,128.84K,+63%,0.29%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,11950,800,1.76M,117.5K,+7.2%,1.5%
91913Y100,VLO,VALERO ENERGY CORP,1000,1000,117.3K,117.3K,NEW,0.1%
458140100,INTC,INTEL CORP,20900,3350,698.9K,112.02K,+19.1%,0.61%
75886F107,REGN,REGENERON PHARMACEUTICALS,1100,150,790.39K,107.78K,+15.8%,0.69%
848637104,,SPLUNK INC,4500,1000,477.4K,106.09K,+28.6%,0.42%
46625H100,JPM,JPMORGAN CHASE & CO,5700,700,829.01K,101.81K,+14%,0.72%
37940X102,GPN,GLOBAL PMTS INC,3000,1000,295.56K,98.52K,+50%,0.26%
83304A106,SNAP,SNAP INC,39000,8000,461.76K,94.72K,+25.8%,0.4%
573874104,MRVL,MARVELL TECHNOLOGY INC,27500,1500,1.64M,89.67K,+5.8%,1.4%
17275R102,CSCO,CISCO SYS INC,12100,1600,626.05K,82.78K,+15.2%,0.55%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,11000,2000,448.58K,81.56K,+22.2%,0.39%
500754106,KHC,KRAFT HEINZ CO,9400,2170,333.7K,77.03K,+30%,0.29%
127097103,CTRA,COTERRA ENERGY INC,6000,2900,151.8K,73.37K,+93.5%,0.13%
931142103,WMT,WALMART INC,3044,466,478.46K,73.25K,+18.1%,0.42%
125269100,CF,CF INDS HLDGS INC,8730,1000,606.04K,69.42K,+12.9%,0.53%
031162100,AMGN,AMGEN INC,2200,300,488.44K,66.61K,+15.8%,0.43%
18915M107,NET,CLOUDFLARE INC,13500,1000,882.5K,65.37K,+8%,0.77%
844741108,LUV,SOUTHWEST AIRLS CO,1800,1800,65.18K,65.18K,NEW,0.06%
171779309,CIEN,CIENA CORP,8000,1500,339.92K,63.73K,+23.1%,0.3%
949746101,WFC,WELLS FARGO CO NEW,6800,1300,290.22K,55.48K,+23.6%,0.25%
70450Y103,PYPL,PAYPAL HLDGS INC,10795,800,720.35K,53.38K,+8%,0.63%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,650,270,127.25K,52.86K,+71.1%,0.11%
002824100,ABT,ABBOTT LABS,3500,424,381.57K,46.22K,+13.8%,0.33%
039483102,ADM,ARCHER DANIELS MIDLAND CO,2700,610,204.01K,46.09K,+29.2%,0.18%
934423104,WBD,WARNER BROS DISCOVERY INC,13500,3500,169.29K,43.89K,+35%,0.15%
855244109,SBUX,STARBUCKS CORP,12416,401,1.23M,39.72K,+3.3%,1.1%
H50430232,LOGI,LOGITECH INTL S A,6612,625,390.56K,36.92K,+10.4%,0.34%
58933Y105,MRK,MERCK & CO INC,6300,300,726.96K,34.62K,+5%,0.63%
565849106,MRO,MARATHON OIL CORP,4800,1450,110.5K,33.38K,+43.3%,0.1%
478160104,JNJ,JOHNSON & JOHNSON,7473,195,1.24M,32.28K,+2.7%,1.1%
620076307,MSI,MOTOROLA SOLUTIONS INC,700,100,205.3K,29.33K,+16.7%,0.18%
37045V100,GM,GENERAL MTRS CO,9700,700,374.03K,26.99K,+7.8%,0.33%
375558103,GILD,GILEAD SCIENCES INC,1700,340,131.02K,26.2K,+25%,0.11%
191216100,KO,COCA COLA CO,12200,400,734.68K,24.09K,+3.4%,0.64%
92826C839,V,VISA INC,800,100,189.98K,23.75K,+14.3%,0.17%
835699307,SONY,SONY GROUP CORPORATION,14654,225,1.32M,20.26K,+1.6%,1.1%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,3400,300,217.43K,19.18K,+9.7%,0.19%
025816109,AXP,AMERICAN EXPRESS CO,2870,100,499.95K,17.42K,+3.6%,0.44%
G50871105,JAZZ,JAZZ PHARMACEUTICALS PLC,900,140,111.57K,17.36K,+18.4%,0.1%
126650100,CVS,CVS HEALTH CORP,2820,200,194.95K,13.83K,+7.6%,0.17%
59156R108,MET,METLIFE INC,2000,200,113.06K,11.31K,+11.1%,0.1%
902494103,TSN,TYSON FOODS INC,2000,180,102.08K,9.19K,+9.9%,0.09%
75513E101,RTX,RAYTHEON TECHNOLOGIES CORP,11250,50,1.1M,4.9K,+0.4%,0.96%
023135106,AMZN,AMAZON COM INC,35259,0,4.6M,0,NO CHANGE,4%
697435105,PANW,PALO ALTO NETWORKS INC,8600,0,2.2M,0,NO CHANGE,1.9%
98980G102,ZS,ZSCALER INC,9600,0,1.4M,0,NO CHANGE,1.2%
57636Q104,MA,MASTERCARD INCORPORATED,2900,0,1.14M,0,NO CHANGE,0.99%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,18300,0,1.05M,0,NO CHANGE,0.92%
G1151C101,ACN,ACCENTURE PLC IRELAND,3100,0,956.6K,0,NO CHANGE,0.83%
438516106,HON,HONEYWELL INTL INC,4000,0,830K,0,NO CHANGE,0.72%
64110L106,NFLX,NETFLIX INC,1600,0,704.78K,0,NO CHANGE,0.61%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,310,0,663.09K,0,NO CHANGE,0.58%
172967424,C,CITIGROUP INC,14400,0,662.98K,0,NO CHANGE,0.58%
H17182108,CRSP,CRISPR THERAPEUTICS AG,8000,0,449.12K,0,NO CHANGE,0.39%
G5960L103,MDT,MEDTRONIC PLC,5000,0,440.5K,0,NO CHANGE,0.38%
12047B105,BMBL,BUMBLE INC,24000,0,402.72K,0,NO CHANGE,0.35%
30231G102,XOM,EXXON MOBIL CORP,3000,0,321.75K,0,NO CHANGE,0.28%
023436108,AMED,AMEDISYS INC,3400,0,310.9K,0,NO CHANGE,0.27%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,3500,0,264.81K,0,NO CHANGE,0.23%
464288646,IGSB,ISHARES TR,5000,0,250.85K,0,NO CHANGE,0.22%
067901108,B,BARRICK GOLD CORP,13000,0,218.63K,0,NO CHANGE,0.19%
285512109,EA,ELECTRONIC ARTS INC,1600,0,207.52K,0,NO CHANGE,0.18%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,10510,0,176.57K,0,NO CHANGE,0.15%
501044101,KR,KROGER CO,2900,0,136.3K,0,NO CHANGE,0.12%
76680R206,RNG,RINGCENTRAL INC,4000,0,130.92K,0,NO CHANGE,0.11%
