CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
477143AP6,JBLU,JETBLUE AIRWAYS CORP,88790000,56811000,73.36M,46.94M,+177.7%,2.3%
452327AK5,,ILLUMINA INC,22143000,21448000,22.1M,21.4M,+3086%,0.68%
62886HBD2,NCLH,NCL CORP LTD,89692000,16750000,83.11M,15.52M,+23%,2.6%
45867GAD3,IDCC,INTERDIGITAL INC,10000000,10000000,13.51M,13.51M,NEW,0.42%
558256103,MSGE,MADISON SQUARE GARDEN ENTMT,305068,305068,10.26M,10.26M,NEW,0.32%
10316TAB0,,BOX INC,14500000,6000000,18.03M,7.46M,+70.6%,0.56%
75606DAP6,HOUS,REALOGY GRP LLC/REALOGY CO,9396000,6500000,7.06M,4.88M,+224.4%,0.22%
759916AB5,,REPLIGEN CORP,13539000,2500000,17.78M,3.28M,+22.6%,0.55%
501812AB7,,LCI INDS,2500000,2500000,2.41M,2.41M,NEW,0.07%
98980GAB8,ZS,ZSCALER INC,6000000,2000000,7M,2.33M,+50%,0.22%
538034AU3,,LIVE NATION ENTERTAINMENT IN,2581000,1300000,2.75M,1.39M,+101.5%,0.09%
472145AD3,,JAZZ INVESTMENTS I LTD,1826000,900000,1.74M,859.17K,+97.2%,0.05%
670704AJ4,NUVA,NUVASIVE INC,4039000,860000,3.66M,778.3K,+27.1%,0.11%
70202LAB8,,PARSONS CORP DEL,9500000,482000,10.88M,551.77K,+5.3%,0.34%
60471A101,MIR,MIRION TECHNOLOGIES INC,3445894,58158,29.12M,491.44K,+1.7%,0.9%
00922RAB1,,AIR TRANS SVCS GROUP INC,470000,470000,446.31K,446.31K,NEW,0.01%
67011XAB9,NVCR,NOVOCURE LTD,473000,473000,411.52K,411.52K,NEW,0.01%
75737FAC2,RDFN,REDFIN CORP,56661000,500000,46.41M,409.5K,+0.9%,1.4%
780153BF8,,ROYAL CARIBBEAN GROUP,656000,275000,843.29K,353.51K,+72.2%,0.03%
472145AF8,JAZZ,JAZZ INVESTMENTS I LTD,344000,344000,351.31K,351.31K,NEW,0.01%
02376RAF9,AAL,AMERICAN AIRLINES GROUP INC,236000,236000,303.5K,303.5K,NEW,<.01%
03762UAC9,,APOLLO COML REAL ESTATE FIN,4730000,200000,4.73M,200.12K,+4.4%,0.15%
10806X102,BBIO,BRIDGEBIO PHARMA INC,31060971,0,534.25M,0,NO CHANGE,16.5%
10948C107,BV,BRIGHTVIEW HLDGS INC,50633123,0,363.55M,0,NO CHANGE,11.3%
G7258M108,,PROPERTYGURU GROUP LTD,43475124,0,193.03M,0,NO CHANGE,6%
48251K100,KREF,KKR REAL ESTATE FIN TR INC,10000001,0,121.7M,0,NO CHANGE,3.8%
89386L100,,TRANSPHORM INC,22675980,0,77.1M,0,NO CHANGE,2.4%
25809K105,DASH,DOORDASH INC,856416,0,65.45M,0,NO CHANGE,2%
55825T103,MSGS,MADISON SQUARE GRDN SPRT COR,305068,0,57.37M,0,NO CHANGE,1.8%
071734107,BHC,BAUSCH HEALTH COS INC,5235000,0,41.88M,0,NO CHANGE,1.3%
92552V100,VSAT,VIASAT INC,922546,0,38.06M,0,NO CHANGE,1.2%
34631B101,,FORGEROCK INC,793103,0,16.29M,0,NO CHANGE,0.5%
19249H103,CHRS,COHERUS BIOSCIENCES INC,3036076,0,12.96M,0,NO CHANGE,0.4%
55826T102,SPHR,SPHERE ENTERTAINMENT CO,305068,0,8.36M,0,NO CHANGE,0.26%
29355AAK3,ENPH,ENPHASE ENERGY INC,8500000,0,7.96M,0,NO CHANGE,0.25%
703343AG8,PATK,PATRICK INDS INC,7199000,0,7.03M,0,NO CHANGE,0.22%
44952J104,CRGY,CRESCENT ENERGY COMPANY,572354,0,5.96M,0,NO CHANGE,0.18%
45258K109,LEGH,IMPEL PHARMACEUTICALS INC,4135971,0,5.25M,0,NO CHANGE,0.16%
91332UAB7,U,UNITY SOFTWARE INC,5895000,0,4.74M,0,NO CHANGE,0.15%
42225TAB3,HCAT,HEALTH CATALYST INC,1155000,0,1.12M,0,NO CHANGE,0.03%
G5251K103,,KENSINGTON CAPITAL ACQUISITI,102407,0,1.08M,0,NO CHANGE,0.03%
92918V109,,VROOM INC,616409,0,887.63K,0,NO CHANGE,0.03%
457669AA7,,INSMED INC,800000,0,760.8K,0,NO CHANGE,0.02%
462222AB6,,IONIS PHARMACEUTICALS INC,796000,0,744.26K,0,NO CHANGE,0.02%
20717MAB9,CFLT,CONFLUENT INC,885000,0,739.22K,0,NO CHANGE,0.02%
40171VAA8,,GUIDEWIRE SOFTWARE INC,725000,0,701.8K,0,NO CHANGE,0.02%
462222AD2,IONS,IONIS PHARMACEUTICALS INC,700000,0,663.69K,0,NO CHANGE,0.02%
G8956E109,,TORTOISEECOFIN ACQUISITION C,60064,0,623.46K,0,NO CHANGE,0.02%
29978K102,EVCO,EVEREST CONSOLIDATOR ACQ COR,55427,0,590.3K,0,NO CHANGE,0.02%
009066AB7,ABNB,AIRBNB INC,525000,0,459.11K,0,NO CHANGE,0.01%
011642AB1,ALRM,ALARM COM HLDGS INC,497000,0,425.89K,0,NO CHANGE,0.01%
