CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,24213261,7121351,182.33M,53.62M,+41.7%,11.8%
67066G104,NVDA,NVIDIA CORP,50366,50366,21.31M,21.31M,NEW,1.4%
81762P102,NOW,SERVICENOW INC,30104,30104,16.92M,16.92M,NEW,1.1%
594918104,MSFT,MICROSOFT CORP,48526,48526,16.53M,16.53M,NEW,1.1%
60770K107,MRNA,MODERNA INC,133095,133095,16.17M,16.17M,NEW,1%
58733R102,MELI,MERCADOLIBRE INC,10614,10614,12.57M,12.57M,NEW,0.81%
37611X100,DNA.MX,GINKGO BIOWORKS HOLDINGS INC,6311301,6311301,11.74M,11.74M,NEW,0.76%
46120E602,ISRG,INTUITIVE SURGICAL INC,32857,32857,11.24M,11.24M,NEW,0.73%
88160R101,TSLA,TESLA INC,40461,40461,10.59M,10.59M,NEW,0.68%
65340P106,NXE,NEXGEN ENERGY LTD,2958763,2198763,13.97M,10.38M,+289.3%,0.9%
G9460G101,VAL,VALARIS LIMITED,2005575,155737,126.21M,9.8M,+8.4%,8.2%
G65163100,JOBY,JOBY AVIATION INC,908980,908980,9.33M,9.33M,NEW,0.6%
29355A107,ENPH,ENPHASE ENERGY INC,39918,39918,6.69M,6.69M,NEW,0.43%
75629V104,RXRX,RECURSION PHARMACEUTICALS-A,775077,775077,5.79M,5.79M,NEW,0.37%
81141R100,SE,SEA LTD-ADR,96985,96985,5.63M,5.63M,NEW,0.36%
806857108,SLB,SCHLUMBERGER LTD,2774438,111000,136.97M,5.48M,+4.2%,8.9%
H42097107,UBS,UBS GROUP AG,217000,217000,4.39M,4.39M,NEW,0.28%
500767306,KWEB,KRANESHARES CSI CHINA INTERN,159000,14000,4.28M,377.02K,+9.7%,0.28%
75281A109,RRC,RANGE RES CORP,6963163,0,204.72M,0,NO CHANGE,13.2%
146869102,CVNA,CARVANA CO,5184485,0,134.38M,0,NO CHANGE,8.7%
92189F791,GDXJ,VANECK ETF TRUST,3136213,0,111.84M,0,NO CHANGE,7.2%
66987E206,NG,NOVAGOLD RES INC,15702926,0,62.65M,0,NO CHANGE,4%
368036109,GATO,GATOS SILVER INC,3449447,0,13.04M,0,NO CHANGE,0.84%
92556H206,PSKY,PARAMOUNT GLOBAL,686000,0,10.94M,0,NO CHANGE,0.71%
00214Q708,ARKF,ARK FINTECH INNOVATION ETF,191948,0,4.01M,0,NO CHANGE,0.26%
25058X105,,DESKTOP METAL INC-A,1228177,0,2.17M,0,NO CHANGE,0.14%
83066P200,,SKILLSOFT CORP,1155361,0,1.43M,0,NO CHANGE,0.09%
31189Y103,,FATHOM DIGITAL MANUFACTURING,1000000,0,406K,0,NO CHANGE,0.03%
14316J108,CG,CARLYLE GROUP INC/THE,222000,-10000,7.09M,-319.5K,-4.3%,0.46%
91822M502,VEON,VEON LTD,5305774,-79566,108.45M,-1.63M,-1.5%,7%
413216300,HMY,HARMONY GOLD MINING CO LTD,24792004,-4952384,104.13M,-20.8M,-16.6%,6.7%
G48833118,WFRD,WEATHERFORD INTL PLC,1757643,-534447,116.74M,-35.5M,-23.3%,7.5%
13321L108,CCJ,CAMECO CORP,1688677,-2942669,52.91M,-92.19M,-63.5%,3.4%
Total,,,,,1.55B,78.1M,+5.6%,100%
