CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
512807108,LRCX.MX,LAM RESEARCH CORP,63182,50083,40.62M,32.2M,+382.3%,12.7%
007903107,AMD,ADVANCED MICRO DEVICES INC,239734,239734,27.31M,27.31M,NEW,8.5%
458140100,INTC,INTEL CORP,1061317,738221,35.49M,24.69M,+228.5%,11.1%
038222105,AMAT,APPLIED MATLS INC,251235,129041,36.31M,18.65M,+105.6%,11.4%
595112103,MU,MICRON TECHNOLOGY INC,499270,292128,31.51M,18.44M,+141%,9.9%
871607107,SNPS,SYNOPSYS INC,49735,38647,21.66M,16.83M,+348.5%,6.8%
573874104,MRVL,MARVELL TECHNOLOGY INC,269126,269126,16.09M,16.09M,NEW,5%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,134170,64048,31.47M,15.02M,+91.3%,9.8%
37045V100,GM,GENERAL MTRS CO,416076,346834,16.04M,13.37M,+500.9%,5%
040413106,,ARISTA NETWORKS INC,176859,79154,28.66M,12.83M,+81%,9%
482480100,KLAC,KLA CORP,39857,11106,19.33M,5.39M,+38.6%,6%
G39387108,GFS,GLOBALFOUNDRIES INC,106244,72178,6.86M,4.66M,+211.9%,2.1%
92537N108,VRT,VERTIV HOLDINGS CO,109744,109744,2.72M,2.72M,NEW,0.85%
750917106,RMBS,RAMBUS INC DEL,62790,20000,4.03M,1.28M,+46.7%,1.3%
683344105,ONTO,ONTO INNOVATION INC,11850,6002,1.38M,699.05K,+102.6%,0.43%
051774107,AUR,AURORA INNOVATION INC,92302,34035,271.37K,100.06K,+58.4%,0.08%
023135106,AMZN,AMAZON COM INC,0,-72905,0,-7.53M,CLOSE,0%
N07059210,ASML,ASML HOLDING N V,0,-26582,0,-18.09M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,0,-119706,0,-34.51M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,0,-402874,0,-37.48M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,0,-151116,0,-41.98M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,0,-416306,0,-43.18M,CLOSE,0%
Total,,,,,319.74M,27.49M,+9.7%,100%
