CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
457985208,IART,INTEGRA LIFESCIENCES HLDS C,924667,924667,38.03M,38.03M,NEW,8.3%
320517105,FHN,FIRST HORIZON CORPORATION,1843065,1241791,20.77M,13.99M,+206.5%,4.5%
36237H101,GIII,G III APPAREL GROUP LTD,3914869,461441,75.44M,8.89M,+13.4%,16.5%
55262C100,MBI,MBIA INC,420826,420826,3.64M,3.64M,NEW,0.79%
690469101,OVID,OVID THERAPEUTICS INC,3307605,203002,10.85M,665.85K,+6.5%,2.4%
G4766E116,INDV,INDIVIOR PLC,11200,11200,266.56K,266.56K,NEW,0.06%
384637104,GHC,GRAHAM HLDGS CO,200484,100,114.57M,57.15K,+0%,25%
G8807B106,TBPH,THERAVANCE BIOPHARMA INC,7012226,0,72.58M,0,NO CHANGE,15.8%
85256A109,STGW,STAGWELL INC,7147662,0,51.53M,0,NO CHANGE,11.2%
717098206,,PFSWEB INC,2633189,0,11.9M,0,NO CHANGE,2.6%
590328209,,MERRIMACK PHARMACEUTICALS INC,553085,0,6.8M,0,NO CHANGE,1.5%
153436100,CEE,CENTRAL & EASTERN EUROPE FD,211030,0,1.91M,0,NO CHANGE,0.42%
786449207,,SAFEGUARD SCIENTIFICS INC,391459,-11945,645.91K,-19.71K,-3%,0.14%
52634L108,LNSR,LENSAR INC,357463,-311583,1.52M,-1.32M,-46.6%,0.33%
871332102,SLVM,SYLVAMO CORP,40163,-59837,1.62M,-2.42M,-59.8%,0.35%
68629Y103,ONL,ORION GROUP HLDGS INC,4095901,-400615,27.07M,-2.65M,-8.9%,5.9%
35471R106,FSP,FRANKLIN STR PPTYS CORP,2002653,-3041373,2.9M,-4.41M,-60.3%,0.63%
G5005R107,JRVR,JAMES RIV GROUP LTD,63887,-309271,1.17M,-5.65M,-82.9%,0.25%
03748R747,AIV,APARTMENT INVT & MGMT CO,0,-1382889,0,-10.63M,CLOSE,0%
86800U104,SUPER,SUPER MICRO COMPUTER INC,0,-229702,0,-24.47M,CLOSE,0%
57638P104,MBC,MASTERBRAND INC,1298688,-3243350,15.1M,-37.72M,-71.4%,3.3%
Total,,,,,458.33M,-23.76M,-5.1%,100%
