CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
85208R101,CEF,SPROTT PHYSICAL GOLD & SILVE,908389,850463,16.39M,15.34M,+1468.2%,1.5%
68634K106,ORLA,ORLA MNG LTD NEW,3913800,3753300,10.07M,9.66M,+2338.5%,0.92%
21077F100,CTGO,CONTANGO ORE INC,563200,200000,12.33M,4.38M,+55.1%,1.1%
25460G880,DUST,DIREXION SHS ETF TR,300000,300000,3.63M,3.63M,NEW,0.33%
92859G202,,VIZSLA SILVER CORP,15074007,2731777,18.35M,3.33M,+22.1%,1.7%
780087102,RY,ROYAL BK CDA,322386,322386,3.24M,3.24M,NEW,0.29%
78468R663,BIL,SPDR SER TR,281130,33783,25.81M,3.1M,+13.7%,2.3%
44955L106,IAUX,I-80 GOLD CORP,22702606,1349020,51.21M,3.04M,+6.3%,4.7%
811916105,SA,SEABRIDGE GOLD INC,1600011,213376,19.28M,2.57M,+15.4%,1.8%
85208P402,SETM,SPROTT FDS TR,266100,266100,2.06M,2.06M,NEW,0.19%
368036109,GATO,GATOS SILVER INC,3124164,453271,11.8M,1.71M,+17%,1.1%
125269100,CF,CF INDS HLDGS INC,33137,24466,2.3M,1.7M,+282.2%,0.21%
11777Q209,BTG,B2GOLD CORP,3635112,380896,12.98M,1.36M,+11.7%,1.2%
30231G102,XOM,EXXON MOBIL CORP,124153,10936,13.32M,1.17M,+9.7%,1.2%
89679M104,TFPM,TRIPLE FLAG PRECIOUS METAL,3182688,84420,43.83M,1.16M,+2.7%,4%
697900108,PAAS,PAN AMERN SILVER CORP,2556748,76490,37.27M,1.12M,+3.1%,3.4%
26873J107,EMX,EMX RTY CORP,3793099,411064,6.58M,713.33K,+12.2%,0.6%
008474108,AEM,AGNICO EAGLE MINES LTD,1357268,14010,67.81M,699.97K,+1%,6.2%
423452101,HP,HELMERICH & PAYNE INC,300073,19625,10.64M,695.71K,+7%,0.97%
858119100,STLD,STEEL DYNAMICS INC,110000,5400,11.98M,588.22K,+5.2%,1.1%
302491303,FMC,FMC CORP,5622,5622,586.6K,586.6K,NEW,0.05%
284902509,EGO,ELDORADO GOLD CORP NEW,90519,52277,915.73K,528.86K,+136.7%,0.08%
496902404,KGC,KINROSS GOLD CORP,1189722,109143,5.67M,520.61K,+10.1%,0.52%
651639106,NEM,NEWMONT CORP,157706,11797,6.73M,503.26K,+8.1%,0.61%
91702V101,UROY,URANIUM RTY CORP,721537,423199,725.54K,425.55K,+141.9%,0.07%
88262P102,TPL,TEXAS PACIFIC LAND CORPORATI,1885,278,2.48M,365.99K,+17.3%,0.23%
921078101,OUNZ,VANECK MERK GOLD TR,19488,19488,362.48K,362.48K,NEW,0.03%
450913108,IAG,IAMGOLD CORP,129400,129400,340.32K,340.32K,NEW,0.03%
878742204,TECK,TECK RESOURCES LTD,7890,7890,332.17K,332.17K,NEW,0.03%
45826T509,ITRG,INTEGRA RES CORP,294879,294879,324.91K,324.91K,NEW,0.03%
003264108,SIVR,ABRDN SILVER ETF TRUST,14763,14763,322.57K,322.57K,NEW,0.03%
85208P600,NIKL,SPROTT FDS TR,15000,15000,322.35K,322.35K,NEW,0.03%
89621C105,TMQ,TRILOGY METALS INC NEW,1545626,529396,917.33K,314.2K,+52.1%,0.08%
351858105,FNV,FRANCO NEV CORP,188760,1952,26.92M,278.35K,+1%,2.4%
422704106,HL,HECLA MNG CO,2632270,48080,13.56M,247.61K,+1.9%,1.2%
82983N108,STR,SITIO ROYALTIES CORP,153665,8859,4.04M,232.73K,+6.1%,0.37%
828363101,SILV,SILVERCREST METALS INC,8625304,39088,50.55M,229.06K,+0.5%,4.6%
80013R206,SAND,SANDSTORM GOLD LTD,3852045,38395,19.73M,196.63K,+1%,1.8%
806882106,RDUS,SCHNITZER STEEL INDS INC,322300,5000,9.67M,149.95K,+1.6%,0.88%
46428Q109,SLV,ISHARES SILVER TR,78620,6377,1.64M,133.22K,+8.8%,0.15%
91912E105,VALE,VALE S A,67321,7420,903.44K,99.58K,+12.4%,0.08%
32076V103,AG,FIRST MAJESTIC SILVER CORP,785967,16681,4.44M,94.33K,+2.2%,0.4%
767204100,RIO,RIO TINTO PLC,9101,1170,581.01K,74.69K,+14.8%,0.05%
92189F106,GDX,VANECK ETF TRUST,8611,2345,259.28K,70.61K,+37.4%,0.02%
82835P103,SVM,SILVERCORP METALS INC,956727,20884,2.72M,59.38K,+2.2%,0.25%
