CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,1538372,271878,23.58M,4.17M,+21.5%,25.1%
025072877,AVUV,AMERICAN CENTY ETF TR,37245,21849,2.89M,1.7M,+141.9%,3.1%
025072349,AVLV,AMERICAN CENTY ETF TR,32976,18615,1.76M,993.11K,+129.6%,1.9%
025072802,AVDV,AMERICAN CENTY ETF TR,14867,14867,855.74K,855.74K,NEW,0.91%
25434V799,DFIC,DIMENSIONAL ETF TRUST,65051,32173,1.58M,780.84K,+97.9%,1.7%
25434V708,DFAC,DIMENSIONAL ETF TRUST,537535,21940,14.59M,595.67K,+4.3%,15.5%
25434V658,DFGR,DIMENSIONAL ETF TRUST,20110,20110,490.49K,490.49K,NEW,0.52%
25434V609,DFAT,DIMENSIONAL ETF TRUST,165294,9688,7.67M,449.43K,+6.2%,8.2%
025072703,AVDE,AMERICAN CENTY ETF TR,33849,7509,1.94M,431.02K,+28.5%,2.1%
025072604,AVEM,AMERICAN CENTY ETF TR,6828,6828,367.4K,367.4K,NEW,0.39%
025072885,AVUS,AMERICAN CENTY ETF TR,37491,3636,2.82M,273.39K,+10.7%,3%
025072323,AVSC,AMERICAN CENTY ETF TR,5210,5210,237.75K,237.75K,NEW,0.25%
025072372,AVES,AMERICAN CENTY ETF TR,4777,4777,208.52K,208.52K,NEW,0.22%
037833100,AAPL,APPLE INC,1048,1048,203.27K,203.27K,NEW,0.22%
25434V104,DFAU,DIMENSIONAL ETF TRUST,12920,3116,400.38K,96.56K,+31.8%,0.43%
09077J206,,BIRD GLOBAL INC,29501,29501,59.59K,59.59K,NEW,0.06%
025072364,AVIV,AMERICAN CENTY ETF TR,30153,819,1.47M,39.83K,+2.8%,1.6%
45409F827,MMIT,INDEXIQ ACTIVE ETF TR,93162,615,2.27M,14.98K,+0.7%,2.4%
191216100,KO,COCA COLA CO,12658,79,762.26K,4.76K,+0.6%,0.81%
922908629,VO,VANGUARD INDEX FDS,5845,15,1.29M,3.3K,+0.3%,1.4%
464286475,EEMS,ISHARES INC,39800,26,2.13M,1.39K,+0.1%,2.3%
808524102,SCHB,SCHWAB STRATEGIC TR,7098,3,366.94K,155.09,+0%,0.39%
25434V203,DFAI,DIMENSIONAL ETF TRUST,12916,5,352.86K,136.6,+0%,0.38%
88160R101,TSLA,TESLA INC,14745,0,3.86M,0,NO CHANGE,4.1%
00827B106,AFRM,AFFIRM HLDGS INC,91318,0,1.4M,0,NO CHANGE,1.5%
770700102,HOOD,ROBINHOOD MKTS INC,130524,0,1.3M,0,NO CHANGE,1.4%
577096100,MTTR,MATTERPORT INC,373413,0,1.18M,0,NO CHANGE,1.3%
68373J104,LPRO,OPEN LENDING CORP,107000,0,1.12M,0,NO CHANGE,1.2%
G6683N103,NU,NU HLDGS LTD,141534,0,1.12M,0,NO CHANGE,1.2%
30303M102,META,META PLATFORMS INC,3782,0,1.09M,0,NO CHANGE,1.2%
91332U101,U,UNITY SOFTWARE INC,21500,0,933.53K,0,NO CHANGE,0.99%
46434V647,REET,ISHARES TR,19950,0,458.25K,0,NO CHANGE,0.49%
888787108,TOST,TOAST INC,15346,0,346.36K,0,NO CHANGE,0.37%
114082209,ERNA,ETERNA THERAPEUTICS INC,94375,0,213.29K,0,NO CHANGE,0.23%
464288521,USRT,ISHARES TR,9306,-143,478.42K,-7.35K,-1.5%,0.51%
92203C303,VUSB,VANGUARD BD INDEX FDS,39204,-162,1.93M,-7.96K,-0.4%,2.1%
00835Q103,AEVA,AEVA TECHNOLOGIES INC,0,-10364,0,-12.33K,CLOSE,0%
21077C107,,CONTEXTLOGIC INC,0,-58258,0,-25.97K,CLOSE,0%
922042676,VNQI,VANGUARD INTL EQUITY INDEX F,74028,-875,2.98M,-35.17K,-1.2%,3.2%
464286533,EEMV,ISHARES INC,11290,-914,620.73K,-50.25K,-7.5%,0.66%
808524847,SCHH,SCHWAB STRATEGIC TR,172872,-3549,3.38M,-69.31K,-2%,3.6%
75629V104,RXRX,RECURSION PHARMACEUTICALS IN,0,-14219,0,-94.84K,CLOSE,0%
09352U108,BLND,BLEND LABS INC,430071,-221406,407.36K,-209.72K,-34%,0.43%
922908744,VTV,VANGUARD INDEX FDS,2000,-1925,284.2K,-273.54K,-49%,0.3%
921946406,VYM,VANGUARD WHITEHALL FDS,23427,-5000,2.48M,-530.35K,-17.6%,2.6%
09077J107,,BIRD GLOBAL INC,0,-2451732,0,-686.24K,CLOSE,0%
Total,,,,,93.87M,9.97M,+14.1%,100%
