CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
284902509,EGO,ELDORADO GOLD CORP NEW,28936990,3464840,292.26M,34.99M,+13.6%,35.7%
G17977110,BUR,BURFORD CAP LTD,1495041,1495041,18.21M,18.21M,NEW,2.2%
92837L109,VIST,VISTA ENERGY S.A.B. DE C.V.,4203397,328336,101.39M,7.92M,+8.5%,12.4%
91822M502,VEON,VEON LTD,1031067,323847,21.08M,6.62M,+45.8%,2.6%
G7997W102,SDRL,SEADRILL 2021 LTD,501330,153528,20.69M,6.34M,+44.1%,2.5%
29278D105,ENIC,ENEL CHILE S.A.,961117,961117,3.2M,3.2M,NEW,0.39%
L00849106,AGRO,ADECOAGRO S A,1869707,223784,17.5M,2.09M,+13.6%,2.1%
L1995B107,CAAP,CORPORACION AMER ARPTS S A,8732479,157223,101.21M,1.82M,+1.8%,12.4%
29244A102,EDN,EMPRESA DIST Y COMERCIAL NOR,116594,116594,1.8M,1.8M,NEW,0.22%
P5626F128,IFS,INTERCORP FINL SVCS INC,46338,46338,1.15M,1.15M,NEW,0.14%
226406106,CRESY,CRESUD S A C I F Y A,496211,139108,3.84M,1.08M,+39%,0.47%
450047204,,IRSA INVERSIONES Y REP S A,1141001,51689,9.26M,419.71K,+4.7%,1.1%
697660207,PAM,PAMPA ENERGIA S A,325864,-173049,14.12M,-7.5M,-34.7%,1.7%
984245100,YPF,YPF SOCIEDAD ANONIMA,9978327,-506214,148.58M,-7.54M,-4.8%,18.1%
152006102,CGAU,CENTERRA GOLD INC,10859405,-2593856,65.16M,-15.56M,-19.3%,8%
71654V101,PBRA,PETROLEO BRASILEIRO SA PETRO,0,-5737492,0,-53.24M,CLOSE,0%
Total,,,,,819.43M,1.8M,+0.2%,100%
