CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92534K107,VRTX,VERTEX ENERGY INC,955046,955046,5.97M,5.97M,NEW,0.35%
87410C104,,TALARIS THERAPEUTICS INC,589314,589314,1.79M,1.79M,NEW,0.11%
G76279101,ROIV,ROIVANT SCIENCES LTD,122541536,0,1.24B,0,NO CHANGE,72.4%
65336K103,NXST,NEXSTAR MEDIA GROUP INC,165735,0,27.6M,0,NO CHANGE,1.6%
45253H101,,IMMUNOGEN INC,1375900,0,25.93M,0,NO CHANGE,1.5%
38141G104,GS,GOLDMAN SACHS GROUP INC,80062,0,25.82M,0,NO CHANGE,1.5%
62914VAB2,,NIO INC,20000000,0,24.53M,0,NO CHANGE,1.4%
64031N108,NNI,NELNET INC,229665,0,22.16M,0,NO CHANGE,1.3%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,47946,0,16.35M,0,NO CHANGE,0.96%
81141RAG5,SE,SEA LTD,20000000,0,16.11M,0,NO CHANGE,0.94%
03676C100,ATEX,ANTERIX INC,503941,0,15.97M,0,NO CHANGE,0.94%
G9001E128,LILAK,LIBERTY LATIN AMERICA LTD,1749467,0,15.08M,0,NO CHANGE,0.88%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,490981,0,13.25M,0,NO CHANGE,0.78%
04016X101,ARGX,ARGENX SE,32498,0,12.67M,0,NO CHANGE,0.74%
650111107,NYT,NEW YORK TIMES CO,316947,0,12.48M,0,NO CHANGE,0.73%
90138VAB3,,VNET GROUP INC,10000000,0,7.77M,0,NO CHANGE,0.46%
56087FAB0,MMYT,MAKEMYTRIP LIMITED MAURITIUS,6500000,0,6.32M,0,NO CHANGE,0.37%
M0854Q105,ALLT,ALLOT LTD,1957225,0,6.18M,0,NO CHANGE,0.36%
75737FAA6,,REDFIN CORP,5000000,0,4.82M,0,NO CHANGE,0.28%
462260100,IOVA,IOVANCE BIOTHERAPEUTICS INC,678564,0,4.78M,0,NO CHANGE,0.28%
722304102,PDD,PDD HOLDINGS INC,34861,0,2.41M,0,NO CHANGE,0.14%
389375106,GTN,GRAY TELEVISION INC,291452,0,2.3M,0,NO CHANGE,0.13%
44332NAB2,HTHT,H WORLD GROUP LTD,2000000,0,2.28M,0,NO CHANGE,0.13%
090040AF3,BILI,BILIBILI INC,2600000,0,2.28M,0,NO CHANGE,0.13%
47215P106,JD,JD.COM INC,32274,0,1.1M,0,NO CHANGE,0.06%
00108J109,ACMR,ACM RESH INC,70119,0,917.16K,0,NO CHANGE,0.05%
90138A103,VNET,VNET GROUP INC,242131,0,702.18K,0,NO CHANGE,0.04%
67079K118,,NUSCALE PWR CORP,500000,0,630K,0,NO CHANGE,0.04%
004225108,ACAD,ACADIA PHARMACEUTICALS INC,19613,0,469.73K,0,NO CHANGE,0.03%
01609W102,BABA,ALIBABA GROUP HLDG LTD,4813,0,401.16K,0,NO CHANGE,0.02%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,4429,0,383.91K,0,NO CHANGE,0.02%
803607100,SRPT,SAREPTA THERAPEUTICS INC,3117,0,356.96K,0,NO CHANGE,0.02%
59045L106,MRSN,MERSANA THERAPEUTICS INC,62657,0,206.14K,0,NO CHANGE,0.01%
03783T111,,APPHARVEST INC,500000,0,15.2K,0,NO CHANGE,<.01%
G8059B119,,SELINA HOSPITALITY PLC,144913,0,6.19K,0,NO CHANGE,<.01%
98426TAD8,,JOYY INC,0,-1000000,0,-986.53K,CLOSE,0%
143658300,CCL,CARNIVAL CORP,200000,-185000,3.77M,-3.48M,-48.1%,0.22%
B38564108,CMBT,EURONAV NV,71973,-289408,1.1M,-4.4M,-80.1%,0.06%
269442AB5,,EAGLE BULK SHIPPING INC,0,-4850000,0,-7.52M,CLOSE,0%
655844108,NSC,NORFOLK SOUTHN CORP,0,-50003,0,-10.6M,CLOSE,0%
92556H206,PSKY,PARAMOUNT GLOBAL,0,-600381,0,-13.39M,CLOSE,0%
165167735,EXE,CHESAPEAKE ENERGY CORP,0,-184299,0,-14.01M,CLOSE,0%
36165LAB4,,GDS HLDGS LTD,0,-17500000,0,-17.33M,CLOSE,0%
G65431127,NE,NOBLE CORP PLC,0,-638550,0,-25.2M,CLOSE,0%
697435AD7,,PALO ALTO NETWORKS INC,0,-27864000,0,-62.54M,CLOSE,0%
553368101,MP,MP MATERIALS CORP,8091268,-5410310,185.13M,-123.79M,-40.1%,10.9%
Total,,,,,1.71B,-275.51M,-16.2%,100%
