CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
595112103,MU,MICRON TECHNOLOGY INC,3239900,3239900,204.47M,204.47M,NEW,7.5%
958102105,WDC,WESTERN DIGITAL CORP.,3259800,3259800,123.64M,123.64M,NEW,4.5%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,1693106,1693106,104.75M,104.75M,NEW,3.8%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,12437000,12437000,93.65M,93.65M,NEW,3.4%
007903107,AMD,ADVANCED MICRO DEVICES INC,775000,775000,88.28M,88.28M,NEW,3.2%
92556V106,VTRS,VIATRIS INC,7821000,7821000,78.05M,78.05M,NEW,2.9%
G85158106,STNE,STONECO LTD,5376000,3295000,68.49M,41.98M,+158.3%,2.5%
912909108,X,UNITED STATES STL CORP NEW,5943000,1220000,148.63M,30.51M,+25.8%,5.4%
369604301,GE,GENERAL ELECTRIC CO,143000,108000,15.71M,11.86M,+308.6%,0.57%
450056106,IRTC,IRHYTHM TECHNOLOGIES INC,575000,90000,59.98M,9.39M,+18.6%,2.2%
74624M102,P,PURE STORAGE INC,225000,225000,8.28M,8.28M,NEW,0.3%
G7997W102,SDRL,SEADRILL 2021 LTD,42000,42000,1.73M,1.73M,NEW,0.06%
H8817H100,RIG,TRANSOCEAN LTD,23314545,220000,163.43M,1.54M,+1%,6%
83304A106,SNAP,SNAP INC,1460000,110000,17.29M,1.3M,+8.1%,0.63%
893641100,TDG,TRANSDIGM GROUP INC,127900,0,114.36M,0,NO CHANGE,4.2%
92189F791,GDXJ,VANECK ETF TRUST,3065000,0,109.3M,0,NO CHANGE,4%
17888H103,CIVI,CIVITAS RESOURCES INC,1313000,0,91.08M,0,NO CHANGE,3.3%
62955J103,NOV,NOV INC,4690000,0,75.23M,0,NO CHANGE,2.8%
697900108,PAAS,PAN AMERN SILVER CORP,3888000,0,56.69M,0,NO CHANGE,2.1%
G3421J106,,FERGUSON PLC NEW,303000,0,47.66M,0,NO CHANGE,1.7%
G65431127,NE,NOBLE CORP PLC,1064000,0,43.95M,0,NO CHANGE,1.6%
19260Q107,COIN,COINBASE GLOBAL INC,569000,0,40.71M,0,NO CHANGE,1.5%
465562106,ITUB,ITAU UNIBANCO HLDG S A,3144000,0,18.55M,0,NO CHANGE,0.68%
059460303,BBD,BANCO BRADESCO S A,5265000,0,18.22M,0,NO CHANGE,0.67%
70614W100,PTON,PELOTON INTERACTIVE INC,1980000,0,15.23M,0,NO CHANGE,0.56%
22978P106,CUE,CUE BIOPHARMA INC,2402455,0,8.77M,0,NO CHANGE,0.32%
00534A102,IVVD,INVIVYD INC,3735000,0,3.92M,0,NO CHANGE,0.14%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,161000,0,2.68M,0,NO CHANGE,0.1%
72765Q882,PLG,PLATINUM GROUP METALS LTD,900000,0,1.28M,0,NO CHANGE,0.05%
65344D109,NEXI,NEXIMMUNE INC,925000,0,260.67K,0,NO CHANGE,<.01%
051774115,AUROW,AURORA INNOVATION INC,437500,0,218.75K,0,NO CHANGE,<.01%
082490111,BHLWQ,BENSON HILL INC,250000,0,49.5K,0,NO CHANGE,<.01%
433539111,,HIPPO HLDGS INC,350000,0,13.2K,0,NO CHANGE,<.01%
G1261Q115,,BLUERIVER ACQUISITION CORP,200000,0,6.76K,0,NO CHANGE,<.01%
09077J115,,BIRD GLOBAL INC,120000,0,2.45K,0,NO CHANGE,<.01%
23255M204,CYCN,CYCLERION THERAPEUTICS INC,357880,-395926,1.47M,-1.63M,-52.5%,0.05%
L7579L106,PRM.MX,PERIMETER SOLUTIONS SA,6862901,-287099,42.21M,-1.77M,-4%,1.5%
96209A104,,WEWORK INC,8903705,-9198004,2.27M,-2.35M,-50.8%,0.08%
G9460G101,VAL,VALARIS LIMITED,465000,-44000,29.26M,-2.77M,-8.6%,1.1%
878742204,TECK,TECK RESOURCES LTD,2850300,-68700,120M,-2.89M,-2.4%,4.4%
26884L109,EQT,EQT CORP,295000,-97000,12.13M,-3.99M,-24.7%,0.44%
88642R109,TDW,TIDEWATER INC NEW,850000,-78000,47.12M,-4.32M,-8.4%,1.7%
35909D109,FYBR,FRONTIER COMMUNICATIONS PARE,3536000,-570000,65.91M,-10.62M,-13.9%,2.4%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,0,-588000,0,-10.78M,CLOSE,0%
650111107,NYT,NEW YORK TIMES CO,1508000,-275000,59.39M,-10.83M,-15.4%,2.2%
683712103,OPEN,OPENDOOR TECHNOLOGIES INC,21175956,-3376735,85.13M,-13.57M,-13.8%,3.1%
69327R101,,PDC ENERGY INC,0,-274000,0,-17.59M,CLOSE,0%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,329571,-55000,121.07M,-20.21M,-14.3%,4.4%
92189F106,GDX,VANECK ETF TRUST,5455000,-1300000,164.25M,-39.14M,-19.2%,6%
934550203,WMG,WARNER MUSIC GROUP CORP,1609779,-1525000,42M,-39.79M,-48.6%,1.5%
165167735,EXE,CHESAPEAKE ENERGY CORP,1409000,-500000,117.91M,-41.84M,-26.2%,4.3%
Total,,,,,2.73B,575.37M,+27%,100%
