CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
464287200,IVV,ISHARES TR,23768,23768,10.59M,10.59M,NEW,15.2%
464288869,IWC,ISHARES INC,110766,77284,12.11M,8.45M,+230.8%,17.4%
464286400,EWZ,ISHARES INC,180300,180300,5.85M,5.85M,NEW,8.4%
46434G772,EWT,ISHARES INC,120000,120000,5.64M,5.64M,NEW,8.1%
46090E103,QQQ,INVESCO QQQ TR,13724,13724,5.07M,5.07M,NEW,7.3%
37950E101,NORW,GLOBAL X FDS,312180,144429,7.23M,3.34M,+86.1%,10.4%
46429B614,SMIN,ISHARES INC,55338,55338,3.22M,3.22M,NEW,4.6%
464286749,EWL,ISHARES INC,65949,65949,3.05M,3.05M,NEW,4.4%
29357K103,ENVA,ENOVA INTL INC,37113,37113,1.97M,1.97M,NEW,2.8%
46434G780,EWS,ISHARES INC,60168,60168,1.11M,1.11M,NEW,1.6%
46434G814,EWM,ISHARES INC,53670,53670,1.07M,1.07M,NEW,1.5%
105532105,BAK,BRASKEM S A,27276,27276,317.76K,317.76K,NEW,0.46%
98459U103,YALA,YALLA GROUP LTD,1614536,-6614,7.04M,-28.84K,-0.4%,10.1%
75902K106,RM,REGIONAL MGMT CORP,0,-13962,0,-364.27K,CLOSE,0%
Y48125101,KNOP,KNOT OFFSHORE PARTNERS LP,0,-135887,0,-728.35K,CLOSE,0%
02079K107,GOOG,ALPHABET INC,0,-14300,0,-1.49M,CLOSE,0%
422819102,HSII,HEIDRICK & STRUGGLES INTL IN,176480,-59180,4.67M,-1.57M,-25.1%,6.7%
018581108,BFH,BREAD FINANCIAL HOLDINGS INC,0,-71167,0,-2.16M,CLOSE,0%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,0,-21000,0,-2.81M,CLOSE,0%
71654V408,PBR,PETROLEO BRASILEIRO SA PETRO,0,-300000,0,-3.13M,CLOSE,0%
928254101,VIRT,VIRTU FINL INC,0,-175073,0,-3.31M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,0,-45200,0,-4.67M,CLOSE,0%
02005N100,ALLY,ALLY FINL INC,0,-217566,0,-5.55M,CLOSE,0%
88160R101,TSLA,TESLA INC,0,-36000,0,-7.47M,CLOSE,0%
40434L105,HPQ,HP INC,0,-291201,0,-8.55M,CLOSE,0%
292554102,ECPG,ENCORE CAPITAL GROUP INC,11577,-246841,562.87K,-12M,-95.5%,0.81%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,0,-171554,0,-14.16M,CLOSE,0%
29977A105,EVR,EVERCORE INC,0,-245400,0,-28.31M,CLOSE,0%
Total,,,,,69.5M,-46.6M,-39.9%,100%
