CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
51509P103,LSEA,LANDSEA HOMES CORP,1147915,795377,10.72M,7.43M,+225.6%,3.9%
G7997W102,SDRL,SEADRILL 2021 LTD,87055,87055,3.59M,3.59M,NEW,1.3%
92840M102,VST,VISTRA CORP,990544,120819,26M,3.17M,+13.9%,9.5%
78454L100,SM,SM ENERGY CO,93628,84828,2.96M,2.68M,+964%,1.1%
88338K103,STKS,THE ONE GROUP HOSPITALITY IN,437227,321999,3.2M,2.36M,+279.4%,1.2%
26924G102,SILJ,ETF MANAGERS TR,449440,230181,4.22M,2.16M,+105%,1.5%
00507V109,ATVI,ACTIVISION BLIZZARD INC,17000,17000,1.43M,1.43M,NEW,0.52%
443628102,HBM,HUDBAY MINERALS INC,610679,184416,2.93M,885.2K,+43.3%,1.1%
L72967109,OEC,ORION S.A.,492078,41174,10.44M,873.71K,+9.1%,3.8%
75134P501,METCB,RAMACO RES INC,62630,62630,664.5K,664.5K,NEW,0.24%
156492100,CNTY,CENTURY CASINOS INC,440358,76598,3.13M,543.85K,+21.1%,1.1%
008474108,AEM,AGNICO EAGLE MINES LTD,62949,9000,3.15M,449.82K,+16.7%,1.2%
84921J207,,SPORTSMAP TECH ACQUISITIN CO,25000,25000,272.25K,272.25K,NEW,0.1%
25278X109,FANG,DIAMONDBACK ENERGY INC,85168,1800,11.19M,236.45K,+2.2%,4.1%
88675P103,TYGO,TIGO ENERGY INC,11941,11941,221.51K,221.51K,NEW,0.08%
03940R107,ARCH,ARCH RESOURCES INC,45967,990,5.18M,111.63K,+2.2%,1.9%
G33856108,GSM,FERROGLOBE PLC,1418802,15552,6.77M,74.18K,+1.1%,2.5%
09624H208,BXC,BLUELINX HLDGS INC,354587,660,33.25M,61.89K,+0.2%,12.2%
03674X106,AR,ANTERO RESOURCES CORP,129469,2600,2.98M,59.88K,+2%,1.1%
G0112R108,,AFRICAN GOLD ACQUISITION COR,682732,0,7.2M,0,NO CHANGE,2.6%
096308101,,BLUEGREEN VACATIONS HLDG COR,194376,0,6.93M,0,NO CHANGE,2.5%
52110H100,GORV,LAZYDAYS HLDGS INC,491865,0,5.69M,0,NO CHANGE,2.1%
92835K103,VPG,VISHAY PRECISION GROUP INC,121150,0,4.5M,0,NO CHANGE,1.6%
92189F791,GDXJ,VANECK ETF TRUST,86515,0,3.09M,0,NO CHANGE,1.1%
011532108,AGI,ALAMOS GOLD INC NEW,224700,0,2.68M,0,NO CHANGE,0.98%
19533H108,CLBR,COLOMBIER ACQUISITION CORP,249025,0,2.56M,0,NO CHANGE,0.94%
81221H204,,SEAPORT GLOBAL ACQUISITION I,216939,0,2.27M,0,NO CHANGE,0.83%
87313P103,TXO,TXO PARTNERS LP,96450,0,2.09M,0,NO CHANGE,0.76%
77867R209,,ROTH CH ACQUISITION V CO,200100,0,2.07M,0,NO CHANGE,0.76%
85208P303,URNM,SPROTT FDS TR,58030,0,1.95M,0,NO CHANGE,0.71%
02157M207,AEAEU,ALTENERGY ACQUISITION CORP,168938,0,1.76M,0,NO CHANGE,0.64%
29273V100,ET,ENERGY TRANSFER L P,128979,0,1.64M,0,NO CHANGE,0.6%
78463V107,GLD,SPDR GOLD TR,8048,0,1.43M,0,NO CHANGE,0.52%
886885102,TLYS,TILLYS INC,167900,0,1.18M,0,NO CHANGE,0.43%
781386305,RDNW,RUMBLEON INC,53342,0,659.31K,0,NO CHANGE,0.24%
422704106,HL,HECLA MNG CO,102122,0,525.93K,0,NO CHANGE,0.19%
G2058L129,,CHAVANT CAPITAL ACQUISITN CO,40125,0,440.17K,0,NO CHANGE,0.16%
19533H116,,COLOMBIER ACQUISITION CORP,83007,0,63.71K,0,NO CHANGE,0.02%
50535E116,,PROSOMNUS INC,80312,0,6.46K,0,NO CHANGE,<.01%
31423J110,,FAZE HOLDINGS INC,44813,0,1.03K,0,NO CHANGE,<.01%
49435R102,KRP,KIMBELL RTY PARTNERS LP,376373,-2900,5.54M,-42.66K,-0.8%,2%
77867P203,,ROTH CH ACQUISITION IV CO,0,-11941,0,-124.07K,CLOSE,0%
74374T109,PTRA,PROTERRA INC,0,-108580,0,-165.04K,CLOSE,0%
84921J108,,SPORTSMAP TECH ACQUISITIN CO,0,-25000,0,-257.5K,CLOSE,0%
82706C108,SIMO,SILICON MOTION TECHNOLOGY CO,55568,-4505,3.99M,-323.73K,-7.5%,1.5%
714266103,PPTA,PERPETUA RESOURCES CORP,240603,-181967,883.01K,-667.82K,-43.1%,0.32%
92189F106,GDX,VANECK ETF TRUST,599228,-24100,18.04M,-725.65K,-3.9%,6.6%
693475105,PNC,PNC FINL SVCS GROUP INC,6300,-6400,793.49K,-806.08K,-50.4%,0.29%
665531307,NOG,NORTHERN OIL & GAS INC,207555,-25478,7.12M,-874.41K,-10.9%,2.6%
703343103,PATK,PATRICK INDS INC,30300,-14296,2.42M,-1.14M,-32.1%,0.89%
Y27183600,GSL,GLOBAL SHIP LEASE INC NEW,1265953,-62188,24.56M,-1.21M,-4.7%,9%
05580M108,RILY,B. RILEY FINANCIAL INC,432028,-31914,19.86M,-1.47M,-6.9%,7.3%
00402L107,ASO,ACADEMY SPORTS & OUTDOORS IN,0,-23533,0,-1.54M,CLOSE,0%
05602L104,,B RILEY PRIN 250 MERGER CORP,0,-869499,0,-8.83M,CLOSE,0%
038169207,APLD,APPLIED DIGITAL CORP,974311,-2616248,9.11M,-24.46M,-72.9%,3.3%
Total,,,,,273.35M,-15.36M,-6.3%,100%
