CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
576323109,MTZ,MASTEC INC,650000,650000,76.68M,76.68M,NEW,3.7%
267475101,DY,DYCOM INDS INC,3152954,462572,358.33M,52.57M,+17.2%,17.3%
294600101,,EQUITRANS MIDSTREAM CORP,4051061,4051061,38.73M,38.73M,NEW,1.9%
90138F102,TWLO,TWILIO INC,105000,105000,6.68M,6.68M,NEW,0.32%
826919102,SLAB,SILICON LABORATORIES INC,15000,15000,2.37M,2.37M,NEW,0.11%
73278L105,POOL,POOL CORP,6000,6000,2.25M,2.25M,NEW,0.11%
922475108,VEEV,VEEVA SYS INC,10000,10000,1.98M,1.98M,NEW,0.1%
18915M107,NET,CLOUDFLARE INC,30000,30000,1.96M,1.96M,NEW,0.09%
82509L107,SHOP,SHOPIFY INC,30000,28070,1.94M,1.81M,+1454.4%,0.09%
G8060N102,ST,SENSATA TECHNOLOGIES HLDG PL,40000,40000,1.8M,1.8M,NEW,0.09%
550241103,LUMN,LUMEN TECHNOLOGIES INC,200000,200000,452K,452K,NEW,0.02%
023135106,AMZN,AMAZON COM INC,2915,2915,380K,380K,NEW,0.02%
92719V100,VMEO,VIMEO INC,0,-1786,0,-6.84K,CLOSE,0%
98978V103,ZTS,ZOETIS INC,0,-550,0,-91.54K,CLOSE,0%
70450Y103,PYPL,PAYPAL HLDGS INC,0,-1500,0,-113.91K,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,0,-400,0,-115.32K,CLOSE,0%
45168D104,IDXX,IDEXX LABS INC,0,-440,0,-220.03K,CLOSE,0%
704551100,BTU,PEABODY ENERGY CORP,0,-10000,0,-256K,CLOSE,0%
037833100,AAPL,APPLE INC,0,-2200,0,-362.78K,CLOSE,0%
65339F101,NEE,NEXTERA ENERGY INC,0,-5200,0,-400.82K,CLOSE,0%
576485205,MTDR,MATADOR RES CO,0,-10000,0,-476.5K,CLOSE,0%
93627C101,HCC,WARRIOR MET COAL INC,0,-15000,0,-550.65K,CLOSE,0%
22822V101,CCI,CROWN CASTLE INTL CORP NEW,0,-4126,0,-552.22K,CLOSE,0%
16115Q308,GTLS,CHART INDS INC,0,-5000,0,-627K,CLOSE,0%
03940R107,ARCH,ARCH RESOURCES INC,0,-5000,0,-657.3K,CLOSE,0%
020764106,AMR,ALPHA METALLURGICAL RESOUR I,0,-5000,0,-780K,CLOSE,0%
81369Y506,XLE,SELECT SECTOR SPDR TR,0,-10000,0,-828.3K,CLOSE,0%
24790A101,,DENBURY INC,0,-10000,0,-876.3K,CLOSE,0%
37045V100,GM,GENERAL MTRS CO,0,-30234,0,-1.11M,CLOSE,0%
65341B106,XIFR,NEXTERA ENERGY PARTNERS LP,0,-20000,0,-1.22M,CLOSE,0%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,0,-10000,0,-1.86M,CLOSE,0%
17275R102,CSCO,CISCO SYS INC,0,-40000,0,-2.09M,CLOSE,0%
00287Y109,ABBV,ABBVIE INC,0,-15000,0,-2.39M,CLOSE,0%
878742204,TECK,TECK RESOURCES LTD,0,-70000,0,-2.56M,CLOSE,0%
810186106,SMG,SCOTTS MIRACLE-GRO CO,0,-50000,0,-3.49M,CLOSE,0%
25278X109,FANG,DIAMONDBACK ENERGY INC,0,-43360,0,-5.86M,CLOSE,0%
95082P105,WCC,WESCO INTL INC,2450143,-35000,438.72M,-6.27M,-1.4%,21.2%
74762E102,PWR,QUANTA SCVS INC,5528365,-35000,1.09B,-6.88M,-0.6%,52.5%
35671D857,FCX,FREEPORT-MCMORAN INC,0,-215000,0,-8.8M,CLOSE,0%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,0,-500000,0,-9.16M,CLOSE,0%
767292105,RIOT,RIOT PLATFORMS INC,0,-1500000,0,-14.98M,CLOSE,0%
78410G104,SBAC,SBA COMMUNICATIONS CORP NEW,0,-62359,0,-16.28M,CLOSE,0%
74967X103,RH,RH,3000,-85100,988.77K,-28.05M,-96.6%,0.05%
90353T100,UBER,UBER TECHNOLOGIES INC,1180437,-1800000,50.96M,-77.71M,-60.4%,2.5%
Total,,,,,2.07B,-7.95M,-0.5%,100%
