CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
12504L109,CBRE,CBRE GROUP INC,9237748,2784,745.58M,224.7K,+0%,11.6%
45765U103,NSIT,INSIGHT ENTERPRISES INC,4511630,514,660.23M,75.22K,+0%,10.3%
02217A102,AMPS,ALTUS POWER INC,4017628,20,21.7M,108,+0%,0.34%
337738108,FISV,FISERV INC,11647776,0,1.47B,0,NO CHANGE,22.8%
48251W104,KKR,KKR & CO INC,20535233,0,1.15B,0,NO CHANGE,17.9%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,13437070,0,831.35M,0,NO CHANGE,12.9%
79466L302,CRM,SALESFORCE INC,3486309,0,736.52M,0,NO CHANGE,11.5%
650111107,NYT,NEW YORK TIMES CO,13410554,0,528.11M,0,NO CHANGE,8.2%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,1799141,-450000,288.85M,-72.25M,-20%,4.5%
Total,,,,,6.43B,-71.95M,-1.2%,100%
