CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
146869102,CVNA,CARVANA CO,1028467,703212,26.66M,18.23M,+216.2%,6.6%
25809K105,DASH,DOORDASH,412240,152190,31.5M,11.63M,+58.5%,7.8%
23804L103,DDOG,DATADOG,480840,45008,47.31M,4.43M,+10.3%,11.7%
358054104,FRSH,FRESHWORKS INC,5665920,0,99.61M,0,NO CHANGE,24.6%
833445109,SNOW,SNOWFLAKE INC,262571,0,46.21M,0,NO CHANGE,11.4%
852234103,XYZ,BLOCK INC,573553,0,38.18M,0,NO CHANGE,9.4%
10576N102,BRZE,BRAZE INC,792233,0,34.69M,0,NO CHANGE,8.6%
94419L101,W,WAYFAIR INC,183020,0,11.9M,0,NO CHANGE,2.9%
82509L107,SHOP,SHOPIFY INC,1077700,-131250,69.62M,-8.48M,-10.9%,17.2%
G8T10C122,,TIO TECH A,0,-2000000,0,-20.4M,CLOSE,0%
Total,,,,,405.67M,5.41M,+1.6%,100%
